industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.082734,-0.098516,-0.021427,-0.098660,-0.089011,0.259048,0.759191,0.991178,14027932.142857,12672919.285714,16354884.107143,0.832364,222.937998,226.793713,231.325856,-0.121239,5.000000,0.000000,0.571429,0.000000,0.000000,0.142857,0.157143,0.000000,0,0.008087,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.033188,-0.055330,-0.056192,0.038426,0.009929,0.129543,0.075713,-0.086220,3767917.611111,4088280.566667,5833702.641667,0.842354,108.034668,114.849333,114.685041,-0.087398,4.166667,0.166667,0.166667,0.166667,0.000000,0.166667,0.133333,-8.000000,0,-0.018284,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.014166,-0.010809,-0.013933,0.040377,0.004192,0.254644,-0.003347,-0.056489,15029344.125000,15596151.475000,17522941.618750,0.771209,225.788000,226.680920,220.253154,-0.064603,4.875000,0.625000,0.500000,0.250000,0.000000,0.000000,0.312500,-3.000000,0,0.005753,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.059963,0.058417,0.081360,0.127690,0.115292,0.268214,0.286198,0.586628,62417862.000000,53369637.200000,67413839.300000,0.939353,325.333997,319.492001,305.517999,-0.007721,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,1.000000,6,0.004530,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.013275,-0.019473,-0.008185,0.043263,0.011827,-0.032890,-0.056778,-0.067440,23941726.444444,20291351.422222,24150133.411111,1.040962,250.205777,248.836555,241.651944,-0.048302,5.222222,0.222222,0.333333,0.222222,0.000000,0.222222,0.205556,2.000000,0,-0.019984,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.027392,0.061330,0.036446,0.265400,0.253436,0.889623,0.637861,0.393856,4847967.000000,4859660.200000,5921025.050000,0.794563,175.291332,172.859166,164.133104,-0.068791,4.833333,1.000000,1.000000,0.166667,0.000000,0.000000,0.491667,-1.000000,16,0.060565,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.013505,-0.026453,-0.046419,-0.040599,-0.043459,-0.159208,-0.178968,0.074104,1272295.142857,1267739.942857,1748686.414286,0.705201,325.088857,329.323285,324.425363,-0.049800,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,-0.010672,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.091402,-0.084145,-0.198545,-0.240881,-0.237366,-0.361793,-0.555517,0.134046,33183336.266667,29588189.760000,21388095.440000,0.987023,42.227200,44.111800,44.984950,-0.186650,2.400000,0.000000,0.000000,0.000000,0.000000,0.200000,0.020000,-4.000000,0,0.006200,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.030634,0.013624,-0.006722,0.075120,0.062440,0.115614,0.111438,0.370060,14951985.388889,13798047.900000,16495548.641667,0.875892,192.786574,193.910351,191.244967,-0.045318,4.333333,0.666667,0.500000,0.000000,0.000000,0.166667,0.275000,8.000000,1,0.006611,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.011274,0.005477,-0.016971,-0.007844,-0.023175,0.002152,0.035962,0.080346,10630497.333333,9737298.400000,11982297.100000,0.949361,251.008331,251.722665,252.996582,-0.042225,4.333333,0.666667,0.166667,0.000000,0.000000,0.166667,0.191667,4.000000,0,-0.021942,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.038720,-0.066019,-0.032050,-0.039205,-0.058864,-0.020725,-0.132878,0.155286,30259014.666667,29394248.800000,41854732.200000,0.715765,391.459998,398.833997,397.851996,-0.092741,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,0,-0.027918,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.061980,-0.082992,-0.107666,-0.186984,-0.207098,0.047069,-0.006993,0.299313,2743275.600000,2685953.360000,3749830.340000,0.879275,67.948000,70.188000,76.225800,-0.148829,3.800000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,3.000000,0,0.009626,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.020057,-0.005379,-0.009845,0.068656,0.053703,0.068430,-0.108250,-0.158586,28130495.777778,26242167.466667,24894131.033333,0.941134,83.582666,83.530333,81.201583,-0.077809,4.500000,0.333333,0.333333,0.166667,0.000000,0.000000,0.191667,0.000000,0,-0.025687,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.016407,-0.024784,-0.016764,-0.008729,-0.015102,0.086153,0.138148,0.286063,16944669.666667,15729307.650000,17586728.418750,1.162386,448.093498,449.131002,448.104375,-0.028632,4.875000,0.000000,0.000000,0.000000,0.000000,0.500000,0.050000,3.000000,0,-0.015610,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.069615,-0.098307,-0.103569,-0.182160,-0.172641,-0.268541,-0.400911,-0.294690,7197749.625000,7498324.775000,7887093.068750,0.923509,91.963375,93.284625,96.328756,-0.136547,4.625000,0.125000,0.250000,0.125000,0.000000,0.125000,0.131250,2.000000,0,0.004169,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.114788,-0.188521,-0.291938,-0.364052,-0.379593,-0.221576,-0.316431,-0.252204,22940957.000000,21996094.200000,22169453.550000,1.075591,37.112000,41.250000,47.317500,-0.288316,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.027472,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.022672,-0.052553,-0.077041,-0.139107,-0.148319,-0.022751,0.032060,0.357208,3375579.266667,3030951.560000,3224619.890000,1.286465,297.409998,303.776998,310.364598,-0.105987,4.400000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,2.000000,0,-0.003867,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.039334,-0.065099,-0.070955,-0.030237,-0.046194,-0.036477,0.062759,0.479772,2508417.555556,2193063.866667,2499041.800000,1.141403,259.121500,265.129915,272.645041,-0.104234,4.833333,0.000000,0.166667,0.000000,0.000000,0.166667,0.058333,0.000000,0,-0.029294,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.074503,-0.098721,-0.071628,-0.141373,-0.132216,0.288949,0.589575,1.308285,27364583.462963,25613253.411111,30434327.797222,0.893332,400.617723,408.205274,425.978034,-0.114801,4.277778,0.000000,0.111111,0.000000,0.000000,0.055556,0.033333,0.000000,0,-0.013900,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.100089,-0.126591,-0.241754,-0.254608,-0.233213,-0.273420,0.043812,0.533020,10879444.454545,9643192.127273,11545643.486364,0.817994,31.437636,33.549636,35.269614,-0.240928,2.363636,0.000000,0.000000,0.000000,0.000000,0.090909,0.009091,-4.000000,0,0.034102,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.135043,-0.186495,-0.161558,-0.268257,-0.276109,-0.016521,0.591195,1.154294,124964193.000000,113259495.800000,90848973.950000,1.271462,11.028000,11.679000,12.525000,-0.215504,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,1.000000,0,0.008854,False,weak,none,unclear,unclear,needs_review
