industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.013107,0.107581,-0.004099,-0.006413,0.022630,0.218463,0.896371,1.011745,15409178.761905,15034861.542857,15218447.528571,0.822973,231.740858,221.113858,223.198162,-0.145505,5.142857,1.000000,0.428571,0.285714,0.000000,0.000000,0.378571,-11.000000,0,-0.154952,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.016744,0.034186,0.089081,-0.041984,-0.014266,0.136736,0.402698,-0.018875,8733931.055556,7440535.300000,5193793.825000,2.279889,101.076334,101.419000,104.311668,-0.065117,6.500000,0.666667,0.833333,0.666667,0.500000,1.000000,0.708333,7.000000,0,0.005843,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,0.000711,0.058141,0.209692,0.102219,0.112257,0.369704,0.274623,0.077318,14163153.250000,16399621.950000,16242252.987500,1.128416,255.266500,240.677001,231.735188,-0.053127,7.250000,0.875000,0.875000,0.875000,0.000000,0.125000,0.625000,1.000000,6,-0.053239,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.029629,-0.063042,-0.028757,-0.012049,-0.003127,0.087607,0.132014,0.425485,54277442.000000,74074685.200000,56285026.300000,0.806476,309.024005,322.675000,323.531000,-0.107798,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,0.017357,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.009157,0.030216,0.088230,0.011538,0.024235,0.016792,0.062063,-0.050544,22093345.074074,24170229.266667,21059273.983333,1.097955,247.911557,243.561889,245.370778,-0.053314,5.555556,0.666667,0.888889,0.444444,0.111111,0.444444,0.533333,1.000000,0,0.008689,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Cybersecurity,6,6,0.023546,0.081747,0.108914,0.004921,0.042277,0.707199,0.759482,0.596073,4528393.722222,4695156.233333,4784619.058333,0.845114,176.590999,169.377167,170.230083,-0.032798,6.500000,1.000000,1.000000,0.500000,0.000000,0.000000,0.575000,12.000000,0,-0.028979,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.034277,0.057767,0.068998,0.108513,0.097826,0.075252,-0.082427,0.166982,1609075.666667,1654613.971429,1716591.350000,0.617269,353.208853,349.953139,338.202570,-0.046269,7.285714,1.000000,0.857143,0.714286,0.000000,0.000000,0.592857,-8.000000,0,0.014704,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,0.077997,0.161697,0.087418,0.068263,0.052163,-0.102454,-0.300129,0.225763,20595700.200000,17991712.120000,24610968.030000,0.913493,47.322399,45.262200,44.045800,-0.124615,6.000000,1.000000,1.000000,0.600000,0.200000,0.200000,0.660000,-3.000000,0,-0.073231,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.003389,-0.007715,-0.001411,0.013158,0.011933,0.121983,0.117261,0.379228,13769342.833333,13520002.366667,12633148.925000,0.733797,192.150332,194.953500,194.337749,-0.041147,5.333333,0.500000,0.333333,0.166667,0.000000,0.000000,0.225000,-6.000000,0,0.012365,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.007831,0.001429,0.032690,0.021887,0.000694,-0.019960,-0.035399,0.075276,10007910.611111,10510516.366667,10282626.591667,0.744589,254.142001,254.932669,252.269230,-0.033139,6.166667,0.500000,1.000000,0.000000,0.000000,0.000000,0.350000,-2.000000,0,0.018922,False,neutral,none,defensive_rotation,defensive_rotation,inferred
