industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.034812,-0.016663,-0.040046,-0.045290,-0.006897,0.025760,-0.100279,0.325264,48800927.333333,45699896.400000,49018169.100000,0.978223,413.168005,423.356003,424.902000,-0.115585,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0,0.086116,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.110154,-0.124683,-0.030530,0.188295,0.283343,0.349626,0.385633,1.499676,4264599.933333,4936971.960000,6151625.990000,0.679067,88.861601,89.443201,84.010400,-0.186725,4.600000,0.000000,0.400000,0.000000,0.000000,0.000000,0.100000,-9.000000,0,-0.043547,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.005026,-0.092378,0.009016,-0.028887,-0.024917,0.002198,-0.246794,-0.057424,23230252.166667,23056641.300000,22399032.825000,0.891996,74.230457,76.472054,77.575474,-0.130203,5.666667,0.000000,0.666667,0.000000,0.000000,0.000000,0.166667,3.000000,0,0.032622,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.023274,-0.026041,0.000787,0.011753,0.021318,0.145355,0.167067,0.352707,22876441.125000,19569084.900000,17455822.512500,1.080533,448.310250,449.265999,444.262885,-0.037561,6.125000,0.000000,0.250000,0.000000,0.000000,0.250000,0.087500,4.000000,0,0.000247,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.078643,-0.098794,-0.064242,-0.130260,-0.138056,-0.089909,-0.272268,0.067706,8957727.916667,11138911.750000,9661467.312500,0.834596,102.602749,105.224875,104.817320,-0.184320,5.000000,0.000000,0.125000,0.000000,0.000000,0.125000,0.043750,-8.000000,0,0.019930,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.079584,-0.093533,-0.013199,0.275386,0.317114,0.750767,0.146823,0.567648,33516277.000000,31811226.200000,34530881.550000,0.824130,64.974001,66.538000,60.778500,-0.212155,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.000000,0,0.118622,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.093377,-0.070877,-0.024607,0.037057,0.057432,0.221393,0.223841,0.721223,3251624.200000,2918418.520000,2960042.630000,0.811408,308.646000,312.612800,311.767241,-0.134392,4.800000,0.000000,0.400000,0.000000,0.000000,0.000000,0.100000,1.000000,0,0.003923,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.043531,-0.028019,-0.054024,-0.033266,-0.042621,0.086789,0.162824,0.799868,2025684.500000,2120404.033333,2204536.008333,0.803825,268.768332,269.553749,267.174452,-0.102973,4.500000,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,-1.000000,0,0.011140,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.066998,-0.000072,0.058581,0.113685,0.166631,0.771636,0.934375,1.843970,36023996.351852,35454111.144444,32339266.119444,1.055736,524.698051,513.727131,487.250486,-0.126520,5.555556,0.388889,0.611111,0.222222,0.111111,0.333333,0.341667,6.000000,0,0.037774,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.086250,-0.176062,-0.128630,0.094664,0.274494,0.608467,1.264899,1.788311,17498982.848485,18400262.436364,19871486.972727,0.768420,45.507273,49.747273,47.325182,-0.308943,4.818182,0.000000,0.181818,0.000000,0.000000,0.181818,0.063636,-15.000000,0,0.067832,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.127914,-0.102154,-0.056884,0.138066,0.181376,0.849176,1.368507,1.716900,138358793.666667,139982016.200000,125511294.050000,0.816762,15.834000,15.768000,14.928500,-0.146588,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.000000,0,-0.071157,False,weak,none,unclear,unclear,needs_review
