ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-18,251,-0.069039,-0.059662,0.062170,-0.000606,1622118.333333,1680871.000000,1718997.750000,0.959661,1532.245996,1532.332007,1477.607849,-0.075144,5,False,False,False,False,-0.039889,infrastructure_leader,5,-0.003531,-0.075144,0.867960,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,too_extended,1649655,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-18,251,-0.151923,-0.143073,0.182305,0.519870,49658305.000000,55518603.000000,48684280.750000,1.205211,750.483997,724.798004,617.320505,-0.151923,5,False,False,False,True,0.080247,specialist,5,0.104029,-0.151923,0.828159,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,58674815,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-18,251,-0.044706,-0.142677,0.209407,0.480803,23624354.333333,27137892.600000,30152273.150000,0.668748,205.738000,206.698001,180.132001,-0.157664,8,False,False,False,True,0.107349,specialist,5,0.130504,-0.142677,0.701304,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,too_extended,20164263,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-18,251,-0.100757,-0.164323,0.129359,0.646423,132309553.666667,136961912.200000,159437733.050000,0.904108,114.753999,115.891000,99.695000,-0.164323,4,False,False,False,True,0.027300,challenger,5,0.085009,-0.164323,0.806865,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,too_extended,144148961,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-18,251,-0.027530,0.011615,0.058349,0.228555,9018333.333333,8718920.000000,11652975.000000,0.725240,216.382001,216.728000,210.987000,-0.123810,5,False,False,False,True,-0.043710,specialist,5,0.019589,-0.093468,0.832919,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,too_extended,8451200,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-18,251,-0.052770,-0.067738,0.056697,0.056049,11972824.000000,10615454.400000,7500438.600000,1.097532,431.712000,428.770001,412.498499,-0.067738,6,False,False,False,False,-0.045362,infrastructure_leader,5,0.002598,-0.067738,0.895613,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,too_extended,8231972,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-18,251,-0.018737,0.009538,0.075607,0.292800,6301180.333333,6576208.200000,9037272.050000,0.717024,302.602008,295.425003,280.813210,-0.024564,6,False,True,False,False,-0.026451,specialist,5,0.070462,-0.024564,0.951662,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,6479941,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-18,251,0.003292,-0.029618,-0.103961,-0.181058,934249.000000,1076489.400000,1176237.350000,0.768762,162.928003,165.862000,180.440501,-0.093881,5,False,False,False,True,-0.026279,core_leader,3,-0.104857,-0.605885,0.013978,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,904247,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-18,251,0.032959,-0.048605,-0.124495,-0.223543,4380975.333333,5542125.200000,4408311.300000,0.819503,54.196001,56.369001,59.952000,-0.153283,5,False,False,False,True,-0.046813,challenger,3,-0.095610,-0.585220,0.206349,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3612626,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-18,251,-0.050000,-0.206222,-0.188182,-0.290988,12442894.000000,16016296.400000,11361324.100000,0.966171,9.718000,10.162000,11.006500,-0.206222,4,False,False,False,True,-0.110500,emerging_leader,3,-0.188661,-0.485599,0.261174,weak,none,unclear,unclear,needs_review,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,10976982,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-18,251,0.094808,0.029724,-0.003083,-0.095993,154170618.666667,109924131.200000,65877662.800000,1.179439,9.886000,9.547000,9.975000,-0.134701,4,True,False,False,True,0.074599,non_leader,3,-0.027569,-0.307637,0.672119,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,77698656,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-18,251,-0.007533,-0.048736,0.031311,-0.102215,1185602.000000,1236761.200000,1392420.300000,0.770102,5.388000,5.371000,5.505000,-0.063943,4,False,False,False,False,0.108993,non_leader,3,-0.042688,-0.617284,0.295775,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,1072306,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-18,251,-0.012127,-0.014893,0.017640,-0.101333,6457718.333333,6224431.000000,6333347.750000,0.833723,175.961996,176.089998,176.367499,-0.043099,5,False,False,False,False,0.054256,core_leader,4,-0.002367,-0.170673,0.554851,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,research_candidate,5280255,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-18,251,0.020431,0.029138,0.008230,-0.107324,1123056.333333,1115813.800000,1614783.450000,0.691281,307.314001,304.459003,313.678000,-0.019646,4,True,False,False,False,0.044846,specialist,4,-0.008027,-0.175006,0.560643,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,1116269,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-18,251,-0.003262,0.003265,-0.029982,-0.162836,709874.666667,676524.800000,845081.200000,1.132346,549.888000,551.764001,566.064499,-0.033792,3,False,False,False,False,0.006633,core_leader,4,-0.028379,-0.283873,0.283656,early_recovery,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,sideways_base,research_candidate,956924,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-18,251,0.016098,0.031352,0.019608,-0.091127,1005461.000000,1000796.600000,1620839.150000,0.531566,521.133997,516.002997,520.749496,-0.015070,5,True,False,False,False,0.056223,core_leader,4,0.014518,-0.219285,0.458686,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,861583,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-18,251,0.005127,-0.002674,-0.017102,0.033028,1059392.666667,1033215.600000,1558958.900000,0.629509,341.209991,344.079996,336.156995,-0.041986,4,False,False,False,False,0.019513,core_leader,4,0.020684,-0.061724,0.767257,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,research_candidate,981378,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-18,251,-0.014571,0.036507,-0.093624,-0.160228,349861.333333,490916.800000,613644.200000,0.363377,332.050006,325.467004,344.971004,-0.034986,6,False,False,False,False,-0.057008,specialist,4,-0.045282,-0.274128,0.469465,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,avoid_for_now,222984,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-18,251,0.005396,-0.022243,-0.161078,-0.193644,1105316.333333,1442629.800000,1317217.450000,0.822984,125.328000,128.777999,138.445500,-0.098404,3,False,False,False,True,-0.124463,non_leader,4,-0.098273,-0.371417,0.015351,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,1084049,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-18,251,0.056464,0.117682,0.633172,0.466130,26610739.000000,28122963.400000,26531545.850000,1.211792,126.038000,109.500001,95.774500,-0.071707,7,False,True,True,True,0.379525,emerging_leader,3,0.369467,-0.010487,0.987055,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,32150717,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-18,251,-0.058576,0.036089,0.325049,0.220567,17122445.000000,15718687.000000,12472541.750000,1.485129,34.354000,30.840000,28.557000,-0.084314,5,False,False,False,True,0.071402,emerging_leader,3,0.176244,-0.080230,0.897085,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,18523335,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-18,251,0.160674,0.051847,0.268888,0.071975,24265942.333333,24123305.400000,19719841.350000,1.213464,80.256000,75.878000,75.537500,-0.116172,7,False,True,True,True,0.015241,emerging_leader,3,0.149495,-0.288803,0.643910,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,neutral,extended,overextended,too_extended,23929327,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-18,251,0.007194,0.005794,0.087992,0.039770,2384333.333333,2100180.000000,2383450.000000,1.094800,42.640000,41.782000,40.529000,-0.041676,6,False,True,False,False,-0.165655,specialist,3,0.070838,-0.000691,0.998921,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,2609400,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-18,251,-0.104167,-0.116438,0.023810,-0.116438,13662808.000000,11419984.800000,8961566.200000,1.624730,2.788000,2.742000,2.666500,-0.122449,3,False,False,False,True,-0.229837,non_leader,3,-0.032440,-0.445161,0.165323,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,14560124,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-18,251,0.021355,-0.005497,0.079657,0.109600,9154209.666667,9020325.800000,9410476.450000,1.132358,41.538000,40.063000,38.441500,-0.112119,5,False,False,False,True,-0.173989,specialist,3,0.082424,-0.033225,0.963669,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,10656029,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-18,251,0.218150,0.148026,0.615741,0.367287,66647940.333333,51443324.200000,35688421.050000,2.205853,13.006000,11.579000,10.594500,-0.057566,6,False,True,True,True,0.362094,emerging_leader,3,0.317665,-0.321342,0.573823,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,78723421,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-18,251,0.044957,0.039149,0.183595,0.149118,3050531.000000,3005898.600000,2333824.650000,1.763454,41.174001,39.541000,37.536500,-0.204147,6,False,True,False,True,-0.070052,specialist,3,0.145552,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,4115593,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-18,251,0.013318,-0.021213,0.120652,0.116105,1920084.000000,1685430.400000,1525812.600000,1.671537,71.378000,69.917001,66.010001,-0.064603,6,False,False,False,False,-0.132995,specialist,3,0.083472,-0.037416,0.957602,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,2550452,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-18,251,0.177778,0.096552,0.351275,0.423881,12173384.666667,11247270.800000,9114167.700000,1.206951,8.734000,8.070000,7.369750,-0.132184,6,False,True,True,True,0.097628,non_leader,3,0.294481,-0.030488,0.964994,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,11000354,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-18,251,0.045182,0.028939,0.100287,0.057851,1960215.000000,1950789.000000,1588757.250000,1.046947,18.688000,18.149000,17.709000,-0.118033,5,False,False,False,True,-0.153360,specialist,3,0.084195,-0.170268,0.755583,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,neutral,extended,overextended,too_extended,1663345,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-18,251,0.100005,0.141205,0.318792,0.428674,3783678.666667,3539467.200000,2918201.800000,1.603774,580.322009,542.196008,498.219003,-0.017753,9,False,True,True,True,0.061640,core_leader,5,0.242084,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4680136,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-18,251,0.086747,0.158616,0.341298,0.459955,10159470.000000,9622262.000000,7460520.500000,1.151771,234.396002,215.771001,197.800500,-0.001631,8,False,True,False,True,0.084146,core_leader,5,0.251514,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,8592810,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-18,251,0.074858,0.095807,0.417526,0.531477,5643606.666667,5415564.000000,6127936.000000,0.916038,120.540001,112.005000,98.842000,-0.013600,9,False,True,False,True,0.160374,core_leader,5,0.279820,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,5613420,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-18,251,0.146034,0.173440,0.228481,0.295920,4763814.666667,4285308.800000,2942022.200000,2.086573,157.607999,152.201999,144.517999,-0.043327,5,True,False,False,True,-0.028671,challenger,5,0.208777,-0.480507,0.259555,momentum_leader,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,too_extended,6138744,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-18,251,0.113044,0.065491,0.126877,0.148891,3028916.000000,2724549.600000,2804542.400000,1.389905,81.623999,80.978000,78.665500,-0.067938,6,True,True,False,False,-0.130275,specialist,5,0.106457,-0.311610,0.379625,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,3898048,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-18,251,0.123421,0.084937,0.109938,0.184426,3273215.666667,3142229.400000,3462077.350000,1.187653,21.330000,21.351000,20.951000,-0.063216,6,True,False,False,False,-0.147214,specialist,5,0.103527,-0.347998,0.364573,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,sideways_base,too_extended,4111747,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-18,251,0.082248,0.011212,-0.032349,-0.036453,11881068.000000,11561820.800000,12096665.200000,1.001698,171.543997,177.155000,179.423501,-0.113108,5,True,False,False,True,-0.183861,core_leader,5,0.000315,-0.372286,0.120033,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,12117204,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-18,251,0.188053,0.130397,0.124497,0.037104,36746045.333333,30939947.200000,29848411.800000,1.686004,93.008000,92.236000,92.089500,-0.069879,6,True,True,False,False,-0.027015,core_leader,5,0.123038,-0.505021,0.162143,momentum_leader,none,unclear,unclear,needs_review,extended,deep_pullback,extended,early_recovery,too_extended,50324536,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-18,251,0.077903,0.084092,0.138895,0.091731,8088038.333333,7206843.000000,7074370.750000,1.512490,155.363998,151.594000,147.939001,-0.019256,5,True,False,False,False,-0.012617,challenger,5,0.110187,-0.407375,0.276421,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,10699915,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-18,251,0.017096,0.032127,0.423546,0.609527,5217049.333333,5006609.600000,6688662.400000,0.780522,204.978000,190.554001,162.095500,-0.013861,6,False,True,False,True,0.272034,infrastructure_leader,5,0.288253,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,5220648,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-18,251,0.089109,0.119973,0.246741,0.249479,1754687.666667,1892932.600000,1593273.150000,1.672885,311.394000,297.645001,278.948501,-0.018528,7,False,True,True,True,0.095229,specialist,5,0.183014,-0.251021,0.567276,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,2665363,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-18,251,0.106266,0.061440,0.007741,0.007347,4536647.000000,4316728.200000,4622412.050000,0.996653,121.552002,123.940002,123.414001,-0.109872,5,True,False,False,True,-0.143771,specialist,5,0.044290,-0.529360,0.101525,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,4606941,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-18,251,0.086872,0.034851,-0.075934,-0.074012,17157141.666667,17425205.000000,19238341.250000,1.033822,21.092000,22.217000,22.909500,-0.170662,3,True,False,False,True,-0.027902,core_leader,3,-0.027914,-0.751894,0.031290,weak,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,19889025,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-18,251,0.085661,0.029179,0.036589,0.002892,5257203.000000,5215601.800000,4728900.450000,0.943667,484.552002,481.553998,470.449500,-0.090885,6,True,True,False,True,0.084621,challenger,3,0.046616,-0.328817,0.410076,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,4462509,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-18,251,-0.012174,-0.030608,-0.014839,0.045650,1918825.333333,2096775.200000,2803013.800000,0.688750,125.465999,126.399001,121.603000,-0.042538,4,False,False,False,False,0.033192,non_leader,3,0.020945,-0.041535,0.911104,weak,none,unclear,unclear,needs_review,neutral,extended,extended,sideways_base,not_eligible_industry,1930576,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-18,251,0.037181,0.001496,-0.013991,-0.043571,2964482.000000,3068689.200000,2864807.300000,1.054153,13.072000,13.385000,13.243500,-0.121019,6,True,False,False,True,0.034040,specialist,3,0.011062,-0.495098,0.142950,weak,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,3019946,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-18,251,0.045359,0.003036,-0.033171,0.002022,635447.666667,733428.600000,743787.150000,0.940112,9.682000,9.981000,9.853500,-0.117318,6,True,False,False,True,0.014860,non_leader,3,0.005734,-0.275055,0.491204,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,699243,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-18,251,0.043919,-0.111218,-0.186842,-0.140074,3830792.333333,3583215.400000,2579403.850000,1.128159,9.166000,10.078000,10.499500,-0.248691,4,False,False,False,True,-0.138811,specialist,3,-0.117101,-0.430240,0.086162,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2909977,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-18,251,-0.045411,-0.124405,-0.182660,-0.087470,3635075.666667,4264085.400000,3303301.350000,1.035306,274.328235,292.702460,297.661142,-0.187040,2,False,False,False,True,-0.061754,core_leader,4,-0.119804,-0.348780,0.100358,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3419927,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-18,251,-0.041091,-0.100625,-0.149829,-0.143170,5775505.333333,5723243.200000,5075150.800000,1.100502,141.561996,148.019998,153.377999,-0.147338,1,False,False,False,True,-0.028923,challenger,4,-0.108412,-0.370744,0.000000,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5585216,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-18,251,-0.088829,-0.124854,-0.110942,-0.149490,3054698.666667,3284559.200000,3219984.800000,0.907767,111.496001,115.130000,117.799500,-0.150453,2,False,False,False,True,0.009964,core_leader,4,-0.107467,-0.215900,0.651245,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2922996,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-18,251,-0.141184,-0.198543,-0.109312,-0.127561,9025924.333333,8655654.600000,9084998.650000,1.009683,14.506000,15.002000,14.827500,-0.198543,2,False,False,False,True,0.011594,specialist,4,-0.109762,-0.344588,0.536716,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,9172973,ok,資料日期與本次市場日期一致。
