ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-09,251,0.065847,0.108450,0.141894,0.213788,0.180882,0.273109,0.393046,0.737605,9869319.666667,9576351.800000,8522357.950000,1.023890,173.094003,168.912003,166.536000,-0.058218,6,True,True,False,False,0.153875,infrastructure_leader,5,0.109009,0.000000,1.000000,41.462933,0.250000,1.658517,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,8725959,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-09,251,0.017113,0.040139,0.023670,0.119050,0.077910,0.152857,0.852327,1.686190,4781152.333333,5334071.400000,6999297.850000,0.561722,313.262000,314.904004,314.272832,-0.102413,6,True,False,False,True,0.035651,infrastructure_leader,5,0.030697,-0.138858,0.795622,36.568077,1.357000,0.269477,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,3931657,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-09,251,0.093298,0.058718,0.037230,0.179266,0.123388,1.434965,2.660040,2.573338,8195679.333333,7691807.600000,8160346.900000,0.951263,421.117999,418.584998,413.260999,-0.086080,6,True,True,False,True,0.049211,challenger,5,0.089433,-0.033780,0.955691,20.944197,2.825000,0.074139,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,7762638,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-09,251,0.138123,0.117406,0.007385,0.020379,-0.012358,0.971725,1.083702,1.354765,19906901.666667,19024461.000000,25099790.250000,0.990781,44.326000,44.553000,46.225863,-0.117509,6,True,False,False,True,0.019366,non_leader,5,0.062392,-0.122820,0.812025,12.282414,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,24868405,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-09,251,0.038617,0.021338,-0.129738,-0.305118,-0.358036,0.208387,-0.075311,-0.439238,36444709.666667,36605685.800000,74152361.450000,0.446167,27.414000,28.451000,29.797500,-0.171402,3,True,False,False,True,-0.117757,challenger,5,-0.052269,-0.534838,0.191886,8.903995,3.260000,0.027313,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,33084329,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-09,251,-0.018359,-0.015716,0.003065,0.010231,0.006673,0.055427,0.225998,0.147913,1912205.333333,2020603.200000,2513600.800000,0.657390,402.601996,408.224997,406.728499,-0.071435,6,False,False,False,False,0.015046,infrastructure_leader,5,-0.002209,-0.068727,0.754124,25.722105,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,1652416,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-09,251,0.014928,-0.056637,-0.167373,-0.017808,-0.008257,0.729600,1.156824,3.656472,16313052.333333,17732551.400000,18103242.850000,0.765203,211.301999,231.994000,244.876001,-0.293225,3,False,False,False,True,-0.155392,emerging_leader,4,-0.117104,-0.245875,0.709188,598.527200,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,13852657,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-09,251,0.036973,0.026318,0.018995,-0.025986,-0.028087,0.113686,0.083054,0.235915,134100813.000000,130674027.800000,147434521.950000,0.886690,198.841998,197.512000,201.424499,-0.026288,5,True,False,False,False,0.055027,core_leader,5,0.006730,-0.139815,0.540289,15.887080,2.145000,0.074066,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,130728739,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-09,251,-0.009655,0.010797,0.051911,0.149755,0.115004,1.358381,1.550595,2.792453,26535164.666667,27686438.800000,30648089.700000,0.870207,530.021985,536.553992,525.678995,-0.111549,6,False,False,False,True,0.087943,challenger,5,0.040026,-0.058856,0.921717,41.420500,0.912000,0.454172,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,not_eligible_industry,26670194,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-09,251,0.072773,0.086018,0.049834,0.024441,0.012972,0.145780,0.171096,0.467135,27725966.000000,26894279.600000,30433784.900000,0.901534,378.985999,375.839999,381.155020,-0.048719,5,True,False,False,False,0.085866,core_leader,5,0.052354,-0.165760,0.617612,20.680271,0.854000,0.242158,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,27437098,ok,資料日期與本次市場日期一致。
