ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-27,251,0.003687,0.094851,0.050581,0.154063,1526107.333333,1536244.400000,1638641.100000,0.769309,1600.986011,1560.466003,1521.699500,-0.078933,5,True,False,False,False,-0.048676,infrastructure_leader,5,0.050056,-0.021453,0.963005,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,1260622,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-27,251,0.218226,0.328692,0.211106,0.841024,61299843.000000,55037685.800000,53949516.450000,1.322270,813.875989,775.395990,708.519000,-0.151923,6,True,True,True,True,0.111850,specialist,5,0.310353,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,71335829,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-27,251,0.093669,0.193190,0.109790,0.556000,28863734.666667,26758480.800000,31591305.200000,0.809372,227.260001,215.029001,203.993001,-0.082376,7,True,True,False,True,0.010534,specialist,5,0.144157,-0.061973,0.876393,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,25569104,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-27,251,0.027595,0.099007,0.009618,0.440724,94185523.666667,110019194.200000,147329818.550000,0.622591,120.517998,116.654999,112.846500,-0.100757,4,True,False,False,True,-0.089639,challenger,5,0.079076,-0.059255,0.930355,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,91726271,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-27,251,0.015022,0.356531,0.455896,0.523836,11366689.000000,14838853.400000,11682453.350000,0.790799,297.080005,258.254002,235.114001,-0.084639,8,True,True,False,True,0.356640,specialist,5,0.287503,-0.057624,0.914570,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,extended,very_extended,overextended,too_extended,9238467,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-27,251,0.048882,0.102964,0.040833,0.177632,5992456.666667,6109734.000000,7585228.500000,0.664933,437.796002,432.060007,421.668359,-0.076380,6,True,True,False,False,-0.058423,infrastructure_leader,5,0.063039,-0.014597,0.977817,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,5043670,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-27,251,0.063876,0.050081,0.075482,0.204011,7361719.333333,7081911.600000,7362982.900000,0.879543,310.964008,307.497006,295.898372,-0.031736,6,True,True,False,False,-0.023775,specialist,5,0.072835,-0.022900,0.957075,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,6476058,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-27,251,0.111534,0.131374,0.073552,-0.057502,1296750.333333,1051470.200000,1113642.550000,0.974775,172.945996,167.073999,171.366499,-0.043989,5,True,False,False,False,-0.020959,core_leader,3,0.057850,-0.557670,0.092443,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1085551,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-27,251,0.048107,0.071629,-0.000523,-0.070710,3661618.666667,3545851.200000,4260952.800000,0.757262,56.153999,54.789000,57.226000,-0.050319,6,True,False,False,False,-0.095035,challenger,3,0.001293,-0.561659,0.221338,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,3226656,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-27,251,0.181617,0.247953,-0.032638,-0.059083,12495050.666667,10269330.400000,10779447.600000,1.559241,9.564000,9.393000,10.150500,-0.122177,6,True,False,False,True,-0.127150,emerging_leader,3,0.051180,-0.385369,0.413672,neutral,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,16807752,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-27,251,0.176471,0.183562,0.194690,0.030534,78029353.333333,66750052.000000,68198338.000000,1.343616,9.634000,9.768500,9.617250,-0.191793,4,True,False,False,True,0.100179,non_leader,3,0.122982,-0.229122,0.751932,neutral,none,unclear,unclear,needs_review,extended,neutral,extended,overextended,not_eligible_industry,91632360,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-27,251,0.068910,0.265655,0.237477,0.263258,1926052.666667,2025611.600000,1485687.900000,1.050933,6.266000,5.815000,5.559000,-0.063943,6,True,True,False,True,0.142965,non_leader,3,0.199856,-0.515614,0.408333,neutral,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,not_eligible_industry,1561358,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-27,251,0.007646,0.016251,-0.008745,0.009367,4444681.666667,4713029.000000,5537737.250000,0.630031,176.388937,175.372331,175.108510,-0.038909,5,True,False,False,False,-0.002376,core_leader,4,0.008460,-0.164189,0.569144,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,3488945,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-27,251,0.008879,0.002921,-0.001357,-0.048726,878058.666667,1020135.200000,1376943.800000,0.564276,309.995996,308.522998,308.332999,-0.015523,5,True,False,False,False,0.005012,specialist,4,0.002325,-0.180600,0.506767,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,776976,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-27,251,-0.000435,-0.008987,-0.012466,-0.045827,538971.666667,676403.000000,728010.750000,0.491772,553.494006,551.495007,556.424002,-0.020134,4,False,False,False,False,-0.006097,core_leader,4,-0.009137,-0.282128,0.278256,early_recovery,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,sideways_base,research_candidate,358015,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-27,251,0.015972,0.008564,0.019463,0.036796,1125505.333333,1207023.200000,1316000.800000,0.744161,528.532007,525.396002,519.401001,-0.010827,4,False,False,False,False,0.025832,core_leader,4,0.022601,-0.215103,0.469009,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,979316,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-27,251,0.011750,0.007497,-0.010881,0.092483,903973.000000,820823.800000,1315265.950000,0.572218,341.736005,340.841000,343.378499,-0.020096,3,True,False,False,False,-0.004512,core_leader,4,-0.002005,-0.062873,0.762926,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,752619,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-27,251,0.000032,-0.021688,-0.047967,-0.121306,337650.000000,364630.000000,579482.500000,0.595618,319.722003,324.990005,331.415504,-0.057575,5,False,False,False,False,-0.041598,specialist,4,-0.041807,-0.300112,0.418444,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,avoid_for_now,345150,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-27,251,0.061606,0.036996,0.017369,-0.106261,1063871.000000,1030862.600000,1384340.650000,0.863164,126.435999,125.638999,131.954499,-0.023182,6,True,True,False,False,0.023738,non_leader,4,-0.010113,-0.342314,0.100310,early_recovery,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,1194913,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-27,251,0.197529,0.180033,0.277901,0.911566,31603236.333333,29996761.800000,29174340.450000,0.991248,137.783997,132.885999,111.493999,-0.065758,7,True,True,False,True,-0.124770,emerging_leader,3,0.347427,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,28919009,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-27,251,0.178154,0.242760,0.257089,0.641172,32261683.333333,24098430.000000,15512522.500000,1.906708,36.274000,35.351000,31.167000,-0.111172,6,True,True,False,True,-0.145581,emerging_leader,3,0.294318,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,29577850,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-27,251,0.346773,0.471056,0.776316,0.803005,37971828.000000,31749076.800000,23855099.200000,1.460991,108.194002,95.739001,83.546000,0.000000,10,True,True,True,True,0.373645,emerging_leader,3,0.551241,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,34852084,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-27,251,0.124508,0.179481,0.233557,0.375904,2575248.000000,2380088.800000,2077952.200000,1.092154,48.274000,45.648000,42.877500,-0.041676,9,True,True,False,True,-0.169113,specialist,3,0.198531,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2269444,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-27,251,0.378182,0.516000,0.358423,0.592437,36163621.000000,25757152.600000,13126763.150000,2.489156,3.152000,2.941000,2.778000,-0.142361,5,True,False,False,True,-0.044248,non_leader,3,0.364291,-0.184946,0.653226,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,avoid_for_now,32674563,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-27,251,0.188324,0.213753,0.240905,0.441051,14048922.333333,11549573.400000,9833118.350000,1.563458,45.657999,43.689000,40.850000,-0.033690,6,True,True,False,True,-0.161766,specialist,3,0.235740,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,15373667,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-27,251,0.563518,0.725377,1.076124,1.654867,94543679.333333,76209787.600000,47595091.900000,2.518158,18.730000,16.103000,12.956000,-0.010669,7,True,True,True,True,0.673454,emerging_leader,3,0.852424,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,119851938,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-27,251,0.142217,0.129068,0.265195,0.633568,2230107.333333,2004784.400000,2429656.100000,0.822595,47.574001,44.860000,40.873500,-0.091655,8,False,True,False,True,-0.137476,specialist,3,0.247752,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,1998622,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-27,251,0.209299,0.206061,0.205381,0.473820,2631115.333333,2765689.200000,1936462.300000,1.558381,77.512000,74.441000,70.590500,-0.064603,6,True,True,False,True,-0.197289,specialist,3,0.212203,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,3017746,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-27,251,0.013485,0.011387,0.294040,0.588618,16619447.000000,13485408.200000,10311292.050000,2.328480,10.096000,9.626000,8.384500,-0.090317,7,False,True,False,True,-0.108631,non_leader,3,0.165245,-0.090317,0.897571,momentum_leader,none,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,avoid_for_now,24009641,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-27,251,0.326393,0.331939,0.444444,0.597492,2613706.333333,1979503.800000,1653570.950000,1.743692,21.936000,20.461000,18.978500,-0.043978,6,True,True,True,True,0.041774,specialist,3,0.342572,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2883319,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-27,251,-0.004427,0.046168,0.181588,0.418405,2686944.666667,3018046.800000,3085631.700000,1.037886,655.741992,625.102002,557.028003,-0.038999,7,False,True,False,True,0.078569,core_leader,5,0.158577,-0.038999,0.918487,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,3202534,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-27,251,-0.017594,0.034731,0.152458,0.372838,7211468.666667,7331381.200000,7904685.300000,0.992362,253.075998,246.189000,219.486000,-0.046473,7,False,True,False,False,0.049438,core_leader,5,0.132054,-0.046473,0.898158,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,extended,extended,strong_uptrend,too_extended,7844306,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-27,251,-0.011818,0.002272,0.123474,0.492417,5827451.333333,5545910.800000,6346952.700000,1.078179,131.056001,127.175001,112.446000,-0.045013,8,False,True,False,False,0.020454,core_leader,5,0.137702,-0.045013,0.898774,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,extended,extended,strong_uptrend,too_extended,6843154,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-27,251,-0.260803,-0.278688,-0.135185,-0.070993,15399820.333333,10288512.200000,4988443.050000,6.309636,167.767999,165.595999,154.176498,-0.315222,7,False,False,False,True,-0.238205,challenger,5,-0.180096,-0.624082,0.038310,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,31475261,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-27,251,0.000671,0.044341,0.132052,0.174541,3614480.333333,3325568.200000,2877842.050000,1.331394,90.806000,86.878999,82.617000,-0.045944,7,False,True,True,False,0.029032,specialist,5,0.083312,-0.160649,0.608009,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,too_extended,3831541,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-27,251,-0.028605,-0.031683,0.163732,0.196184,2934161.333333,4075196.800000,3981844.200000,0.519780,25.278000,23.728000,22.478500,-0.053060,6,False,False,False,False,0.060712,specialist,5,0.087706,-0.310491,0.433059,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,reasonable_pullback,extended,sideways_base,too_extended,2069684,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-27,251,0.006806,-0.010645,0.036192,-0.021013,13572005.000000,12938083.000000,12249975.750000,1.381400,178.614001,175.889999,178.554501,-0.021044,5,False,False,False,False,-0.038733,core_leader,5,-0.005850,-0.352119,0.115111,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,16922115,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-27,251,0.024376,0.002848,0.147416,0.128523,24531603.666667,26021302.200000,27353290.550000,0.963636,101.432001,98.503001,94.584000,-0.036066,6,False,True,False,False,0.072491,core_leader,5,0.079675,-0.511243,0.151821,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,26358611,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-27,251,0.058717,0.033677,0.153178,0.229377,11459513.000000,8964927.800000,8023776.950000,1.998802,171.513998,165.195999,155.298000,-0.023651,6,False,True,True,False,0.078253,challenger,5,0.128540,-0.367612,0.347049,neutral,momentum_exhaustion,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,not_eligible_industry,16037939,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-27,251,0.017290,0.030955,0.109383,0.686127,4348618.000000,4499910.800000,6903237.700000,0.658235,219.612000,213.815999,188.607000,-0.013525,7,False,True,False,True,0.034458,infrastructure_leader,5,0.176043,-0.008227,0.984798,neutral,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,not_eligible_industry,4543954,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-27,251,-0.072567,-0.120175,-0.046191,0.140434,2520393.666667,2192256.200000,1806584.050000,1.705584,314.916003,315.751001,296.149001,-0.120175,5,False,False,False,True,-0.121115,specialist,5,-0.005703,-0.331684,0.420424,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,3081281,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-27,251,0.021748,-0.037421,0.049570,0.027397,6283329.666667,6818577.800000,5050969.450000,0.708317,125.023999,124.360000,124.677000,-0.057909,6,False,False,False,False,-0.025355,specialist,5,-0.001420,-0.507711,0.085470,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,3577689,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-27,251,0.047462,0.053403,0.054399,-0.040465,16757825.333333,16428555.200000,19770618.800000,0.875470,21.830000,21.463000,22.439000,-0.056129,5,True,False,False,False,0.003062,core_leader,3,-0.006640,-0.751671,0.031577,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,strong_uptrend,not_eligible_industry,17308576,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-27,251,0.168639,0.190669,0.157207,0.264570,6277160.333333,4994256.200000,5068904.050000,1.629362,506.384003,494.089001,482.456999,-0.048104,6,True,True,True,True,0.105870,challenger,3,0.176955,-0.225968,0.594595,neutral,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,not_eligible_industry,8259081,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-27,251,0.054605,0.093963,0.033534,0.174831,1852110.000000,1710686.000000,2653121.500000,0.913841,126.862003,125.459001,124.883001,-0.041875,7,True,True,False,False,-0.017803,non_leader,3,0.056269,0.000000,1.000000,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,2424530,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-27,251,0.012130,-0.002987,-0.034009,0.029298,1556913.333333,1725368.000000,2764197.000000,0.595305,13.218000,13.102000,13.318500,-0.037955,6,False,False,False,False,-0.085346,specialist,3,0.002365,-0.496606,0.140339,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,1645540,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-27,251,0.082272,0.098410,0.129857,0.129857,665433.333333,635700.000000,765630.000000,0.975928,10.408000,10.073000,10.094500,-0.017893,8,True,True,False,False,0.078520,non_leader,3,0.094656,-0.191661,0.645467,neutral,none,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,not_eligible_industry,747200,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-27,251,0.016807,0.023256,-0.032967,-0.112741,2165945.333333,3294147.200000,3104996.800000,0.529803,9.618000,9.337000,10.151000,-0.030405,5,True,False,False,False,-0.084304,specialist,3,-0.046399,-0.405040,0.139687,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1645036,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-27,251,0.009971,0.107454,-0.015230,-0.054239,3078436.666667,3139382.000000,3418060.500000,0.804787,290.282001,279.057663,293.802139,-0.051533,5,True,False,False,False,0.023738,core_leader,4,-0.017434,-0.282465,0.271411,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,research_candidate,2750810,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-27,251,0.074255,0.188850,0.090420,-0.006020,7155503.666667,6797902.200000,5958480.550000,0.821050,154.812000,146.970999,150.836499,-0.055396,4,True,False,False,False,0.129388,challenger,4,0.061746,-0.263069,0.307952,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,research_candidate,4892211,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-27,251,0.020032,0.037867,-0.081160,-0.076262,2533446.333333,2614047.800000,3088771.950000,0.663027,105.942000,107.378000,113.036000,-0.102869,3,True,False,False,True,-0.042191,core_leader,4,-0.049506,-0.198747,0.649449,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,2047939,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-27,251,0.025954,0.128463,-0.132903,-0.070539,8012103.333333,8652482.000000,9153290.500000,0.729695,13.164000,13.476000,14.290500,-0.225114,3,True,False,False,True,-0.093935,specialist,4,-0.059515,-0.332671,0.536332,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,6679110,ok,資料日期與本次市場日期一致。
