industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.055193,-0.039254,0.070015,-0.018427,-0.061350,0.081703,0.826269,1.000591,13857917.095238,14092621.685714,14266738.992857,0.988275,241.991318,243.122470,236.912535,-0.108553,6.285714,0.285714,0.857143,0.285714,0.142857,0.142857,0.385714,6.000000,1,0.035533,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.007988,0.031807,0.030115,0.013719,0.013491,0.090116,0.373099,0.070783,6440568.500000,5312847.766667,4975757.775000,0.968908,91.686665,90.727498,89.849291,-0.047910,5.000000,1.000000,0.833333,0.166667,0.000000,0.166667,0.466667,3.000000,2,0.001438,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,0.013480,0.007246,-0.022492,0.034558,0.034324,0.235860,0.388716,0.057166,11444563.166667,12667075.400000,12043091.975000,0.737524,268.786000,269.336625,271.122874,-0.081289,4.000000,0.625000,0.375000,0.000000,0.000000,0.000000,0.218750,-10.000000,0,-0.004749,False,early_recovery,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.000421,0.054132,0.022391,0.072187,0.087765,0.111806,0.309850,0.396033,35647085.666667,45534011.400000,41889222.850000,0.857594,331.133997,326.036996,320.389998,-0.039213,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,-2.000000,0,0.006317,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.003776,0.010767,-0.031690,-0.021225,-0.016356,0.041165,0.058537,-0.100035,15964778.888889,15904060.666667,15516611.833333,0.930717,259.201333,258.393981,257.294561,-0.076021,4.222222,0.555556,0.333333,0.111111,0.000000,0.000000,0.222222,2.000000,0,0.009513,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.151040,0.116280,0.075123,0.094049,0.102145,0.401006,0.989163,0.691947,8186205.833333,7030983.500000,6058341.708333,0.941768,191.247333,184.959917,182.996708,-0.055211,4.833333,1.000000,1.000000,0.166667,0.000000,0.000000,0.491667,1.000000,3,-0.021428,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.011059,0.010749,-0.034869,-0.104495,-0.093009,-0.011945,-0.184355,0.020224,1438943.285714,1405305.971429,1413197.921429,0.992073,324.042672,325.194460,334.106077,-0.037365,4.857143,0.714286,0.000000,0.000000,0.000000,0.285714,0.171429,-1.000000,0,0.017018,False,early_recovery,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.011848,-0.013848,-0.011654,-0.125288,-0.148893,-0.166642,-0.387822,-0.186067,17995443.533333,15953114.120000,14921298.530000,1.292309,43.980400,43.496700,44.598950,-0.098659,4.400000,0.400000,0.600000,0.200000,0.000000,0.400000,0.320000,0.000000,0,0.026546,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.007460,-0.001363,-0.018567,0.009117,0.023807,0.124051,0.172474,0.327827,10322371.722222,9902216.366667,11237390.758333,0.864890,195.001998,197.068974,197.872558,-0.049488,4.166667,0.500000,0.333333,0.166667,0.000000,0.166667,0.241667,-1.000000,0,0.003896,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.001281,0.002942,-0.013679,-0.032411,-0.021641,-0.039244,-0.041236,0.056205,9705878.333333,9422480.333333,11006279.250000,0.958343,244.766510,246.038564,249.675316,-0.030112,4.000000,0.500000,0.500000,0.166667,0.000000,0.166667,0.283333,-1.000000,0,0.005654,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
