industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.023565,0.028671,0.060310,0.041547,0.013863,0.242285,0.880933,0.993591,13140988.904762,14684313.342857,15561079.764286,0.692258,236.066874,223.129718,223.247399,-0.096366,5.857143,0.857143,0.714286,0.714286,0.000000,0.000000,0.528571,-6.000000,0,-0.052496,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.023209,0.056676,0.082791,0.018964,0.011219,0.173035,0.565611,0.083351,21853236.722222,15624872.033333,7396088.008333,1.539293,98.148334,100.079833,102.355084,-0.102965,5.666667,0.666667,0.666667,0.500000,0.166667,0.500000,0.508333,2.000000,0,-0.037152,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,0.044844,0.075281,0.220118,0.186726,0.202128,0.351576,0.412159,0.235818,13190737.041667,13790244.725000,16215489.306250,0.879752,262.846249,250.778125,235.937438,-0.053127,7.500000,0.875000,1.000000,0.875000,0.000000,0.125000,0.656250,-1.000000,8,-0.009715,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.008810,0.015951,-0.085038,-0.028521,-0.022390,0.051902,0.110430,0.360736,41312893.666667,48275696.200000,56342829.050000,0.770137,310.876001,317.841000,322.978999,-0.107798,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-2.000000,0,0.001643,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.057534,0.045350,0.110448,0.071428,0.066201,0.083512,0.157778,0.015947,17245495.777778,20155746.355556,21135849.366667,1.024202,251.007779,247.451555,245.851000,-0.056184,5.888889,0.777778,1.000000,0.444444,0.111111,0.222222,0.561111,3.000000,0,-0.000158,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.045482,0.080888,0.161503,0.108150,0.117606,0.606308,0.866818,0.707131,4186633.388889,4412426.700000,4796610.841667,1.014781,182.443333,174.216666,172.248417,-0.025396,7.166667,1.000000,1.000000,1.000000,0.166667,0.166667,0.750000,3.000000,0,0.000735,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.038628,0.054508,0.064476,0.128341,0.125111,0.110681,-0.079433,0.194190,1464074.904762,1619867.800000,1772504.092857,0.717776,358.487713,353.066855,341.449571,-0.045960,7.142857,1.000000,0.857143,0.857143,0.000000,0.000000,0.628571,-7.000000,0,0.005925,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,0.108067,0.179632,0.201179,0.242928,0.201176,0.011086,-0.244224,0.293131,19235273.466667,20518004.080000,24668743.020000,1.291553,51.390399,47.375200,45.282850,-0.097636,7.000000,1.000000,1.000000,1.000000,0.200000,0.400000,0.780000,4.000000,1,-0.043724,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.020309,0.026952,0.014608,0.037498,0.042099,0.158507,0.121446,0.392930,11978263.833333,13199771.633333,12821237.908333,0.706686,192.287665,194.258333,194.311936,-0.041147,6.166667,0.833333,0.500000,0.166667,0.000000,0.000000,0.333333,1.000000,0,0.018229,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.000553,0.008208,0.004336,0.006105,0.015441,-0.016264,-0.052223,0.069424,8363746.888889,9460078.133333,10304712.033333,0.653072,254.216667,255.350335,252.808739,-0.033964,5.166667,0.666667,0.666667,0.166667,0.000000,0.000000,0.341667,-4.000000,0,0.004523,False,neutral,none,defensive_rotation,defensive_rotation,inferred
