industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.064232,0.047416,0.084650,0.075731,0.025158,0.124690,0.930393,1.048483,15201352.142857,15865057.000000,14392272.107143,1.326456,244.411913,245.116083,237.877135,-0.108553,6.428571,0.714286,0.857143,0.428571,0.000000,0.571429,0.521429,0.000000,2,0.086670,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.001557,0.034448,0.000227,0.031928,0.024000,0.135995,0.407174,0.088160,5489976.222222,5718589.066667,5038421.433333,1.377672,92.041332,90.718499,89.943624,-0.042708,4.500000,0.833333,0.500000,0.000000,0.000000,0.333333,0.325000,-6.000000,0,0.002641,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.004124,0.033764,0.033442,0.036623,0.054631,0.306469,0.432971,0.072205,10376078.041667,12043714.325000,11926237.331250,0.864384,270.456001,270.201500,271.365187,-0.081360,4.500000,0.750000,0.750000,0.125000,0.000000,0.125000,0.381250,7.000000,0,0.026518,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.011769,0.031938,0.037051,0.063662,0.086992,0.139688,0.350730,0.421914,34717732.333333,38827839.400000,41187994.850000,0.884335,333.219995,327.240997,321.398499,-0.039213,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,-4.000000,0,-0.022194,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.029768,0.001559,-0.046887,-0.044706,-0.025152,0.067592,0.066627,-0.112188,15606842.925926,15900814.644444,15551581.994444,1.043905,260.268444,258.401277,257.609291,-0.074873,3.666667,0.333333,0.222222,0.111111,0.000000,0.111111,0.161111,-8.000000,0,-0.009208,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.022994,0.135851,0.137910,0.137943,0.104103,0.429337,1.001118,0.634189,6243520.000000,7258788.666667,6133065.500000,0.928659,196.049666,187.632084,184.176375,-0.055211,5.500000,1.000000,1.000000,0.666667,0.000000,0.166667,0.633333,19.000000,4,0.019571,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.002368,0.001849,-0.020093,-0.099008,-0.108467,-0.011711,-0.188920,0.012203,1439492.904762,1446930.028571,1404713.935714,1.091096,324.314941,324.734305,332.390238,-0.038353,5.142857,0.714286,0.285714,0.285714,0.285714,0.285714,0.371429,0.000000,0,-0.008900,False,early_recovery,none,unclear,unclear,needs_review
Defense Drones,5,5,0.008030,0.014793,-0.008875,-0.086046,-0.098559,-0.146324,-0.353030,-0.190626,17204052.866667,16509571.720000,14954294.930000,1.077980,44.637400,43.826400,44.346200,-0.098659,4.400000,0.800000,0.400000,0.200000,0.000000,0.200000,0.330000,0.000000,0,0.028641,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.001584,0.009541,-0.021629,-0.017638,0.016071,0.145247,0.200630,0.341320,10626489.944444,10212503.966667,10801480.158333,1.020326,195.222845,196.584236,197.698084,-0.047440,4.000000,0.666667,0.333333,0.166667,0.000000,0.166667,0.275000,-6.000000,0,0.010904,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.011416,0.002914,-0.015378,-0.035673,-0.031956,-0.023799,-0.017665,0.066750,9515841.277778,9664168.100000,10867979.525000,1.055758,244.592542,245.349543,249.013365,-0.029016,3.833333,0.500000,0.333333,0.166667,0.000000,0.333333,0.258333,-6.000000,0,-0.000028,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.020141,0.007262,0.025742,0.042948,0.087066,-0.076139,-0.067671,-0.121507,33755252.666667,32779191.600000,39419127.900000,0.983549,361.053998,363.524997,358.643500,-0.059224,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,-5.000000,0,0.033716,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.003972,-0.038024,-0.038038,-0.108740,-0.078920,-0.374686,-0.281220,-0.131415,5076959.666667,4174235.800000,3220135.950000,2.539353,53.889600,54.321200,55.275700,-0.146791,5.200000,0.200000,0.600000,0.000000,0.000000,0.400000,0.230000,-2.000000,0,0.038165,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.047229,-0.009214,-0.032473,-0.023168,0.022187,0.060625,0.233047,-0.239726,17530809.888889,15492725.933333,16119079.816667,0.819032,84.352666,85.763166,86.353249,-0.108746,3.500000,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,-2.000000,0,0.016640,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,0.003049,0.004141,-0.005798,-0.007705,-0.006999,0.019201,0.208305,0.249229,16365069.000000,15699454.875000,13599102.618750,1.099630,450.695683,453.095415,454.274781,-0.030402,3.750000,0.625000,0.250000,0.000000,0.000000,0.250000,0.212500,-3.000000,0,0.020496,False,early_recovery,none,unclear,unclear,needs_review
Nuclear,8,8,0.030588,-0.059157,-0.058999,-0.077462,-0.039507,-0.155829,-0.219749,-0.364237,9118294.666667,10643646.800000,8719594.200000,1.155401,89.971750,94.874063,96.150031,-0.168156,3.750000,0.000000,0.250000,0.000000,0.000000,0.500000,0.112500,-2.000000,0,0.088636,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.075733,0.095005,0.071732,-0.069649,-0.085675,-0.262388,0.245831,-0.396198,17030156.000000,16942953.600000,18798703.400000,1.189437,37.696000,38.247000,39.419500,-0.091920,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,17.000000,0,0.129090,False,momentum_leader,none,unclear,unclear,needs_review
Renewables,5,5,0.011362,-0.012776,-0.027237,-0.101904,-0.095662,-0.265248,-0.131389,0.045302,2896684.066667,2680390.440000,2588639.610000,1.195924,258.858802,263.800401,265.407101,-0.110390,5.000000,0.600000,0.400000,0.000000,0.000000,0.600000,0.280000,-6.000000,0,0.041572,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.023891,0.012319,0.025687,-0.018587,-0.031241,0.043205,0.155529,0.387216,1575930.166667,1672424.766667,1486617.858333,1.089675,265.589335,266.836333,268.498915,-0.073194,5.500000,0.500000,0.666667,0.333333,0.166667,0.333333,0.416667,-3.000000,0,0.026072,False,neutral,none,unclear,unclear,needs_review
Semiconductors,18,18,0.031651,0.001631,0.032440,-0.001776,-0.017596,-0.161825,0.548077,1.056038,21098778.574074,21326937.144444,21745394.563889,1.209832,372.254523,377.777376,378.104526,-0.082961,5.888889,0.555556,0.555556,0.277778,0.111111,0.444444,0.386111,-2.000000,0,0.053109,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.066020,0.058625,0.035090,-0.098468,-0.117846,-0.197083,0.167947,0.583606,6522201.848485,6061042.927273,6130474.368182,1.260088,29.611388,29.885360,30.422115,-0.084886,5.363636,0.909091,0.818182,0.363636,0.272727,0.545455,0.586364,12.000000,0,0.077464,False,momentum_leader,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.098446,-0.001883,0.077236,0.046397,0.020212,-0.233550,0.267943,1.226891,117157278.666667,112784447.200000,74967241.800000,1.821481,10.272000,10.319000,10.249000,-0.132974,7.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.350000,0.000000,1,0.055738,False,momentum_leader,narrow_leadership,unclear,unclear,needs_review
