industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.029143,0.097300,0.013223,0.128918,0.098634,0.113789,0.978345,1.020747,15165314.095238,15882942.742857,14755093.542857,0.825051,251.873626,247.543048,241.743984,-0.095287,5.571429,1.000000,0.714286,0.428571,0.000000,0.000000,0.485714,-7.000000,0,0.108626,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.010776,-0.007856,0.021278,0.035942,0.033246,0.131046,0.392528,0.107178,13605837.444444,10277985.800000,6461808.116667,0.821911,91.186001,91.013666,90.391458,-0.045212,4.666667,0.333333,0.666667,0.166667,0.000000,0.000000,0.275000,-6.000000,0,-0.014418,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.002026,0.022613,0.034669,0.050400,0.028538,0.342775,0.437863,0.074627,12852266.708333,11839632.525000,12556405.006250,0.835893,273.149874,270.690498,272.360195,-0.056212,4.375000,0.625000,0.750000,0.250000,0.000000,0.000000,0.375000,13.000000,0,0.008165,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.008160,0.025382,0.074410,0.094767,0.098271,0.155430,0.353359,0.340271,54062259.000000,46973595.400000,43185663.850000,0.940112,336.854004,332.287000,325.592000,-0.005224,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,-2.000000,1,0.013765,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.003749,-0.015778,-0.013916,-0.056671,-0.045759,0.081980,0.079326,-0.100924,26136438.259259,21988845.177778,17411965.183333,1.267471,260.568691,259.324423,258.647124,-0.056509,4.444444,0.333333,0.222222,0.222222,0.111111,0.666667,0.266667,-1.000000,0,0.002374,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.020185,0.016663,0.157579,0.213082,0.190077,0.430183,1.064879,0.667337,6909459.555556,6451472.400000,6583232.266667,0.829606,202.683999,194.762000,188.640833,-0.041054,5.500000,0.666667,1.000000,0.500000,0.000000,0.000000,0.508333,2.000000,6,-0.118086,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.032524,-0.034580,-0.040254,-0.084798,-0.091857,0.000092,-0.178020,-0.027963,2134088.142857,1848364.314286,1499508.935714,1.113431,322.032289,322.554555,328.682587,-0.043092,4.714286,0.000000,0.000000,0.000000,0.000000,0.428571,0.042857,0.000000,0,-0.032291,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.014489,-0.009175,-0.048887,-0.012969,-0.072443,-0.082674,-0.324945,-0.287943,16724398.266667,17096894.960000,15301652.740000,1.007647,45.400799,44.389900,44.134700,-0.066494,3.800000,0.400000,0.400000,0.000000,0.000000,0.400000,0.220000,-7.000000,0,-0.004903,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.001526,0.006549,0.002076,-0.013730,-0.012278,0.123488,0.221676,0.342785,15435049.611111,13329753.100000,11430868.275000,0.975644,196.066666,195.616978,197.352460,-0.020196,4.500000,0.666667,0.666667,0.166667,0.000000,0.166667,0.358333,-9.000000,0,-0.006901,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.003645,-0.000861,-0.002388,-0.033814,-0.017714,-0.024048,0.002032,0.080209,14081823.277778,12303607.300000,10656903.491667,0.972661,242.955999,243.950099,247.361768,-0.025014,4.833333,0.500000,0.500000,0.166667,0.000000,0.166667,0.283333,-7.000000,0,0.006077,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.034680,0.062595,0.029172,0.085829,0.044204,-0.007101,-0.005120,-0.110250,38870610.000000,37542666.000000,38798346.500000,0.723998,368.549994,365.510995,361.719998,-0.030532,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,7.000000,0,0.065797,False,neutral,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.048883,-0.041867,-0.133244,-0.090964,-0.117840,-0.392018,-0.298339,-0.184964,4327521.400000,5196748.840000,3466895.210000,1.179062,56.570000,55.099600,55.186600,-0.143528,3.800000,0.400000,0.200000,0.000000,0.000000,0.200000,0.150000,-2.000000,0,0.002898,False,weak,none,unclear,unclear,needs_review
