industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.058735,-0.039633,0.013759,-0.094003,-0.086649,0.081057,0.805893,0.965026,15011781.095238,15011482.942857,14557727.164286,1.292955,246.659144,240.172001,237.907643,-0.101636,5.285714,0.285714,0.428571,0.142857,0.000000,0.428571,0.242857,-4.000000,0,-0.101632,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.042427,0.016176,0.026050,0.006884,0.010920,0.133252,0.398524,0.108013,5233042.777778,5238285.666667,5045330.583333,1.839990,90.095999,90.101498,89.555208,-0.048406,4.833333,0.833333,0.666667,0.000000,0.000000,0.166667,0.350000,8.000000,0,0.032190,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,0.025811,0.003320,-0.033781,0.021647,0.000022,0.258847,0.432811,0.056398,14114147.333333,13006280.900000,12151230.225000,0.972286,267.566001,271.767499,270.944577,-0.106901,4.375000,0.625000,0.250000,0.000000,0.000000,0.125000,0.200000,-3.000000,0,0.054966,False,early_recovery,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.056257,0.040973,0.041852,0.088746,0.091135,0.145080,0.334057,0.412380,53124322.000000,52098013.200000,43054058.300000,0.898918,324.695996,323.859998,317.983498,-0.039213,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,10.000000,3,0.028603,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.037377,-0.003619,-0.039782,-0.015933,-0.011999,0.114972,0.119048,-0.077284,16320630.222222,17375633.688889,15646400.088889,1.010427,256.490999,257.390779,256.042605,-0.077816,4.111111,0.444444,0.333333,0.111111,0.000000,0.111111,0.211111,6.000000,0,0.040550,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.101102,0.093631,0.033808,0.057631,0.019186,0.378673,0.956812,0.663886,7359024.500000,6154904.700000,5791513.675000,1.927849,182.017501,183.054667,181.349042,-0.127326,4.666667,1.000000,0.833333,0.000000,0.000000,1.000000,0.508333,3.000000,1,0.138397,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.008651,-0.007729,-0.053309,-0.114849,-0.104070,-0.019986,-0.187203,0.016567,1387473.142857,1412026.742857,1441208.114286,1.015505,323.284860,327.508968,337.685138,-0.059851,3.714286,0.285714,0.000000,0.000000,0.000000,0.142857,0.071429,1.000000,0,0.021772,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,0.003062,-0.032370,0.004421,-0.171105,-0.132744,-0.176845,-0.328305,-0.156839,14996760.266667,14400160.160000,14956112.040000,1.021474,43.145000,43.221600,45.393600,-0.094072,4.000000,0.200000,0.400000,0.200000,0.200000,0.400000,0.270000,1.000000,0,0.023746,False,neutral,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.002784,-0.018655,-0.001621,0.026805,0.027411,0.115786,0.189484,0.333990,9384681.777778,10130592.400000,11246336.433333,0.874811,196.054999,198.052833,198.315012,-0.047765,4.833333,0.166667,0.333333,0.000000,0.000000,0.000000,0.116667,8.000000,0,0.019437,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.014943,0.002450,-0.001970,-0.021853,-0.023173,-0.023992,-0.033151,0.077574,9443464.722222,9605835.500000,10995256.375000,1.013854,245.337667,247.682562,250.908858,-0.028832,4.166667,0.500000,0.333333,0.166667,0.000000,0.166667,0.241667,10.000000,0,0.019724,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.024034,0.013810,0.029305,0.048792,0.055918,-0.116773,-0.082388,-0.124549,30698700.333333,35147840.200000,38884125.050000,0.831640,364.788000,363.544000,355.964999,-0.059224,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,1.000000,1,0.042851,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.046957,-0.050475,-0.038018,-0.146448,-0.142654,-0.405224,-0.262669,-0.068153,3299335.533333,3401853.320000,2883335.330000,1.082073,54.477600,54.135800,56.227100,-0.102444,5.200000,0.400000,0.200000,0.200000,0.000000,0.200000,0.200000,-8.000000,0,-0.026271,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.036584,-0.016719,0.008304,0.037500,0.023291,0.174361,0.272638,-0.180219,12180999.222222,12725659.533333,15763869.050000,0.868755,85.658000,86.387023,85.952092,-0.081922,4.166667,0.333333,0.500000,0.000000,0.000000,0.166667,0.208333,11.000000,0,0.048752,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.008565,-0.018168,-0.012923,-0.023028,-0.023301,0.017423,0.206115,0.252380,15221810.458333,14203730.525000,13179580.781250,1.099616,453.093003,454.686002,455.744914,-0.024493,3.875000,0.000000,0.000000,0.000000,0.000000,0.125000,0.012500,2.000000,0,-0.006733,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.129623,-0.108139,-0.090393,-0.117876,-0.129563,-0.134302,-0.233500,-0.381058,10858020.000000,9988547.000000,8373420.500000,1.178135,96.958125,97.032938,97.405425,-0.153525,4.250000,0.000000,0.125000,0.000000,0.000000,0.500000,0.081250,-19.000000,0,-0.047142,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.016780,-0.051113,-0.043367,-0.189364,-0.166296,-0.351772,0.137053,-0.365590,17108519.000000,23387311.400000,18524902.850000,0.980267,37.940000,38.297000,40.424000,-0.091920,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,0,0.007062,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.028302,-0.049801,-0.041346,-0.153727,-0.157121,-0.276480,-0.138676,0.037747,2546279.266667,2678583.560000,2532054.890000,1.007528,265.828799,264.525801,270.408255,-0.080770,4.600000,0.200000,0.200000,0.000000,0.000000,0.400000,0.130000,-7.000000,0,-0.038841,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.020765,-0.030145,-0.010801,-0.082811,-0.069501,0.022223,0.157873,0.376429,1721088.777778,1670129.933333,1529814.150000,1.158697,267.795000,266.911760,271.586595,-0.069510,4.833333,0.166667,0.333333,0.000000,0.000000,0.166667,0.133333,2.000000,0,-0.058402,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.052087,-0.034207,-0.007647,-0.081371,-0.080533,-0.181691,0.519553,1.089331,21180145.648148,21815592.944444,21941906.291667,1.311037,382.859532,378.458554,381.861446,-0.073252,5.111111,0.222222,0.444444,0.166667,0.111111,0.777778,0.297222,-3.000000,0,-0.086805,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.025800,-0.027911,-0.045074,-0.200060,-0.188978,-0.287416,0.123805,0.468005,5698110.333333,6729017.109091,6166003.368182,0.949077,29.912909,29.808000,31.180068,-0.099191,4.454545,0.181818,0.272727,0.000000,0.000000,0.090909,0.113636,0.000000,0,-0.016244,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.103160,-0.037886,-0.054848,-0.103160,-0.086174,-0.347973,0.171116,1.120879,92544433.333333,95922720.000000,71873265.000000,1.737575,10.562000,10.252000,10.285000,-0.132974,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-17.000000,0,-0.177088,False,weak,none,unclear,unclear,needs_review
