industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.005645,0.015283,-0.024197,0.077607,0.108128,-0.094425,-0.107504,0.009235,54037429.333333,52007697.600000,37933889.400000,1.701892,362.300000,356.008002,348.439499,-0.059224,5.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,-13.000000,0,-0.045468,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,0.023305,0.011940,-0.029852,-0.088011,-0.079401,-0.383694,-0.198758,-0.057292,2437578.333333,2396799.000000,2590748.750000,0.625432,53.794000,55.373600,58.028900,-0.087217,5.000000,0.600000,0.200000,0.200000,0.000000,0.000000,0.220000,-3.000000,0,0.067845,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.073086,0.026436,-0.012940,0.073631,0.089007,0.251947,0.217552,-0.120020,16711209.666667,16613199.133333,15862997.283333,0.826401,87.133833,87.773833,84.573708,-0.102264,4.500000,0.666667,0.333333,0.000000,0.000000,0.000000,0.216667,-6.000000,0,0.030187,False,early_recovery,none,unclear,unclear,needs_review
Market ETFs,8,8,0.012664,0.006957,0.011556,0.005362,0.013158,0.056073,0.215047,0.308703,12361537.750000,13015631.625000,12533487.281250,0.894807,456.285001,456.385999,457.726058,-0.015357,5.750000,0.875000,0.875000,0.375000,0.000000,0.000000,0.487500,4.000000,0,0.006404,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.045225,0.019360,-0.004391,-0.010068,0.042100,-0.059075,-0.136393,-0.195342,6429311.333333,6272649.300000,7619540.450000,0.937699,97.107750,97.895625,98.045260,-0.090634,5.375000,0.625000,0.375000,0.250000,0.000000,0.125000,0.293750,2.000000,0,0.074041,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.046056,0.008163,-0.119037,-0.110511,-0.005035,-0.303980,0.106073,-0.054545,13425051.333333,18614110.800000,17366032.700000,0.745873,38.654000,39.807000,42.059500,-0.113519,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0,0.089180,False,early_recovery,none,unclear,unclear,needs_review
Renewables,5,5,0.025495,0.009487,-0.025433,-0.121482,-0.100627,-0.258579,-0.048944,0.099772,2032533.133333,2437139.880000,2443250.970000,0.735161,263.222804,265.636202,278.174443,-0.061243,4.200000,0.600000,0.000000,0.000000,0.000000,0.000000,0.120000,3.000000,0,0.035105,False,early_recovery,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.051899,0.020156,-0.008354,-0.023327,-0.016803,0.067273,0.172255,0.415720,1283012.333333,1386524.066667,1572031.850000,0.807506,266.045997,268.663915,276.382602,-0.055684,4.666667,0.833333,0.333333,0.333333,0.000000,0.000000,0.333333,6.000000,0,0.041285,False,early_recovery,none,unclear,unclear,needs_review
Semiconductors,18,18,0.042050,0.027724,0.003103,-0.042300,-0.017731,-0.071049,0.601122,1.342918,21852628.092593,20737197.966667,21879112.547222,1.088493,374.071393,376.821294,385.142331,-0.056245,5.166667,0.833333,0.555556,0.333333,0.111111,0.277778,0.438889,8.000000,0,0.065333,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.024549,-0.017546,-0.121933,-0.152740,-0.096277,-0.305289,0.175652,0.637178,7382707.575758,6487635.454545,6607764.318182,1.057766,29.703091,30.349682,32.663932,-0.110135,3.636364,0.363636,0.090909,0.000000,0.000000,0.090909,0.104545,0.000000,0,0.058452,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.010070,-0.017630,-0.017630,0.071581,0.063627,-0.302504,0.295866,1.204395,58907165.000000,56769719.000000,68106239.750000,0.668353,9.942000,10.123000,10.155000,-0.077432,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,0.059802,False,weak,none,unclear,unclear,needs_review
