ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-30,251,0.001523,-0.031652,0.014594,0.026407,0.006711,0.013872,0.138994,0.387924,7584918.666667,6699851.200000,7451467.800000,0.805701,168.690002,170.747002,173.205002,-0.105543,6,False,False,False,True,0.005226,infrastructure_leader,5,-0.012615,-0.085259,0.774954,38.281002,0.250000,1.531240,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,6003656,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-30,251,-0.208971,-0.251743,-0.226480,-0.269475,-0.320530,-0.256818,0.174657,0.564221,14628040.666667,10461324.400000,5876141.100000,2.460956,259.611996,278.899001,294.114498,-0.267521,4,False,False,False,True,-0.235848,infrastructure_leader,5,-0.226492,-0.395191,0.415828,25.211246,0.530000,0.475684,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,14460922,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-30,251,-0.051767,-0.078595,0.036024,-0.046493,-0.060217,0.971598,2.466873,2.089671,6957338.000000,6087302.800000,6754725.700000,0.751209,406.192004,409.318613,415.773947,-0.163332,4,False,False,False,True,0.026655,challenger,5,-0.026370,-0.129799,0.829742,18.526274,2.825000,0.065580,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,not_eligible_industry,5074214,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-30,251,-0.021789,-0.010495,0.044538,0.072582,0.045001,0.670598,1.191744,1.325854,15955863.000000,14589017.800000,16934239.450000,0.862229,46.609999,46.592000,46.270500,-0.077817,6,False,False,False,False,0.035170,non_leader,5,0.018792,-0.158007,0.758171,11.765381,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,14601189,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-30,251,-0.069775,-0.111218,0.123582,0.002893,-0.054552,0.053571,-0.111503,-0.529761,38194540.333333,40039504.200000,43685436.050000,0.852495,28.358000,27.706000,27.466000,-0.176282,4,False,False,False,True,0.114214,challenger,5,0.009612,-0.529761,0.187305,8.373621,3.260000,0.025686,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,37241621,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-30,251,-0.029475,-0.068027,-0.023671,-0.061653,-0.092063,-0.055532,0.120491,0.017311,3464235.666667,2819141.400000,2211310.350000,1.318362,387.548010,396.413007,400.596001,-0.128273,6,False,False,False,True,-0.033039,infrastructure_leader,5,-0.034214,-0.112190,0.598635,24.523603,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2915307,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-30,251,0.002927,-0.147260,0.096990,-0.177808,-0.317703,0.334585,0.876232,2.461877,36479400.000000,30340520.000000,21385065.000000,1.905998,176.398001,189.837001,197.520499,-0.329230,7,False,False,False,True,0.087622,emerging_leader,4,-0.046023,-0.342740,0.581320,-116.789900,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,40759900,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-30,251,-0.007481,-0.065721,-0.059595,-0.012856,-0.025239,-0.066823,0.019621,0.097992,134967503.333333,134818602.000000,128029330.500000,0.961578,197.081995,201.960995,203.000497,-0.103980,5,False,False,False,True,-0.000927,core_leader,5,-0.039214,-0.171684,0.426489,15.155765,2.145000,0.070656,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,123110210,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-30,251,-0.019315,-0.100613,-0.031042,-0.102592,-0.164432,0.439857,0.920511,1.753049,34575376.000000,32545425.600000,27885331.400000,1.258932,477.294006,502.225006,517.142502,-0.222277,4,False,False,False,True,0.027626,challenger,5,-0.061400,-0.164432,0.777742,35.118984,0.912000,0.385077,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,35105728,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-30,251,0.012056,-0.011797,0.035759,0.050089,0.026711,-0.041919,0.168133,0.330207,21206101.333333,19453960.800000,20820860.200000,1.052574,380.842004,382.898001,383.288499,-0.066757,5,False,False,False,False,0.094427,core_leader,5,0.011875,-0.193360,0.521441,19.897434,0.854000,0.232991,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,21915504,ok,資料日期與本次市場日期一致。
