ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-06-09,251,-0.083429,-0.132151,-0.037023,0.115297,0.073288,0.089815,0.183296,0.623906,7471450.000000,8139610.000000,10199047.500000,0.713454,160.641998,161.826999,153.784499,-0.132151,5,False,False,False,True,-0.115089,infrastructure_leader,5,-0.010563,-0.143870,0.720485,34.195950,0.250000,1.367838,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,7276550,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-06-09,251,-0.106199,-0.134443,-0.106172,-0.213090,-0.148395,0.072313,0.532054,1.672425,7740689.333333,6645133.600000,6077383.400000,1.826784,309.192004,315.351001,329.530002,-0.134443,4,False,False,False,True,-0.184237,infrastructure_leader,5,-0.121415,-0.230471,0.676327,32.763027,1.357000,0.241437,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,11102068,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-06-09,251,-0.095415,-0.122970,0.251410,0.545418,0.465791,1.663152,1.768963,2.422384,9975795.333333,11291177.200000,11874249.300000,0.873098,404.013995,396.461996,325.329997,-0.180659,6,False,False,False,True,0.173344,challenger,5,0.173516,-0.180659,0.764887,18.051167,2.825000,0.063898,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,too_extended,10367386,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-06-09,251,-0.100950,-0.140338,0.268261,0.563654,0.539713,1.302429,1.094875,1.698535,31710285.333333,37774911.200000,38601252.800000,0.738814,51.236000,47.778000,40.816000,-0.140338,5,False,False,False,True,0.190195,non_leader,5,0.182624,-0.140338,0.797614,12.022476,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,avoid_for_now,28519156,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-06-09,251,-0.133476,-0.189954,0.095418,0.212410,0.148996,0.278389,0.171519,-0.052901,42699881.333333,42375988.800000,41988832.200000,1.124321,44.118000,44.322000,38.654500,-0.189954,6,False,False,False,True,0.017352,challenger,5,0.051365,-0.330588,0.500498,12.540964,3.260000,0.038469,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,avoid_for_now,47208944,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-06-09,251,-0.040348,-0.038073,-0.003498,-0.041241,0.000523,0.115688,0.196725,0.253337,2324100.000000,2202780.000000,2504515.000000,0.931837,408.123999,406.722998,399.633501,-0.059994,4,False,False,False,False,-0.081564,infrastructure_leader,5,0.005221,-0.069698,0.744610,25.551977,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,2333800,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-06-09,251,-0.047883,-0.064569,-0.029914,-0.050161,-0.031447,0.128127,0.142722,0.448192,179210336.000000,173512041.600000,178870745.400000,1.004092,211.018002,213.899673,218.008900,-0.084779,4,False,False,False,True,-0.018114,core_leader,5,-0.045039,-0.115837,0.708857,16.415857,2.145000,0.076531,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,179602708,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-06-09,251,-0.091160,-0.088267,-0.056332,0.036433,0.044630,1.339738,1.181516,2.858366,36405485.000000,33547511.000000,32189527.750000,1.154321,499.587006,505.933502,476.526752,-0.140345,4,False,False,False,True,-0.044532,challenger,5,-0.002144,-0.123525,0.842821,36.363018,0.912000,0.398717,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,37157055,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-06-09,251,-0.063856,-0.185664,-0.070733,-0.084658,-0.088000,0.147127,0.008955,0.616063,41505796.666667,51124638.000000,29239494.500000,1.240524,414.526007,430.938000,425.535503,-0.199016,5,False,False,False,True,-0.058933,core_leader,5,-0.078432,-0.185664,0.625753,20.266624,0.854000,0.237314,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,36272290,ok,資料日期與本次市場日期一致。
TSM,Taiwan Semiconductor Manufacturing Co. Ltd.,Semiconductors,2026-06-09,251,-0.038209,-0.042020,0.037835,0.057794,0.039448,0.236353,0.459977,1.039066,17351681.000000,14654868.600000,13031397.150000,1.624188,430.300006,429.986005,416.659001,-0.070563,7,False,False,False,False,0.049634,core_leader,5,0.027027,-0.042020,0.921460,21.912165,0.584000,0.375208,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,21165443,ok,資料日期與本次市場日期一致。
