ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-20,251,-0.089445,-0.097584,-0.044561,0.040428,0.050781,0.307922,0.338993,0.391729,6274900.000000,5843200.000000,7986980.000000,0.525518,192.800000,195.616000,187.249501,-0.127078,4,False,False,False,True,-0.080243,infrastructure_leader,5,-0.018689,-0.127078,0.716541,35.613500,0.357000,0.997577,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,4197300,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-20,251,-0.095065,-0.078169,-0.038304,-0.129621,-0.121298,-0.161513,0.089229,1.092918,5339162.333333,4549397.400000,6494914.350000,0.650799,276.888000,278.417999,270.494999,-0.111761,4,False,False,False,True,-0.073985,infrastructure_leader,5,-0.021682,-0.296481,0.561742,29.084087,0.530000,0.548756,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,4226887,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-20,251,-0.093850,-0.120786,-0.006558,-0.010379,-0.015890,0.792691,2.669124,2.444578,5411548.333333,5100249.000000,5835512.250000,0.619748,462.319995,464.322998,443.809999,-0.120786,4,False,False,False,True,-0.042239,challenger,5,-0.020347,-0.120786,0.844439,19.444674,2.825000,0.068831,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,3616545,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-20,251,-0.081930,-0.115848,0.008774,0.110202,0.098899,0.569371,1.495876,1.474412,15547675.333333,13848185.200000,16591931.300000,0.576227,55.606000,55.892000,52.407500,-0.115848,4,False,False,False,True,-0.026908,non_leader,5,0.009207,-0.115848,0.827203,13.101865,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,not_eligible_industry,9560726,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-20,251,-0.046499,-0.067926,0.242342,0.169872,0.194372,0.090855,0.134950,-0.137320,45641594.000000,50876536.400000,55314589.100000,0.889430,37.722000,35.957000,32.489500,-0.083835,6,False,False,False,True,0.206660,challenger,5,0.123440,-0.377982,0.418611,6.853276,4.094000,0.016740,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,reasonable_pullback,extended,overextended,not_eligible_industry,49198482,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-20,249,-0.088076,-0.083912,-0.071127,0.002847,0.037124,0.090192,0.069667,0.215821,1847999.000000,1710059.400000,2347949.850000,0.713259,435.640002,444.441998,428.284508,-0.097117,4,False,False,False,True,-0.106808,infrastructure_leader,5,-0.030341,-0.097117,0.695626,25.901070,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,1674697,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-20,251,-0.181291,-0.136959,0.159206,-0.003892,0.008938,0.147482,1.045442,2.325929,33848664.000000,30058598.400000,29150769.600000,0.970238,247.793997,231.851999,211.905501,-0.207325,3,False,False,False,True,0.123524,emerging_leader,4,0.038718,-0.232237,0.700939,-71.663690,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,28283192,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-20,251,-0.036265,-0.037506,-0.009772,0.038753,0.022588,-0.028493,0.155479,0.240935,96588104.333333,91824782.600000,117248745.650000,0.766224,220.864001,221.272002,212.783500,-0.037506,3,False,False,False,False,0.005552,core_leader,5,0.019111,-0.079059,0.735904,16.681770,2.145000,0.077770,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,89838813,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-20,251,-0.072223,-0.028064,-0.040519,-0.130140,-0.150046,0.048874,1.308379,1.867601,19351073.000000,20736223.800000,27187645.950000,0.556257,488.131006,483.383502,483.550253,-0.093256,5,False,False,False,True,-0.025195,challenger,5,-0.029150,-0.191863,0.740664,30.351194,1.595000,0.190290,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,15123319,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-20,251,-0.072370,-0.128740,-0.134437,-0.072464,-0.082609,-0.127235,0.093958,0.266220,25784742.000000,25382085.200000,19721876.300000,0.982900,378.385999,399.203998,396.738501,-0.152609,3,False,False,False,True,-0.119113,core_leader,5,-0.082443,-0.242880,0.395915,18.637371,0.854000,0.218236,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,19384626,ok,資料日期與本次市場日期一致。
