industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.096594,-0.100169,0.035682,0.025637,0.036132,0.262429,0.834755,1.115438,16273077.571429,15998032.257143,17674663.778571,0.706460,244.109999,243.785714,232.377358,-0.123393,4.142857,0.000000,0.428571,0.000000,0.000000,0.000000,0.107143,-4.000000,0,-0.008367,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.018117,-0.029784,0.005548,0.056057,0.045369,0.253391,0.491474,0.091550,4836351.888889,5382327.800000,8374131.950000,0.641147,89.408334,90.162667,95.769584,-0.059979,5.333333,0.333333,0.500000,0.333333,0.000000,0.000000,0.275000,0.000000,0,-0.032524,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.006553,-0.045292,0.059769,0.284566,0.249448,0.269762,0.344801,0.182534,10409861.083333,10659974.150000,14876794.162500,0.586687,269.449000,270.498000,255.587500,-0.076580,4.875000,0.250000,0.750000,0.000000,0.000000,0.000000,0.237500,2.000000,0,-0.056729,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.018685,0.019786,-0.002694,-0.031373,-0.043946,0.030830,0.196775,0.389284,47370819.000000,41702231.400000,52911337.850000,0.721629,309.935992,308.341998,315.369476,-0.034530,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,9.000000,0,-0.028452,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.023710,0.003910,0.046189,0.131993,0.102251,0.101333,0.197297,-0.007687,15374489.444444,14850947.000000,18984339.527778,0.798804,251.316445,252.434832,247.826416,-0.049929,5.444444,0.444444,0.555556,0.222222,0.000000,0.111111,0.294444,12.000000,0,-0.022760,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.060103,-0.119037,-0.035699,0.057488,0.023321,0.288862,0.697305,0.493406,4010395.222222,3895027.133333,4376045.116667,0.893113,181.978001,185.414834,177.387500,-0.119037,4.166667,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,-12.000000,0,-0.076084,False,weak,none,unclear,unclear,needs_review
Defense,7,7,-0.027383,-0.037246,-0.022645,0.055929,0.103433,0.059555,-0.112513,0.118277,1555323.619048,1492328.457143,1669782.114286,0.905777,360.429429,362.019439,355.653713,-0.054785,4.571429,0.000000,0.142857,0.000000,0.000000,0.142857,0.050000,-4.000000,0,-0.025484,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.094336,-0.092649,-0.013567,0.072744,0.098709,-0.055226,-0.370067,0.159341,17101919.933333,18592211.960000,18544357.990000,0.975655,52.230200,53.893500,49.577850,-0.145134,4.800000,0.000000,0.200000,0.000000,0.000000,0.200000,0.070000,-13.000000,0,-0.029733,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.031089,0.030592,0.060386,0.059481,0.067846,0.172344,0.148220,0.352163,13829756.333333,12030717.133333,12360478.450000,0.926307,196.378666,195.033498,194.993499,-0.027332,6.333333,0.833333,0.833333,0.833333,0.166667,0.166667,0.633333,15.000000,2,-0.024569,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.008529,-0.021702,-0.014049,0.018531,0.008539,-0.040642,-0.051653,0.056008,14331853.333333,11641495.333333,10611629.666667,1.401757,255.007665,254.913666,254.923167,-0.037129,5.166667,0.333333,0.333333,0.333333,0.000000,0.500000,0.283333,5.000000,0,-0.029934,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.017182,0.015208,0.080118,0.079577,-0.077217,-0.172866,-0.161716,0.078161,31548004.000000,33223642.400000,35220840.600000,0.849330,342.937994,337.442996,325.650497,-0.017060,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,8.000000,2,-0.056881,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.048283,-0.075567,-0.052669,-0.139591,-0.148386,-0.330086,-0.235875,0.050379,2836657.533333,2626910.520000,3617088.630000,0.645031,60.452400,60.933500,60.595150,-0.106378,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.056581,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.024572,-0.000086,0.043218,0.042785,0.022370,0.165013,0.292388,-0.124109,15232511.888889,15153917.133333,18276672.616667,1.076803,81.035000,80.445583,80.017625,-0.049274,4.833333,0.333333,0.666667,0.166667,0.166667,0.333333,0.341667,8.000000,0,-0.038873,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.018446,-0.020756,-0.004493,0.026673,0.019193,0.052582,0.161285,0.314137,14516497.208333,12948872.200000,15359704.681250,0.918260,458.576251,459.548252,452.818188,-0.022796,4.250000,0.000000,0.125000,0.000000,0.000000,0.125000,0.043750,3.000000,0,-0.014687,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.034392,-0.058919,0.007080,0.013252,0.009446,-0.117455,-0.246017,-0.172191,7099557.041667,6849306.725000,7561720.431250,0.733864,97.416486,98.272593,96.381696,-0.082782,4.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.125000,-2.000000,0,-0.045351,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.113365,-0.076701,0.045569,0.218961,0.197520,-0.208500,0.242297,0.117299,16325173.333333,16194424.000000,20891511.000000,0.817950,44.421999,44.268999,40.487500,-0.113365,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-3.000000,0,-0.035993,False,neutral,none,unclear,unclear,needs_review
Renewables,5,5,-0.067574,-0.083216,-0.071612,-0.059717,-0.051811,-0.208495,-0.175443,0.164082,2678761.600000,2590428.960000,3208454.240000,0.808563,290.115195,292.448120,286.948187,-0.123508,4.800000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-9.000000,0,-0.031157,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.059776,-0.041780,-0.016610,0.070335,0.057830,0.020103,0.039809,0.519466,1818307.611111,1715444.566667,2120925.308333,0.721610,284.070001,284.427367,274.807498,-0.080822,4.666667,0.000000,0.333333,0.000000,0.000000,0.166667,0.100000,-4.000000,0,-0.017380,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.057076,-0.046363,-0.015324,-0.060244,-0.069250,-0.025120,0.494028,1.415547,21913181.870370,20809873.566667,24697575.891667,0.683119,394.609612,394.370366,384.407305,-0.085902,4.777778,0.111111,0.333333,0.111111,0.055556,0.055556,0.150000,-6.000000,0,-0.003560,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.079692,-0.069558,0.010012,0.161005,0.146283,-0.240746,0.284564,0.875879,6074339.636364,6771631.054545,7774027.309091,0.780166,34.608545,35.187909,32.996886,-0.110107,4.363636,0.090909,0.454545,0.090909,0.000000,0.000000,0.154545,-7.000000,0,-0.008262,False,neutral,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.058442,-0.038826,0.076352,0.043165,-0.012646,-0.254772,0.335526,1.393868,89269521.333333,85094032.800000,85285878.200000,0.778899,10.442000,10.102000,9.663000,-0.060297,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,3.000000,1,-0.020415,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
