industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.064548,-0.029301,0.027096,-0.115726,-0.077241,0.274890,0.799949,1.214924,11727042.333333,12924033.971429,14703611.350000,0.746733,218.302000,225.656570,228.593071,-0.127614,5.571429,0.285714,0.571429,0.000000,0.000000,0.142857,0.214286,9.000000,1,0.049088,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.031415,-0.033022,-0.054001,0.057479,0.041845,0.094846,0.127686,-0.059265,4070413.722222,3811991.566667,5070961.225000,0.704284,106.685335,111.191334,114.170208,-0.083804,4.666667,0.166667,0.166667,0.166667,0.000000,0.000000,0.116667,-10.000000,0,0.003988,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.016854,-0.019644,-0.036410,0.075515,0.047335,0.206068,0.006250,-0.060650,13023144.041667,14289066.425000,16660627.231250,0.751782,224.522250,225.816911,221.519441,-0.069824,4.375000,0.375000,0.375000,0.125000,0.000000,0.000000,0.200000,-7.000000,0,-0.008801,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.016564,0.040907,0.054980,0.103464,0.099762,0.201399,0.284972,0.534703,52558577.000000,56320786.200000,65589251.550000,0.622063,329.765997,322.592999,308.483498,-0.021424,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,8,0.011661,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.018051,-0.012660,-0.021322,0.057163,0.025965,-0.038469,-0.041165,-0.074748,21083497.481481,21088962.933333,22487637.955556,0.715236,249.516666,249.091111,242.985277,-0.047365,4.555556,0.444444,0.333333,0.111111,0.000000,0.111111,0.211111,-5.000000,0,-0.001901,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.046667,-0.080339,-0.036295,0.188226,0.176750,0.736219,0.570638,0.315132,4804302.833333,4825085.033333,5433052.925000,1.023143,174.632333,172.374666,166.792896,-0.088148,3.833333,0.000000,0.166667,0.000000,0.000000,0.166667,0.058333,-8.000000,0,-0.112604,False,weak,none,unclear,unclear,needs_review
Defense,7,7,-0.013498,-0.021087,-0.048426,0.016624,-0.009066,-0.152163,-0.197595,0.081150,1599367.333333,1490728.971429,1592222.242857,1.014265,322.043144,325.993142,324.717850,-0.042347,3.285714,0.142857,0.000000,0.000000,0.000000,0.285714,0.057143,-7.000000,0,-0.000197,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,0.074763,-0.006293,-0.043910,-0.116126,-0.174366,-0.277126,-0.504121,0.365868,48026160.400000,39664916.240000,24597816.060000,1.078605,42.299400,42.862200,44.459750,-0.127178,4.000000,0.400000,0.200000,0.000000,0.000000,0.200000,0.150000,4.000000,0,0.030522,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.001124,0.029911,-0.005334,0.068973,0.087056,0.116684,0.125996,0.350017,11657963.111111,13306937.866667,15094197.800000,0.523629,193.493000,193.642357,192.789167,-0.039254,4.500000,0.833333,0.500000,0.000000,0.000000,0.000000,0.291667,3.000000,0,0.032022,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.029725,-0.003998,-0.032640,-0.010295,-0.016034,-0.019747,0.023800,0.054399,10633706.777778,10187524.066667,11252313.516667,0.750206,251.128744,250.587786,252.474116,-0.038158,3.666667,0.333333,0.000000,0.000000,0.000000,0.000000,0.066667,-2.000000,0,0.007358,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.031018,-0.043541,-0.059494,-0.064486,-0.053834,-0.034573,-0.133874,0.140977,32145497.333333,31451078.400000,39868439.600000,0.781079,382.971997,391.416998,394.999997,-0.093658,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,0,0.020270,False,weak,none,unclear,unclear,needs_review
