industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,6,6,-0.020538,-0.038655,-0.053358,0.132961,0.169436,0.558466,0.608468,1.153360,37237936.277778,28799485.100000,22088982.941667,0.728629,219.048668,228.538666,216.430917,-0.202627,4.666667,0.500000,0.333333,0.000000,0.000000,0.166667,0.200000,-10.000000,0,0.080861,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.017036,0.019768,-0.005775,0.132559,0.130662,0.189343,-0.043225,0.048461,6958082.055556,6465595.900000,5859213.141667,1.816143,115.364002,121.411668,119.293251,-0.114627,4.333333,0.333333,0.500000,0.000000,0.000000,0.500000,0.241667,-1.000000,0,0.067382,False,early_recovery,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.038825,-0.069168,-0.108535,0.116109,0.126832,0.174109,-0.141745,0.010904,17614542.833333,16203005.700000,17762113.300000,0.818372,228.451215,240.720593,229.988519,-0.192782,3.250000,0.000000,0.125000,0.000000,0.000000,0.000000,0.031250,-14.000000,0,0.031195,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.001996,-0.052743,-0.067070,-0.023742,-0.025898,0.165034,0.046240,0.487834,44423793.333333,56265856.000000,50443164.000000,0.751451,294.085999,302.077002,303.881001,-0.078204,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.002619,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.025885,-0.031343,-0.049990,-0.033511,-0.032927,0.007999,-0.116582,-0.061699,19397856.296296,19410973.777778,19713311.222222,0.847265,236.456667,240.228587,243.808285,-0.072635,3.777778,0.000000,0.111111,0.000000,0.000000,0.111111,0.038889,1.000000,0,0.001575,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.031994,-0.001871,-0.032210,0.189954,0.220561,0.434224,0.230441,0.126563,4171617.388889,4448137.100000,6060232.608333,0.565593,224.745665,234.778499,226.916583,-0.149488,4.000000,0.500000,0.166667,0.000000,0.000000,0.000000,0.141667,-3.000000,0,0.042600,False,weak,none,unclear,unclear,needs_review
Defense,7,7,0.009068,0.013400,-0.004511,0.003429,0.004217,-0.169950,-0.006946,0.163313,1453051.809524,1532868.228571,1640109.200000,0.651318,333.536575,330.861046,333.243868,-0.025224,3.714286,0.714286,0.428571,0.000000,0.000000,0.000000,0.250000,9.000000,0,-0.009709,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.012610,-0.072192,-0.199277,0.026171,0.106426,-0.189370,-0.055364,1.240693,12736576.533333,13358933.920000,21746634.480000,0.757568,52.430199,55.511100,53.815300,-0.226082,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.000000,0,0.052836,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.001544,0.005630,0.046603,0.043881,0.045548,0.077348,0.093155,0.290445,12411294.444444,12780253.333333,12833303.333333,0.872104,182.822000,179.128166,176.898442,-0.015356,5.333333,0.666667,1.000000,0.333333,0.000000,0.000000,0.466667,5.000000,4,-0.006035,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.013944,0.019298,0.027382,-0.013330,-0.008761,-0.011690,0.103367,0.100200,9390016.166667,9857823.033333,11286049.925000,0.627842,259.814000,257.036734,263.410272,-0.017450,5.833333,1.000000,0.833333,0.833333,0.000000,0.000000,0.616667,12.000000,1,-0.018547,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.024579,0.039463,-0.067372,-0.083172,-0.087228,0.038931,-0.099723,0.249362,52493342.333333,53549805.400000,47357706.350000,1.318901,398.559998,406.557001,415.743500,-0.099471,4.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,4.000000,0,0.085586,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,0.007469,-0.015302,-0.090634,0.042216,0.117800,0.263465,0.309428,1.289203,4599925.133333,5018123.080000,5808007.770000,0.574084,80.263199,85.113000,84.380600,-0.254651,4.200000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,1.000000,0,0.135259,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.030439,0.046480,-0.084810,-0.030057,0.007997,0.087120,-0.234102,-0.006897,22455551.166667,22732640.700000,22716796.841667,0.762406,73.004999,74.379087,75.925923,-0.126948,4.166667,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-6.000000,0,0.063023,False,early_recovery,none,unclear,unclear,needs_review
Market ETFs,8,8,0.013521,0.016146,-0.010741,0.012969,0.020899,0.181410,0.166901,0.371204,24864915.916667,25172962.275000,19655013.212500,0.940009,440.723999,445.627249,444.276375,-0.049733,5.625000,0.875000,0.250000,0.000000,0.000000,0.125000,0.250000,2.000000,0,0.040492,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.007594,-0.030102,-0.145459,-0.128618,-0.136296,-0.106612,-0.269941,-0.010284,9385462.583333,9527930.050000,9748879.387500,0.737299,94.218125,99.288062,101.651312,-0.246844,4.375000,0.125000,0.000000,0.000000,0.000000,0.000000,0.025000,2.000000,0,0.102759,False,weak,none,policy_driven,policy_or_thematic_support,inferred
