industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.150935,0.151496,0.091778,0.120355,0.085540,0.347340,1.001800,1.255152,15762107.095238,17065949.971429,15245141.064286,1.205432,216.644572,220.310144,222.938766,-0.178127,6.000000,1.000000,0.857143,0.428571,0.142857,0.428571,0.592857,9.000000,0,0.117725,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.056616,0.036031,0.043491,-0.011663,-0.026481,0.128079,0.259067,-0.005581,5401590.444444,5439340.933333,4553894.400000,1.188821,102.270666,101.920500,106.555917,-0.037503,6.000000,1.000000,0.833333,0.833333,0.166667,0.333333,0.683333,-2.000000,0,0.012781,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,0.093782,0.150539,0.176500,0.133200,0.147402,0.407266,0.237454,0.135241,18548802.000000,20406763.700000,16241702.175000,1.008344,246.383501,231.784251,228.800581,-0.037672,6.625000,1.000000,1.000000,1.000000,0.250000,0.250000,0.775000,3.000000,4,0.015930,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.072129,-0.090273,-0.056020,-0.004120,-0.010491,0.118611,0.147938,0.530689,91773282.000000,81245689.200000,56004747.300000,1.210232,318.666003,325.089001,323.841000,-0.107798,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-14.000000,0,0.009130,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.044601,0.039680,0.045085,0.021846,0.037427,0.035788,0.008274,-0.021605,26058446.148148,25257398.800000,20548458.588889,1.287287,245.205333,241.361555,245.226333,-0.061848,4.777778,0.666667,0.777778,0.444444,0.111111,0.333333,0.494444,-3.000000,0,-0.024919,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.102171,0.123277,0.072505,0.034173,0.011815,0.743045,0.701147,0.525894,5006482.611111,5517876.233333,4880341.558333,1.025115,170.084666,166.176000,169.275333,-0.039949,6.000000,1.000000,1.000000,0.500000,0.000000,0.166667,0.591667,4.000000,0,0.048898,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.043512,0.015943,0.126748,0.072123,0.064980,0.028471,-0.102496,0.149721,1790452.857143,1973191.714286,1709186.500000,1.022469,348.153711,345.496713,335.744928,-0.046269,7.857143,0.571429,1.000000,0.571429,0.142857,0.285714,0.564286,-1.000000,1,0.006473,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,0.140745,0.107420,0.073751,0.028206,-0.041337,-0.129540,-0.357616,0.223534,15584710.000000,14976302.000000,24170983.500000,1.239901,44.104400,44.286400,43.574300,-0.132535,6.000000,1.000000,0.800000,0.200000,0.000000,0.600000,0.510000,6.000000,0,0.089372,False,neutral,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.012897,-0.032992,0.000068,-0.005720,0.009877,0.113098,0.107622,0.365355,13895621.333333,13056832.800000,12414677.366667,1.000283,194.336332,195.767388,194.669641,-0.040681,5.333333,0.166667,0.666667,0.166667,0.166667,0.166667,0.291667,-15.000000,0,-0.020678,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.001009,-0.014462,0.024638,-0.008861,0.002752,-0.008640,-0.006247,0.103871,11401683.777778,11748996.933333,10503242.566667,1.100075,255.590001,253.786734,251.972655,-0.031370,5.833333,0.000000,1.000000,0.000000,0.000000,0.333333,0.283333,-10.000000,0,-0.010795,False,neutral,none,defensive_rotation,defensive_rotation,inferred
