industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.031165,-0.006776,0.138591,0.045871,0.057442,0.264414,0.857553,0.949213,14209054.190476,14114323.942857,15820270.985714,0.787052,235.436064,225.968547,223.464503,-0.059404,6.571429,0.571429,1.000000,0.571429,0.000000,0.142857,0.521429,4.000000,0,-0.035447,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.027070,0.009047,0.048927,0.020792,0.011463,0.224812,0.513803,0.136622,17902686.222222,16161181.733333,7642026.266667,1.182981,95.000000,98.635333,101.381584,-0.110724,5.166667,0.666667,0.666667,0.333333,0.166667,0.333333,0.450000,-6.000000,0,-0.047629,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.068097,0.032398,0.187878,0.191748,0.179610,0.361848,0.359222,0.218530,12043999.416667,12513124.650000,15928194.912500,0.710148,264.639499,255.511500,238.182563,-0.055423,7.000000,0.750000,0.875000,0.750000,0.125000,0.125000,0.593750,-3.000000,0,-0.042883,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.023165,-0.013598,-0.102644,-0.030766,-0.038250,0.042685,0.112279,0.332621,37805954.333333,41799312.600000,56306943.150000,0.606820,309.820569,314.105991,322.230038,-0.102812,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,-0.029549,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.043628,0.030670,0.067711,0.061403,0.059618,0.093429,0.142548,-0.012819,16520615.407407,18381840.355556,21179170.088889,0.820574,252.022000,248.613667,246.065444,-0.057858,5.555556,0.666667,0.777778,0.444444,0.000000,0.111111,0.450000,-3.000000,0,-0.014680,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.056749,0.037327,0.165094,0.024073,0.108744,0.608475,0.809253,0.649429,4117043.666667,4143092.866667,4696567.383333,0.775560,183.825999,176.955333,172.702583,-0.025396,7.000000,0.833333,1.000000,0.833333,0.000000,0.000000,0.625000,2.000000,0,-0.043561,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.014801,0.028190,0.045438,0.135305,0.123613,0.103637,-0.087046,0.183045,1267714.142857,1403739.914286,1757338.550000,0.589575,360.214571,354.184141,343.312785,-0.025674,6.285714,1.000000,0.714286,0.571429,0.000000,0.000000,0.521429,-11.000000,0,-0.026318,False,neutral,none,unclear,unclear,needs_review
Defense Drones,5,5,0.119009,0.139539,0.262902,0.220102,0.273764,0.015416,-0.269141,0.204716,19584462.666667,20371457.600000,24364650.400000,1.088473,53.053199,48.578799,45.981350,-0.020870,7.600000,1.000000,1.000000,1.000000,0.200000,0.400000,0.780000,1.000000,2,-0.040093,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.019912,0.025041,-0.008409,0.056428,0.033972,0.155270,0.127817,0.378166,11085559.000000,11940535.400000,12694563.016667,0.609837,192.751332,193.543832,194.426910,-0.037001,5.500000,0.833333,0.333333,0.166667,0.000000,0.000000,0.291667,-4.000000,0,-0.001911,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.003057,-0.002596,-0.017037,0.017727,0.002602,-0.005429,-0.044759,0.062522,8168910.888889,8976166.533333,10359049.966667,0.734108,254.029668,254.809835,253.075110,-0.031759,4.500000,0.166667,0.166667,0.166667,0.000000,0.000000,0.116667,-8.000000,0,-0.010804,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.041561,0.016679,0.082520,-0.159953,-0.156931,-0.252112,-0.202506,-0.023559,29218353.666667,28301932.200000,38990398.050000,0.593966,326.669995,320.115997,336.970499,-0.023889,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,11.000000,0,-0.010643,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,0.024965,-0.099052,0.048683,-0.154008,-0.131877,-0.223862,-0.188531,0.173443,3053347.066667,5110328.240000,3631372.060000,0.596447,61.028600,60.670500,62.138550,-0.143282,5.600000,0.200000,0.800000,0.200000,0.000000,0.000000,0.290000,5.000000,0,-0.030556,False,neutral,none,unclear,unclear,needs_review
Fintech,6,6,0.007474,-0.019921,-0.000151,-0.022753,-0.004361,0.084743,0.163323,-0.169664,12981707.722222,14012674.633333,21656197.825000,0.619986,79.345167,79.168416,80.750000,-0.052255,4.333333,0.333333,0.666667,0.000000,0.000000,0.000000,0.233333,-4.000000,0,-0.027888,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,0.005728,0.000617,0.047164,0.020835,0.024095,0.050832,0.165041,0.307304,12566867.250000,13061567.625000,16392210.462500,0.737785,458.854752,451.993001,447.928136,-0.007412,5.500000,0.250000,1.000000,0.250000,0.000000,0.000000,0.362500,-5.000000,0,-0.022573,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,0.066572,0.049849,0.138556,0.075433,0.091038,-0.210116,-0.248221,-0.231598,7484482.916667,7677249.750000,7856733.062500,0.713243,97.320750,95.783625,94.884406,-0.053956,5.625000,0.875000,0.875000,0.375000,0.000000,0.000000,0.487500,6.000000,0,0.011158,True,neutral,momentum_exhaustion,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.093656,0.041227,0.282172,0.105625,0.117284,-0.236421,0.224352,0.010233,21142642.333333,22842805.400000,21428701.350000,0.557016,42.010000,39.482000,37.167500,-0.047939,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,1,-0.053496,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,0.029771,0.016319,0.114623,-0.007693,0.011711,-0.130725,-0.081299,0.403348,2918915.866667,3657237.520000,3452677.380000,0.602569,291.943600,285.422701,287.616151,-0.058031,6.600000,0.400000,1.000000,0.400000,0.000000,0.000000,0.430000,8.000000,0,-0.028593,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Robotics Automation,6,6,0.018253,-0.028253,0.102507,0.079690,0.078673,0.080151,0.121734,0.509380,1972235.111111,2182394.400000,2269440.266667,0.748900,281.562999,274.645500,265.096500,-0.084745,5.333333,0.500000,0.666667,0.333333,0.000000,0.000000,0.350000,-6.000000,0,-0.040977,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Semiconductors,18,18,0.009481,-0.008572,0.071293,-0.067701,-0.048245,-0.012154,0.521315,1.308087,21007929.592593,21756138.866667,25780634.716667,0.662535,388.192220,378.235099,385.335775,-0.046772,5.444444,0.444444,0.833333,0.222222,0.000000,0.055556,0.358333,7.000000,0,-0.057562,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.082695,0.111864,0.311863,0.134327,0.148831,-0.150527,0.326891,0.919537,9245073.636364,9068929.636364,8330962.409091,0.845855,34.684364,32.671954,31.400591,-0.035933,6.818182,0.818182,1.000000,0.818182,0.000000,0.090909,0.627273,4.000000,4,-0.047613,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.001060,-0.048387,0.057111,-0.193162,-0.192472,-0.321839,0.314763,1.280193,52803567.333333,54762720.400000,94357675.100000,0.695745,9.388000,9.286000,9.632000,-0.079637,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,6.000000,0,-0.023814,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
