ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-17,251,-0.041330,0.053676,0.091460,0.191615,0.196845,0.421427,0.425242,0.461895,5513811.000000,6565466.600000,7659836.650000,0.512900,202.518002,197.292001,185.383501,-0.055487,6,False,True,False,False,-0.067292,infrastructure_leader,5,0.088554,-0.041330,0.907810,39.111862,0.357000,1.095570,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,strong_uptrend,too_extended,3928733,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-17,251,0.014114,0.082673,0.111690,0.002606,0.009912,-0.211488,0.247433,1.157507,3045561.000000,3371576.600000,6134334.150000,0.467138,288.701996,280.904999,276.071499,-0.028208,5,True,False,False,False,-0.047062,infrastructure_leader,5,0.059255,-0.222574,0.670990,32.139440,0.530000,0.606405,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,2865583,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-17,251,-0.009680,0.047895,0.118386,0.258518,0.212603,0.986044,3.103242,2.517876,5771245.333333,5670747.200000,5903476.800000,0.891108,478.120001,466.987000,441.025499,-0.063389,5,False,False,False,False,-0.040365,challenger,5,0.087942,-0.029726,0.961715,21.672869,2.825000,0.076718,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,5260636,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-17,251,-0.020071,0.053584,0.146696,0.292864,0.257311,0.745576,1.562852,1.718909,16227043.000000,16384245.800000,16260116.450000,0.665261,57.862000,55.525000,51.446500,-0.036944,6,False,True,False,False,-0.012056,non_leader,5,0.119804,-0.036944,0.944894,14.271099,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,avoid_for_now,10817229,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-17,251,0.017814,0.216783,0.336592,0.606378,0.583126,0.233247,0.253438,-0.165286,79814280.333333,100139948.200000,63476832.050000,0.863582,37.298000,34.047000,31.328000,-0.072894,7,True,True,False,True,0.177841,challenger,5,0.221910,-0.347648,0.465269,7.187491,4.094000,0.017556,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,too_extended,54817441,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-17,251,-0.009914,0.023463,0.041737,0.137292,0.141330,0.142901,0.179729,0.302623,1408824.666667,1545954.800000,2327633.700000,0.541483,455.897998,451.008057,425.819182,-0.018371,7,False,True,False,False,-0.117015,infrastructure_leader,5,0.069468,-0.009914,0.968929,28.423632,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,1260374,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-17,251,0.037230,0.460268,0.264700,0.472183,0.512858,0.222379,1.743087,2.706231,28259241.666667,34168925.000000,26956226.250000,0.726794,250.800000,226.069002,210.086002,-0.184416,4,True,False,False,True,0.105949,emerging_leader,4,0.279714,-0.062227,0.919867,-89.691414,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,extended,very_extended,overextended,too_extended,19591625,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-17,251,0.004105,0.034291,0.088899,0.106897,0.109462,-0.000212,0.232342,0.237897,85271135.333333,93174021.200000,119981685.300000,0.678789,223.412000,220.872002,211.481499,-0.028844,5,False,False,False,False,-0.006160,core_leader,5,0.063970,-0.044404,0.851668,17.581158,2.145000,0.081963,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,81442206,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-17,251,0.047771,0.077605,0.044074,0.004826,0.020655,0.193115,1.440671,1.872715,21405659.666667,20179555.800000,28325038.950000,0.705068,492.130005,490.348001,494.359503,-0.094527,6,True,True,False,True,-0.050985,challenger,5,0.023547,-0.128953,0.825698,32.729900,1.595000,0.205203,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,not_eligible_industry,19971079,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-17,251,-0.056772,-0.070952,0.000510,0.037735,0.058248,-0.075587,0.211291,0.292862,20865043.333333,18267406.000000,18377386.500000,1.087300,407.073993,414.253998,400.202000,-0.082593,5,False,False,False,True,-0.094549,core_leader,5,-0.019420,-0.183813,0.542825,20.093021,0.854000,0.235281,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,19981730,ok,資料日期與本次市場日期一致。
