industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.001691,0.134049,0.158752,0.280208,0.273426,0.362870,1.073575,1.242822,20005715.285714,23978123.457143,18388350.864286,0.666895,253.028285,244.547580,231.594312,-0.065673,5.714286,1.000000,1.000000,0.571429,0.000000,0.000000,0.592857,2.000000,0,-0.020329,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.010529,-0.009785,0.047736,0.049508,0.057701,0.277401,0.531905,0.088069,6883933.388889,7431080.033333,8298233.341667,0.861791,89.333001,93.740667,97.845334,-0.112867,5.500000,0.500000,0.666667,0.333333,0.000000,0.166667,0.366667,3.000000,0,-0.003091,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.003140,-0.020498,0.054726,0.177937,0.193369,0.308165,0.317026,0.164875,11828025.208333,12195225.125000,15463330.031250,0.802154,273.212251,268.029250,247.833875,-0.076912,5.250000,0.250000,0.750000,0.000000,0.000000,0.000000,0.237500,-5.000000,0,-0.067141,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.011050,-0.008662,0.008020,-0.063494,-0.083557,0.018731,0.196870,0.328420,33759982.333333,36082889.400000,51579092.350000,0.634830,304.788000,307.724625,317.183958,-0.034530,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,2.000000,0,0.014113,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.000965,-0.032343,0.011947,0.049029,0.052769,0.072661,0.196355,-0.048858,14111705.037037,14622869.688889,19573386.866667,0.813684,252.031441,251.519610,246.342360,-0.054623,5.111111,0.111111,0.555556,0.111111,0.000000,0.000000,0.188889,-6.000000,0,-0.043428,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.021542,-0.026834,0.063425,0.034731,0.023632,0.476410,0.723072,0.578570,3667743.777778,3818946.266667,4523021.566667,0.911638,189.120666,185.753166,175.346917,-0.065820,5.166667,0.166667,0.833333,0.166667,0.000000,0.000000,0.283333,-2.000000,0,-0.061211,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.014045,-0.014728,0.039751,0.136131,0.139505,0.107423,-0.088147,0.163854,1220108.904762,1257388.200000,1728157.764286,0.744749,363.887463,361.135055,351.470578,-0.027456,5.857143,0.142857,0.857143,0.142857,0.000000,0.142857,0.292857,4.000000,0,-0.035146,False,neutral,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.023369,-0.005247,0.174442,0.280889,0.302298,0.037074,-0.196494,0.220510,22957019.333333,21532991.600000,21878618.900000,0.870716,55.761600,53.576000,48.679500,-0.061479,6.800000,0.400000,1.000000,0.400000,0.000000,0.000000,0.430000,0.000000,6,-0.079169,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.004998,0.005451,0.027374,0.043670,0.032699,0.146621,0.107506,0.319229,9077567.888889,9687527.400000,11730506.016667,0.759317,193.832332,193.012165,194.711204,-0.016193,6.500000,0.666667,0.666667,0.333333,0.000000,0.000000,0.383333,3.000000,0,-0.012845,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.006679,-0.005609,0.002405,0.011229,0.004600,-0.025311,-0.063683,0.069963,7139133.555556,7742036.800000,9781838.366667,0.743138,255.264666,254.740666,253.988763,-0.019286,5.000000,0.666667,0.500000,0.166667,0.000000,0.000000,0.300000,0.000000,0,-0.012650,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.035999,0.025447,0.053465,-0.081906,-0.109075,-0.196429,-0.187189,0.012352,35167534.333333,31509340.600000,39404035.150000,0.645091,336.369995,330.973996,327.625998,-0.023889,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,0,-0.016217,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.003451,0.009273,-0.056587,-0.092702,-0.118562,-0.325276,-0.206990,0.035177,2434040.466667,2290700.280000,3572781.070000,0.697012,62.159600,62.000900,61.286550,-0.158963,5.000000,0.400000,0.400000,0.200000,0.000000,0.000000,0.230000,-6.000000,0,-0.009729,False,neutral,none,unclear,unclear,needs_review
Fintech,6,6,0.017686,0.011168,0.019304,0.008236,0.005447,0.138200,0.288959,-0.177202,15512467.055556,14097700.233333,19188473.391667,0.754612,80.256499,79.942916,80.211000,-0.045555,4.833333,0.833333,0.666667,0.166667,0.000000,0.000000,0.375000,1.000000,0,-0.008864,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,0.003505,0.009345,0.032889,0.051095,0.047287,0.075605,0.187863,0.317630,10888944.750000,11297844.075000,15292410.606250,0.739656,461.438750,460.248750,451.130125,-0.009007,4.875000,0.625000,1.000000,0.375000,0.000000,0.000000,0.468750,2.000000,0,-0.000592,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.008857,0.007593,0.045983,0.119384,0.132128,-0.107300,-0.195083,-0.188758,6663662.041667,6661502.225000,7711649.306250,0.657942,99.752500,98.228625,96.621813,-0.043618,4.875000,0.625000,0.750000,0.125000,0.000000,0.000000,0.343750,-5.000000,0,0.006483,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.036283,0.101340,0.205663,0.367991,0.346751,-0.098364,0.373204,0.164305,17214236.666667,17862302.000000,21026260.500000,0.594400,45.343999,43.505000,39.250000,-0.047939,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,2,0.060152,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,-0.016376,-0.016406,0.028065,-0.002709,-0.017645,-0.185756,-0.084987,0.204397,2245676.333333,2278501.800000,3252054.450000,0.635055,299.507203,295.509602,288.234552,-0.080728,5.400000,0.400000,0.600000,0.400000,0.000000,0.000000,0.330000,-7.000000,0,-0.002403,False,neutral,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.027520,0.050027,0.059958,0.149638,0.153650,0.099503,0.109462,0.616595,1542717.777778,1761894.000000,2143505.166667,0.773756,289.890000,285.550333,272.149833,-0.083940,5.000000,0.666667,0.500000,0.166667,0.000000,0.000000,0.300000,1.000000,0,0.015514,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Semiconductors,18,18,0.017368,0.044388,0.095059,0.039448,0.042601,0.059552,0.575273,1.478333,19338570.925926,21102534.777778,24828986.750000,0.750145,400.975664,394.660832,387.498899,-0.045959,6.000000,0.833333,1.000000,0.555556,0.000000,0.000000,0.555556,5.000000,0,0.038027,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.007353,0.047048,0.217012,0.307460,0.281562,-0.162565,0.445381,0.962190,8021888.909091,8125987.890909,7894028.790909,0.889005,36.032909,35.188909,32.585727,-0.043478,6.090909,0.727273,1.000000,0.545455,0.090909,0.090909,0.559091,0.000000,8,0.016358,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.044574,0.180723,0.151709,0.069444,0.065217,-0.227240,0.533428,1.536471,89736687.333333,90164952.400000,90775478.100000,0.977893,10.372000,9.928000,9.661500,-0.079637,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,8.000000,0,0.031150,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
