industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.041236,-0.050823,-0.137360,-0.067597,-0.142341,0.529389,0.760805,1.196715,14000876.333333,15357331.514286,20753714.307143,0.820619,229.055429,231.529572,230.446963,-0.140889,3.714286,0.285714,0.000000,0.000000,0.000000,0.000000,0.057143,-2.000000,0,-0.045981,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.010627,0.043729,0.118869,0.122021,0.094257,0.328781,0.090586,0.011254,4564559.777778,5445792.533333,7206108.966667,0.616291,123.432997,117.149081,116.036041,-0.040941,5.666667,1.000000,1.000000,0.666667,0.000000,0.000000,0.616667,0.000000,5,-0.039880,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,0.021966,0.062797,0.113702,-0.034811,-0.076563,0.313860,-0.036138,-0.021584,15437474.458333,16187189.675000,17865398.668750,0.928698,225.661249,217.286374,220.260678,-0.058653,5.750000,0.875000,0.875000,0.750000,0.000000,0.125000,0.593750,6.000000,1,-0.001808,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.055303,0.102648,0.045958,0.010802,-0.001831,0.201214,0.148434,0.485131,57013339.000000,57260883.400000,68398670.850000,0.615468,303.138000,294.373996,295.039999,-0.065070,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,4.000000,0,0.000879,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.022669,0.037397,0.079490,0.046298,0.030648,0.104334,-0.039229,-0.038041,18423791.925926,20464981.822222,24453898.233333,0.749871,242.907111,236.879444,236.804369,-0.034137,5.888889,0.888889,1.000000,0.555556,0.000000,0.000000,0.566667,4.000000,0,-0.003612,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cybersecurity,6,6,0.018748,0.085673,0.241415,0.224665,0.174025,0.846207,0.645442,0.305232,5562530.444444,5955248.266667,6203543.733333,0.948481,171.435000,161.211126,152.274750,-0.024864,7.666667,1.000000,1.000000,1.000000,0.166667,0.166667,0.750000,0.000000,8,-0.095134,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.038293,0.067391,0.068134,0.007089,0.010686,-0.150877,-0.054875,0.143490,1730593.095238,1707753.000000,1933663.250000,0.667871,331.293651,323.442558,327.153153,-0.026130,6.142857,1.000000,1.000000,0.714286,0.000000,0.000000,0.628571,9.000000,0,0.001039,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,-0.076652,-0.000430,-0.073033,-0.211323,-0.297798,-0.207861,-0.278974,0.733060,18617606.533333,20457699.920000,16946601.980000,0.807997,49.816400,46.057300,48.459550,-0.122814,3.800000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,2.000000,0,-0.105246,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.027438,0.012425,0.076352,0.063552,0.073011,0.136949,0.137670,0.365263,15200613.055556,15429911.166667,16494531.958333,0.845557,195.036666,192.229708,186.661173,-0.029706,6.000000,0.666667,0.833333,0.500000,0.000000,0.000000,0.466667,1.000000,0,0.014363,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.028543,0.015660,0.023510,0.019044,0.042553,0.008733,0.118007,0.087380,11727510.666667,12290409.733333,12108059.933333,0.825758,253.465331,254.448498,256.715269,-0.040908,5.500000,0.833333,0.666667,0.500000,0.000000,0.000000,0.458333,5.000000,0,0.017702,False,neutral,none,defensive_rotation,defensive_rotation,inferred
