industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.056830,-0.087972,-0.081085,-0.158919,-0.174612,0.559624,0.795887,1.149666,16899052.380952,18634734.285714,21235672.142857,0.905994,230.648857,235.857999,231.189392,-0.153160,4.285714,0.000000,0.000000,0.000000,0.000000,0.142857,0.014286,-10.000000,0,-0.000000,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.045907,0.140814,0.101339,0.123416,0.077984,0.379587,0.048545,0.007188,6110572.222222,7103490.000000,7296165.833333,0.767264,119.600998,114.520748,115.983041,-0.048135,5.333333,1.000000,1.000000,0.500000,0.000000,0.000000,0.575000,2.000000,4,-0.000000,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,0.043792,0.130173,0.051219,-0.087280,-0.139478,0.289050,-0.078815,-0.049708,17126625.000000,21864347.500000,17889710.625000,0.892489,220.379249,213.892999,221.701967,-0.074059,4.500000,0.875000,0.875000,0.250000,0.000000,0.125000,0.468750,9.000000,0,0.000000,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.095443,0.121679,0.042845,-0.005254,-0.020844,0.208443,0.132281,0.450969,63539066.666667,103763940.000000,69123290.000000,1.090122,291.577997,291.543997,294.802499,-0.076709,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,5.000000,0,0.000000,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.023708,0.076076,0.051790,0.035836,0.027445,0.103037,-0.064100,-0.056932,22480222.222222,30923742.222222,24992148.333333,0.816388,237.594888,234.467332,236.488578,-0.053984,5.333333,1.000000,0.888889,0.444444,0.000000,0.000000,0.533333,6.000000,0,-0.000000,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.066406,0.192603,0.220919,0.146137,0.091041,0.865553,0.554260,0.290100,6108811.111111,6780090.000000,6502866.666667,0.816517,164.923000,155.407042,149.525312,-0.019664,7.666667,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,7,-0.000000,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.073433,0.073797,0.005730,0.038475,0.025621,-0.132030,-0.032150,0.146919,1775433.333333,1976157.142857,1932114.285714,1.062282,322.532383,319.527440,326.498361,-0.035870,5.571429,1.000000,0.571429,0.428571,0.000000,0.142857,0.464286,5.000000,0,-0.000000,False,neutral,none,unclear,unclear,needs_review
Defense Drones,5,5,0.096780,0.153882,-0.047718,-0.185591,-0.252331,-0.078524,-0.113247,0.827124,22988953.333333,23813692.000000,17099069.000000,1.269660,46.975600,45.858100,49.336650,-0.182351,4.400000,0.800000,0.200000,0.200000,0.200000,0.400000,0.340000,5.000000,0,-0.000000,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.014094,0.045711,0.083783,0.114941,0.123747,0.131783,0.143186,0.369877,15499244.444444,17967466.666667,16482207.500000,0.799500,194.525669,188.865904,185.038222,-0.030839,6.166667,1.000000,0.833333,0.833333,0.000000,0.000000,0.616667,0.000000,3,-0.000000,True,momentum_leader,momentum_exhaustion,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.014775,0.020036,0.009910,0.040799,0.040955,0.014921,0.103390,0.076009,13038366.666667,14374126.666667,12341954.166667,1.018044,253.168663,254.270498,256.832163,-0.039369,5.000000,0.833333,0.666667,0.333333,0.000000,0.166667,0.433333,4.000000,0,-0.000000,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.044653,0.048864,-0.007392,-0.071395,-0.071482,0.031973,-0.134190,0.247661,52410400.000000,53662220.000000,49455645.000000,1.490582,406.179999,396.869995,399.156998,-0.074888,6.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,-7.000000,0,0.000000,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.067082,-0.052120,-0.090114,-0.246060,-0.291398,0.119798,0.269151,0.501008,4765653.333333,4420724.000000,4485890.000000,1.024448,80.768000,82.263601,82.083000,-0.182161,4.800000,0.400000,0.200000,0.000000,0.000000,0.200000,0.150000,-5.000000,0,0.000000,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.045007,0.109851,0.080109,0.157388,0.089444,0.322485,-0.088364,-0.066430,24153938.888889,25583590.000000,25875220.000000,0.967547,80.164333,78.872833,76.849417,-0.067318,5.666667,1.000000,1.000000,0.666667,0.000000,0.000000,0.616667,2.000000,0,0.000000,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.000432,0.008415,0.008467,0.000426,-0.006914,0.198112,0.184177,0.313778,17602273.625000,18740543.350000,22209268.087500,0.749303,447.942254,447.085247,445.409820,-0.025843,5.250000,0.625000,0.750000,0.250000,0.000000,0.000000,0.375000,-2.000000,0,-0.000339,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.040597,-0.042870,-0.089754,-0.157971,-0.223076,-0.072735,-0.193862,-0.091166,7223279.166667,8252367.500000,9267976.875000,0.877229,95.723750,99.372888,98.408619,-0.160738,3.375000,0.250000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0,-0.000000,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.088345,-0.028481,-0.101847,-0.280082,-0.312045,0.767542,0.084087,0.106556,15415433.333333,27377780.000000,26787085.000000,0.633623,51.394000,53.385000,56.009000,-0.157750,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,-0.000000,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.004882,-0.046042,-0.067978,-0.158159,-0.170618,0.044541,0.117614,0.451562,3027086.666667,4164180.000000,3399606.000000,0.888558,315.804801,316.952199,307.318381,-0.148646,4.600000,0.200000,0.200000,0.200000,0.000000,0.000000,0.140000,2.000000,0,0.000000,False,weak,none,unclear,unclear,needs_review
