industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Energy Storage,5,5,-0.182368,-0.081136,-0.013228,0.257412,0.299009,0.350465,0.430030,1.483188,4461287.666667,6566380.600000,6465370.150000,0.984260,89.962801,89.613201,83.629500,-0.186725,4.400000,0.200000,0.600000,0.000000,0.000000,0.200000,0.210000,-6.000000,0,-0.110709,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.089975,-0.125000,-0.037898,-0.052490,-0.062669,-0.028258,-0.262335,-0.078503,23608182.055556,24578109.233333,22321293.975000,1.186770,75.753174,76.661132,77.889898,-0.130092,4.833333,0.000000,0.333333,0.000000,0.000000,0.500000,0.133333,-7.000000,0,-0.093070,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.035697,-0.026288,0.003642,0.015272,0.010846,0.147607,0.160115,0.347777,21981207.041667,18841683.300000,17273093.250000,1.454266,450.530500,449.412875,444.087801,-0.036485,6.375000,0.000000,0.375000,0.000000,0.000000,0.875000,0.181250,2.000000,0,-0.035345,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.164942,-0.118724,-0.061383,-0.152629,-0.201934,-0.073035,-0.233614,0.099742,10978347.583333,11973731.050000,9744954.637500,1.201033,104.358000,106.182000,105.615564,-0.180859,5.125000,0.000000,0.000000,0.000000,0.000000,0.625000,0.062500,-8.000000,0,-0.096443,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.204762,-0.212155,-0.035830,0.190856,0.080084,0.589141,0.167112,0.455151,33011706.666667,31000744.000000,34211916.000000,0.817476,66.270001,66.622001,60.100500,-0.212155,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.000000,0,-0.148283,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.085861,-0.074800,0.026991,0.082422,0.074567,0.286308,0.290823,0.745255,3192660.800000,2909104.480000,2943499.120000,1.075487,311.237600,314.409401,312.136624,-0.114281,5.200000,0.200000,0.600000,0.000000,0.000000,0.600000,0.250000,7.000000,0,-0.098298,False,neutral,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.057653,-0.039159,-0.040759,-0.056658,-0.074311,0.096318,0.135768,0.774956,2151718.666667,2190511.200000,2240501.133333,1.052393,269.325666,270.216750,267.352454,-0.105158,4.500000,0.000000,0.333333,0.000000,0.000000,0.166667,0.100000,-3.000000,0,-0.040747,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.095410,-0.037846,0.034352,0.111123,0.076141,0.745852,0.803391,1.740844,36476393.685185,35633275.100000,32560577.386111,1.481215,523.328562,509.757398,484.627950,-0.126520,5.333333,0.222222,0.666667,0.222222,0.166667,0.833333,0.383333,2.000000,0,-0.103831,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.159715,-0.243894,-0.031192,0.283979,0.188186,0.685143,1.459769,1.952739,19115856.696970,24237263.109091,20271232.595455,1.020279,46.799455,50.528000,47.222455,-0.301608,5.363636,0.000000,0.272727,0.000000,0.000000,0.090909,0.077273,-10.000000,0,-0.094053,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.146588,-0.030997,0.014104,0.164372,0.090220,0.857881,1.297125,1.687694,153194815.666667,153730529.400000,125152357.350000,1.453045,16.166000,15.856000,14.840000,-0.146588,4.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.350000,0.000000,0,-0.118693,False,momentum_leader,none,unclear,unclear,needs_review
