industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.004590,-0.050092,-0.026563,-0.134091,-0.103332,0.661336,0.882995,1.297255,18010069.809524,18336673.314286,21395650.471429,0.843981,234.018572,237.728428,232.365750,-0.132998,4.857143,0.285714,0.428571,0.000000,0.000000,0.142857,0.178571,-11.000000,0,-0.045081,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.079446,0.113838,0.079595,0.085506,0.058094,0.387738,0.052807,0.037098,6252560.722222,7146526.433333,7298718.275000,0.901306,116.361331,113.535582,116.113541,-0.048716,4.833333,1.000000,1.000000,0.333333,0.166667,0.166667,0.583333,9.000000,1,0.052659,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,0.055216,0.098476,0.010523,-0.142887,-0.178503,0.293298,-0.079969,0.002072,17262853.750000,22159049.750000,17877583.687500,0.892431,215.051500,212.850875,222.692838,-0.081504,4.000000,0.875000,0.750000,0.125000,0.000000,0.125000,0.406250,10.000000,0,0.056529,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.037353,0.004436,-0.016241,-0.066053,-0.038947,0.161004,0.077319,0.391206,60524597.333333,110072598.400000,67891604.600000,0.737154,284.881995,290.275998,294.884000,-0.076709,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,5.000000,0,0.021222,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.033773,0.046191,0.011120,0.018140,-0.008144,0.095972,-0.070971,-0.054145,23788443.074074,31646939.177778,25141447.572222,0.905311,234.254443,233.493554,236.456627,-0.054456,4.555556,0.888889,0.555556,0.000000,0.000000,0.111111,0.327778,6.000000,0,0.017307,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.141243,0.194188,0.206300,0.098360,0.106940,0.883421,0.548368,0.321938,5034856.000000,4935444.900000,4998122.391667,0.908621,246.567335,238.637167,235.697666,-0.021628,7.166667,1.000000,1.000000,1.000000,0.166667,0.166667,0.750000,6.000000,4,0.034630,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.020075,0.026883,-0.039481,-0.017356,-0.022475,-0.150333,-0.074792,0.109744,1605847.857143,1851928.714286,1899003.607143,0.763330,317.941428,319.531286,325.930118,-0.073866,4.857143,0.714286,0.142857,0.142857,0.000000,0.142857,0.228571,1.000000,0,0.029762,False,early_recovery,none,unclear,unclear,needs_review
Defense Drones,5,5,0.114332,0.102623,-0.054687,-0.264691,-0.264651,-0.110069,-0.117318,0.868800,20759508.000000,21845772.800000,17160904.200000,1.176484,44.387400,45.460900,49.467450,-0.182568,4.600000,1.000000,0.200000,0.000000,0.000000,0.600000,0.310000,4.000000,0,0.081325,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.013216,0.034003,0.040520,0.091701,0.092172,0.105121,0.112528,0.327402,15142555.888889,18357903.533333,16338777.550000,0.706367,192.723335,186.986258,183.747914,-0.037774,5.500000,0.666667,0.666667,0.666667,0.000000,0.000000,0.466667,4.000000,0,0.004455,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.018277,-0.023904,-0.032519,0.012875,0.012527,-0.012587,0.070740,0.049164,12003828.111111,13703280.200000,12270285.883333,0.981146,252.472330,254.403332,256.704502,-0.042122,4.000000,0.333333,0.333333,0.166667,0.000000,0.166667,0.208333,1.000000,0,-0.001425,False,weak,none,defensive_rotation,defensive_rotation,inferred
