industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.027075,0.022917,0.024706,0.147678,0.217460,0.763125,1.128032,1.576146,24047621.666667,21477110.142857,23906995.392857,0.862777,240.421712,230.772040,229.885397,-0.099538,5.571429,0.714286,0.714286,0.428571,0.142857,0.142857,0.471429,12.000000,2,-0.093630,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.007129,-0.019623,0.019360,0.063855,0.078687,0.174270,-0.057551,-0.032665,9952561.388889,9087936.833333,7188525.875000,0.882165,112.497166,113.541917,120.174709,-0.063994,4.000000,0.500000,0.666667,0.333333,0.166667,0.166667,0.400000,0.000000,0,-0.000813,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.032371,-0.081988,-0.125972,-0.030046,-0.005420,0.093896,-0.144807,-0.083779,20074203.083333,17677209.350000,18352371.712500,0.754941,214.438500,220.575732,230.524525,-0.121219,2.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,-0.011730,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.005575,-0.007152,-0.024010,-0.047018,-0.035050,0.171304,0.083239,0.475125,60908173.666667,53068804.200000,53216096.050000,0.974939,296.902002,294.982001,302.272502,-0.016508,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,0,-0.027349,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.017913,-0.047946,-0.033842,-0.054940,-0.052130,-0.002649,-0.110445,-0.085115,29859788.888889,26166955.555556,22285932.777778,0.958356,234.810667,235.753873,241.233387,-0.068144,3.888889,0.111111,0.222222,0.000000,0.000000,0.222222,0.100000,-6.000000,0,-0.048051,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.021474,-0.008952,0.022846,0.048624,0.080967,0.473645,0.298340,0.114058,6128118.333333,5183801.000000,6046723.583333,0.590232,230.074833,228.433249,231.431957,-0.038938,5.666667,0.333333,0.666667,0.166667,0.000000,0.000000,0.275000,7.000000,0,0.000228,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.045455,-0.040146,-0.028850,-0.052612,-0.038988,-0.174073,-0.052795,0.137798,2731697.285714,2400378.371429,1879758.164286,0.856678,325.845145,330.225247,331.148740,-0.086592,4.571429,0.142857,0.285714,0.142857,0.000000,0.142857,0.150000,-11.000000,0,0.030748,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.084667,-0.115758,-0.165615,-0.075444,-0.047273,-0.269836,-0.052133,1.179406,15338605.466667,14641287.280000,20944439.820000,0.570245,47.999200,49.909600,53.850400,-0.156168,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,-0.034852,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.021322,0.010729,0.011091,0.023051,0.038677,0.102661,0.092069,0.314127,23218245.222222,18727487.133333,14594229.283333,1.050284,180.746665,181.605017,178.405550,-0.047189,5.333333,0.666667,0.666667,0.000000,0.000000,0.333333,0.333333,-5.000000,0,0.028446,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.003685,-0.009651,0.017829,-0.012808,-0.013503,0.024628,0.088825,0.087329,14273771.222222,12878496.066667,11826884.850000,0.774309,257.347000,258.920210,258.132911,-0.033864,5.166667,0.333333,0.666667,0.333333,0.000000,0.000000,0.316667,-3.000000,0,0.013837,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.037262,-0.071847,-0.066854,-0.104223,-0.086730,0.001995,-0.210522,0.120833,51993824.333333,47954254.600000,47395023.650000,1.050264,397.637994,398.318994,410.837498,-0.071847,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,-0.068452,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.026277,-0.070417,-0.091327,-0.121505,-0.083815,0.154334,0.366779,1.137881,4832543.200000,4448989.920000,5180646.480000,0.869105,82.829601,81.467600,85.455400,-0.118557,4.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0,-0.110037,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.011133,-0.008670,0.063464,0.079058,0.058301,0.146644,-0.171550,-0.069704,25801500.500000,29109726.966667,26066349.241667,0.826785,79.010333,76.562999,76.517527,-0.047983,4.833333,0.333333,0.833333,0.166667,0.000000,0.000000,0.316667,0.000000,5,-0.068516,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,-0.002717,-0.018121,0.012714,0.011447,0.019282,0.186455,0.194610,0.349065,21370693.250000,22174558.275000,20814479.487500,1.038431,448.162916,445.386285,447.002674,-0.028568,5.000000,0.125000,0.500000,0.125000,0.000000,0.250000,0.206250,-2.000000,0,-0.036670,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,0.008496,-0.001207,0.013169,-0.053172,-0.034018,-0.013269,-0.135883,-0.042575,10875647.916667,10244986.250000,10302195.312500,0.798326,103.040427,99.027218,102.112402,-0.080168,5.375000,0.625000,0.625000,0.375000,0.000000,0.000000,0.375000,6.000000,0,-0.089260,False,momentum_leader,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.057780,-0.054430,-0.078822,-0.090981,-0.017660,0.747206,0.245693,0.415810,25043483.000000,23320649.800000,27929112.450000,0.956810,56.693999,57.381000,61.959500,-0.106080,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,-0.062554,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.009547,-0.041142,-0.022964,-0.051316,-0.025053,0.163718,0.191366,0.692488,3195361.066667,3093456.640000,3148915.160000,0.801176,315.913196,303.139675,307.826308,-0.084850,5.200000,0.200000,0.400000,0.200000,0.000000,0.000000,0.190000,3.000000,0,-0.097021,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.001048,-0.031787,0.001684,-0.047795,-0.020760,0.109046,0.245838,0.823421,3351907.666667,2740411.266667,2331767.816667,0.930251,273.912333,269.580499,269.567124,-0.068507,5.333333,0.000000,0.666667,0.000000,0.000000,0.166667,0.183333,-1.000000,0,-0.074867,False,neutral,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.008370,-0.047476,0.045803,0.108142,0.135325,0.843924,1.142223,1.801245,41765541.111111,36818700.222222,35204672.555556,1.099642,447.785931,435.718761,424.428189,-0.091459,5.444444,0.111111,0.666667,0.111111,0.055556,0.444444,0.272222,5.000000,4,-0.135420,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.079940,-0.118387,-0.172355,-0.283776,-0.214075,0.188674,0.870458,1.221447,16250498.909091,15937890.254545,22058704.836364,0.603295,37.246818,38.903857,44.318414,-0.235765,3.454545,0.000000,0.090909,0.000000,0.000000,0.000000,0.022727,-1.000000,0,-0.009961,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.009400,-0.075574,-0.061001,-0.114415,-0.033851,0.699752,1.147335,1.664007,108546864.333333,110633478.600000,130058769.650000,0.624694,13.886000,14.039000,14.903500,-0.089744,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,-0.050574,False,weak,none,unclear,unclear,needs_review
