ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-09-10,251,-0.024719,0.015529,-0.065562,-0.102185,-0.044781,0.245322,0.367214,0.234906,3741266.000000,3907279.600000,5183014.900000,0.541827,192.420001,192.962001,193.361500,-0.074544,4,False,False,False,False,-0.066788,infrastructure_leader,5,-0.022608,-0.102185,0.772067,36.623980,0.357000,1.025882,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,2808298,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-09-10,251,-0.115496,-0.033385,-0.059437,-0.139513,-0.119513,-0.116729,-0.074626,0.830398,8188498.666667,6425019.200000,4692284.800000,2.134503,270.241998,264.895999,267.847501,-0.146821,6,False,False,False,True,-0.060662,infrastructure_leader,5,-0.073615,-0.340346,0.469802,27.200197,0.530000,0.513211,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,10015696,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-09-10,251,-0.033426,0.029297,0.092277,0.045655,0.148876,0.372136,2.454077,3.092493,6592629.333333,10244917.600000,8506964.400000,0.685684,523.256006,491.799005,475.734502,-0.100072,6,False,True,False,True,0.091051,challenger,5,0.064922,-0.053489,0.932589,17.709856,2.729000,0.064895,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,5833088,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-09-10,251,0.061923,0.065406,-0.000181,-0.060725,0.015447,0.217445,1.600964,1.267507,25640442.000000,35854205.200000,22777121.300000,0.843883,55.318000,53.825000,54.532500,-0.065062,4,True,False,False,False,-0.001407,non_leader,5,0.012607,-0.076897,0.885301,12.011372,4.102000,0.029282,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,avoid_for_now,19221226,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-09-10,251,-0.055822,0.010270,-0.000267,-0.006115,0.182911,0.277076,0.175841,-0.149488,33281621.666667,37582893.000000,43961598.250000,0.597048,38.806000,38.056000,37.829500,-0.071535,6,False,False,False,False,-0.001493,challenger,5,-0.011882,-0.362986,0.441678,7.018506,4.347000,0.016146,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,sideways_base,research_candidate,26247165,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-09-10,251,-0.004138,0.046821,-0.024533,-0.110466,-0.109169,0.092411,0.155991,0.148944,1774957.000000,1738274.200000,1735873.550000,0.872512,410.894000,405.673001,417.238503,-0.060884,4,False,False,False,False,-0.025758,infrastructure_leader,5,-0.019386,-0.110466,0.653788,25.361470,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,1514571,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-09-10,251,0.007598,0.117693,0.066283,-0.119946,0.180510,0.077566,1.036787,1.557574,17011673.666667,15337064.200000,19303251.050000,0.668215,229.872003,218.697000,227.345999,-0.086690,5,True,False,False,True,0.065058,emerging_leader,4,0.003361,-0.204332,0.724744,-72.620830,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,12898721,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-09-10,251,-0.052092,-0.026960,0.041496,-0.025570,0.003954,0.089512,0.175157,0.234060,102255637.000000,115360182.200000,127963280.550000,0.788084,225.313998,223.473000,220.513000,-0.052092,5,False,False,False,False,0.037958,core_leader,5,-0.009764,-0.072646,0.757326,14.026631,1.278000,0.109755,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,100845811,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-09-10,251,0.054505,0.101825,0.047138,0.042801,0.061730,0.113174,1.458624,2.235049,22075774.666667,20154824.800000,18000081.200000,0.883797,492.833997,479.380997,480.379500,-0.043028,4,True,False,False,False,0.043600,challenger,5,0.048338,-0.133084,0.818197,32.217800,1.595000,0.201992,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,15908424,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-09-10,251,0.008187,-0.017455,0.014736,-0.132724,-0.132787,-0.028753,0.060278,0.010688,25915754.333333,34170632.600000,25214618.150000,0.847293,361.765997,365.641998,370.285500,-0.038704,4,False,False,False,False,0.011199,core_leader,5,-0.025536,-0.249536,0.361347,18.614923,2.153000,0.086460,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,sideways_base,research_candidate,21364163,ok,資料日期與本次市場日期一致。
