industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.023440,0.035947,0.001226,-0.070471,0.036326,0.166461,0.816607,0.997476,13747298.333333,15869950.428571,15165729.750000,0.906239,245.829716,237.986858,239.127143,-0.086515,5.000000,0.857143,0.285714,0.142857,0.000000,0.142857,0.292857,-1.000000,0,-0.077113,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.016720,-0.032497,0.012651,0.000754,-0.010650,0.155033,0.286822,0.049517,4715530.555556,5175095.000000,5165071.250000,0.788438,89.395665,89.613916,89.320458,-0.048406,4.500000,0.166667,0.666667,0.000000,0.000000,0.000000,0.200000,0.000000,0,-0.031045,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.025866,0.000106,0.019276,0.016132,0.005901,0.179329,0.357390,0.023958,11711159.041667,12007572.925000,11848018.231250,0.855879,269.947000,274.516624,271.835737,-0.105476,4.625000,0.375000,0.500000,0.000000,0.000000,0.125000,0.212500,-2.000000,0,0.025783,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.020627,0.004955,0.041857,0.080463,0.071037,0.120967,0.254372,0.424929,56979281.333333,49554108.800000,42005382.200000,1.662186,321.262000,320.753000,315.275499,-0.039213,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.550000,2.000000,1,0.035066,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.035075,-0.049884,-0.065444,-0.025091,-0.044934,0.070663,0.049364,-0.092259,18073160.074074,16886944.933333,15349229.011111,1.066852,256.534110,256.926763,255.445745,-0.095075,3.333333,0.111111,0.111111,0.111111,0.000000,0.222222,0.100000,-7.000000,0,-0.007424,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.014479,0.002633,0.049058,-0.041122,-0.049219,0.285716,0.764353,0.512998,4426351.055556,4832997.300000,5274900.991667,0.923242,179.214502,184.357501,181.793625,-0.120821,4.666667,0.666667,0.500000,0.000000,0.000000,0.166667,0.275000,0.000000,2,0.039062,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.011913,-0.021887,-0.057246,-0.111393,-0.107864,0.001703,-0.194184,0.010448,1374551.809524,1344699.657143,1407587.771429,0.968231,325.214005,331.268179,341.820548,-0.066061,3.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.023253,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.038057,-0.024008,-0.013374,-0.156621,-0.155097,-0.163353,-0.339474,-0.149252,13736713.066667,14133403.840000,16029026.960000,1.604239,43.015200,43.490200,46.622550,-0.135775,4.600000,0.200000,0.400000,0.000000,0.000000,0.200000,0.160000,-2.000000,0,-0.027485,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.025475,-0.030888,-0.026238,0.026266,0.028991,0.116196,0.162128,0.299553,10480653.333333,9846625.333333,11244769.666667,0.810126,198.495000,198.521166,198.192980,-0.041463,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,0,-0.013821,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.011849,-0.018225,-0.025958,-0.030509,-0.026403,-0.039729,-0.044829,0.050169,9456117.055556,9639010.233333,10709903.391667,0.929528,246.193665,248.594595,251.945056,-0.030402,3.333333,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,1.000000,0,-0.001607,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.026774,0.018347,0.051298,0.110073,0.092395,-0.047250,-0.108528,-0.014235,37732368.666667,48363261.200000,39764290.300000,0.743230,365.995996,361.459000,353.855998,-0.059224,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,0.000000,2,-0.014566,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.017368,-0.004076,-0.054254,-0.091188,-0.115064,-0.339298,-0.245851,-0.010430,3793101.000000,3216784.600000,2830550.150000,1.436341,54.752801,54.539000,57.076700,-0.099722,5.000000,0.600000,0.200000,0.200000,0.200000,0.200000,0.280000,2.000000,0,-0.022908,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.054858,-0.022881,-0.064885,0.024739,0.018274,0.182982,0.162499,-0.190185,12918423.833333,14820330.966667,16026965.241667,0.715626,87.173667,86.708463,85.441749,-0.110888,3.333333,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,-14.000000,0,-0.041256,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.019336,-0.009933,-0.010156,-0.018433,-0.013384,0.048894,0.179274,0.257460,13863606.916667,13468730.150000,12791601.375000,1.340602,455.590504,455.824251,456.796100,-0.024261,4.000000,0.000000,0.125000,0.000000,0.000000,0.375000,0.068750,2.000000,0,-0.013971,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.023010,0.000175,-0.037202,-0.032263,-0.044357,0.024199,-0.188305,-0.272487,8052558.333333,7312825.000000,7830480.625000,1.038394,99.776375,98.387937,98.251855,-0.099025,4.875000,0.500000,0.375000,0.125000,0.000000,0.125000,0.237500,-4.000000,0,-0.072790,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.067814,-0.021254,-0.079690,-0.184956,-0.151934,-0.349461,0.074993,-0.217003,27746536.666667,22072202.000000,18801670.500000,0.937609,38.798000,39.038000,41.273500,-0.132360,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.030783,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.027489,-0.014204,-0.038359,-0.136671,-0.151110,-0.200523,-0.127465,0.063984,2876699.800000,2421783.880000,2512824.970000,1.372512,268.741999,265.785001,274.374058,-0.074163,4.600000,0.400000,0.200000,0.000000,0.000000,0.400000,0.170000,1.000000,0,-0.017360,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.018719,0.013964,-0.010571,-0.053426,-0.052385,0.089463,0.120485,0.421459,1572744.000000,1450266.400000,1495788.266667,0.989024,268.083332,267.561857,273.843470,-0.062613,4.500000,0.500000,0.333333,0.000000,0.000000,0.166667,0.200000,4.000000,0,-0.030959,False,early_recovery,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.005784,0.029370,0.003538,-0.047586,-0.032030,-0.074687,0.514818,1.203252,21787938.518519,22199036.444444,21741641.333333,0.972284,383.431389,379.262296,384.592139,-0.059351,4.944444,0.722222,0.500000,0.166667,0.055556,0.111111,0.333333,8.000000,0,-0.033184,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.020799,-0.022176,-0.070165,-0.199924,-0.182360,-0.268200,0.109449,0.546590,7632773.424242,7735282.236364,6450546.468182,0.954095,30.173273,30.042364,31.829205,-0.114048,4.363636,0.272727,0.272727,0.090909,0.000000,0.090909,0.154545,1.000000,0,-0.044300,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.058824,0.079268,0.020173,0.029070,0.125000,-0.207463,0.344304,1.298701,88774219.333333,78879851.600000,70238677.900000,0.916053,10.366000,10.254000,10.312000,-0.077432,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,13.000000,0,-0.004317,False,momentum_leader,none,unclear,unclear,needs_review
