industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.077767,-0.106603,-0.070508,-0.092735,-0.106600,0.294589,0.718747,0.984283,13200142.666667,11988362.742857,16623254.971429,0.976413,227.005426,227.296856,232.512642,-0.116709,4.285714,0.000000,0.285714,0.000000,0.000000,0.285714,0.100000,4.000000,0,-0.082832,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.011945,-0.037046,-0.031583,0.044211,0.062549,0.188773,0.070550,-0.056763,3649331.666667,3764935.666667,5975902.250000,0.560288,110.769669,116.570166,115.052874,-0.066181,4.500000,0.500000,0.333333,0.166667,0.000000,0.000000,0.225000,-7.000000,0,-0.041181,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.012159,-0.016562,0.001974,0.016486,-0.000600,0.293053,-0.018172,-0.031291,15983651.333333,14989598.300000,17620137.075000,0.764643,226.234250,227.112841,219.947115,-0.057553,5.250000,0.500000,0.500000,0.250000,0.000000,0.125000,0.300000,-3.000000,0,-0.011708,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.050266,0.053887,0.132074,0.113688,0.124283,0.251988,0.278986,0.593096,53322727.333333,47471656.400000,66369984.100000,0.944309,321.650000,316.981003,303.628500,-0.007721,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,1.000000,5,0.008863,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.004322,0.000511,0.019229,0.030585,0.029869,-0.017512,-0.058691,-0.048999,18365421.222222,17612690.511111,23612642.627778,0.860299,251.305555,248.543889,241.018722,-0.036230,5.777778,0.444444,0.777778,0.444444,0.000000,0.111111,0.405556,0.000000,0,-0.028021,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.043826,0.000765,0.028772,0.242782,0.217347,0.928395,0.608550,0.396818,5183629.444444,4757601.000000,5923294.416667,0.717362,172.815999,172.244166,162.456104,-0.068791,4.666667,0.333333,0.833333,0.000000,0.000000,0.000000,0.275000,-2.000000,15,-0.051372,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.017809,-0.015781,0.001644,-0.037895,-0.029476,-0.162882,-0.162455,0.074892,1297026.952381,1208987.600000,1794004.757143,0.719936,327.022285,331.038571,325.175150,-0.048840,3.857143,0.142857,0.428571,0.000000,0.000000,0.000000,0.135714,0.000000,0,0.003293,False,neutral,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.033235,-0.090345,-0.176672,-0.221594,-0.250560,-0.331643,-0.540538,0.063038,26060521.800000,23565797.080000,19769722.270000,1.030179,42.509400,45.364300,45.412600,-0.200892,2.800000,0.200000,0.000000,0.000000,0.000000,0.400000,0.080000,-6.000000,0,-0.028781,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.007561,0.007013,0.020520,0.060589,0.062266,0.106107,0.126424,0.354561,14182943.333333,12695576.000000,16338644.000000,1.048008,192.457797,194.165766,190.435198,-0.052579,4.666667,0.666667,0.666667,0.166667,0.000000,0.166667,0.358333,5.000000,0,0.026783,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.011201,0.027419,0.025510,-0.008128,-0.005801,0.021304,0.062997,0.092763,8866713.666667,8687018.200000,11822342.883333,0.720786,250.126665,252.083665,253.243498,-0.039359,5.333333,1.000000,0.833333,0.166667,0.000000,0.000000,0.450000,9.000000,0,0.048076,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.009373,-0.038101,-0.080508,-0.033608,-0.048863,-0.002271,-0.125537,0.224320,27956671.666667,30017843.000000,42516845.750000,0.680559,396.844000,400.094998,398.628996,-0.068395,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,0,-0.039116,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.034484,-0.092618,-0.161578,-0.208179,-0.227650,0.049963,-0.007824,0.400599,2511149.866667,2549149.920000,3771873.480000,0.794509,69.019600,71.041600,76.940600,-0.144236,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,-0.089219,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.023468,0.020308,0.036545,0.080429,0.096631,0.106980,-0.095442,-0.123876,26970438.222222,25850709.600000,25560861.566667,0.967494,83.913667,83.837000,81.087083,-0.061290,5.333333,0.500000,0.500000,0.333333,0.166667,0.166667,0.358333,3.000000,3,-0.045636,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.001009,-0.009174,-0.007337,-0.002936,-0.011337,0.105119,0.151433,0.301905,13797379.458333,13915630.475000,17799129.362500,0.776597,449.983749,449.641503,448.193126,-0.020382,5.125000,0.250000,0.625000,0.125000,0.000000,0.000000,0.237500,2.000000,0,-0.017032,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.061993,-0.102476,-0.118169,-0.178277,-0.194142,-0.265330,-0.391111,-0.278286,6839178.958333,7186877.375000,8047383.093750,1.130923,92.986375,93.512750,96.853806,-0.135617,4.375000,0.125000,0.125000,0.125000,0.000000,0.500000,0.137500,0.000000,0,-0.086557,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.097222,-0.215993,-0.317121,-0.373885,-0.426283,-0.188439,-0.282795,-0.217217,20683250.333333,20094290.200000,21944407.550000,1.109734,38.728000,42.684000,48.313000,-0.285423,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.048069,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,0.005509,-0.048686,-0.087339,-0.143024,-0.157547,-0.030253,0.006402,0.381926,2442045.266667,2514291.160000,3144716.790000,0.870511,299.941997,305.503198,311.134699,-0.105455,4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,-0.042568,False,weak,none,unclear,unclear,needs_review
