ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-16,251,-0.069500,-0.087336,0.011643,0.003274,-0.003134,0.092205,0.297314,0.505269,7540510.333333,7472706.200000,8771921.550000,0.793364,178.232001,175.663002,170.669001,-0.098417,5,False,False,False,True,0.082152,infrastructure_leader,5,-0.012357,-0.098417,0.761596,37.730360,0.250000,1.509214,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,6959331,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-16,251,-0.038448,-0.092029,-0.055584,-0.018325,-0.057128,-0.023206,0.703573,1.245531,4146255.666667,3832053.400000,6598073.350000,0.758429,305.397992,309.329996,315.968498,-0.092029,4,False,False,False,True,0.014924,infrastructure_leader,5,-0.069179,-0.218108,0.677592,33.146065,1.357000,0.244260,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,5004167,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-16,251,-0.083655,-0.130692,-0.079647,-0.031429,-0.043244,1.214525,2.295241,2.207387,8651849.333333,7152809.600000,8128157.400000,0.713526,424.735999,422.926999,420.944998,-0.144599,5,False,False,False,True,-0.009139,challenger,5,-0.070235,-0.160057,0.790053,18.174330,2.825000,0.064334,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,5799648,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-16,251,-0.044666,-0.081043,0.026849,-0.067177,-0.076662,0.838426,1.043692,1.211716,21421390.000000,20419754.000000,23480558.500000,1.158975,47.572001,45.949001,46.253500,-0.089387,5,False,False,False,True,0.097357,non_leader,5,-0.024290,-0.193909,0.703224,11.286422,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,27213370,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-16,251,-0.107737,-0.126062,-0.107414,-0.155373,-0.200000,-0.095639,-0.137063,-0.532133,27751403.000000,26223521.800000,48584200.450000,0.726370,27.038000,27.226000,28.968500,-0.128223,3,False,False,False,True,-0.036906,challenger,5,-0.148040,-0.593477,0.103285,7.897827,3.260000,0.024226,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,35290109,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-16,251,-0.016334,-0.023557,-0.038903,-0.028059,-0.026507,0.005835,0.199242,0.052923,2355602.666667,2030741.600000,2399185.400000,1.334873,406.955994,404.778995,409.704497,-0.046327,5,False,False,False,False,0.031606,infrastructure_leader,5,-0.032791,-0.090665,0.675641,25.116926,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3202608,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-16,251,-0.184029,-0.205504,-0.250502,-0.352056,-0.339524,0.029981,0.629233,2.199292,20533987.666667,16786952.600000,18400688.150000,1.349355,199.105997,205.203998,235.079499,-0.217983,3,False,False,False,True,-0.179993,emerging_leader,4,-0.269311,-0.400851,0.513648,475.527370,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,24829063,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-16,251,0.019014,0.022783,0.049701,-0.000048,-0.023770,0.044108,0.117555,0.200441,121810073.333333,127052444.000000,143861946.000000,0.808090,209.238000,204.039999,202.216999,-0.035220,6,False,True,False,False,0.151967,core_leader,5,0.025631,-0.119192,0.601838,16.196886,2.145000,0.075510,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,116253420,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-16,251,-0.062595,-0.083736,-0.073843,-0.012518,-0.084640,0.940725,1.267005,2.122873,25320473.666667,23924664.200000,29056401.050000,0.926950,534.098010,532.059998,533.854996,-0.102081,5,False,False,False,True,0.028423,challenger,5,-0.061655,-0.137663,0.813924,37.203840,0.912000,0.407937,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,26933821,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-16,251,-0.024997,-0.066465,0.013836,-0.004426,-0.047970,-0.054641,0.059839,0.316787,19553071.000000,18909922.600000,26945615.650000,0.824491,388.371997,383.678998,382.879457,-0.066465,5,False,False,False,False,0.116101,core_leader,5,-0.022016,-0.221208,0.479259,19.284746,0.854000,0.225817,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,22216413,ok,資料日期與本次市場日期一致。
