industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.107560,0.044209,0.018054,-0.034812,-0.077257,0.314628,0.979003,1.232168,18300320.523810,16995286.600000,15464054.507143,1.092097,219.554585,225.604426,228.151007,-0.127614,5.428571,0.714286,0.714286,0.000000,0.000000,0.142857,0.335714,9.000000,2,0.073510,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.030270,-0.075314,-0.071018,0.013655,0.025267,0.106635,0.097533,-0.094172,4055535.833333,4013074.833333,4944446.208333,0.800484,105.133668,109.354835,113.795416,-0.105838,4.666667,0.000000,0.166667,0.000000,0.000000,0.166667,0.058333,-7.000000,0,-0.042292,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.037147,-0.051530,-0.055448,0.030341,0.039391,0.164254,-0.001496,-0.091219,12898099.291667,14025229.575000,16485470.518750,0.833218,222.386249,224.669624,221.835895,-0.096378,4.250000,0.000000,0.250000,0.000000,0.000000,0.125000,0.075000,-7.000000,0,-0.031886,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.023521,-0.004916,0.039886,0.107340,0.097236,0.225496,0.323451,0.527821,44470268.000000,51957700.800000,64945815.200000,0.594402,329.444000,323.842999,310.062999,-0.023521,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,0.000000,9,-0.045823,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.022220,-0.054634,-0.027967,0.037807,0.032721,-0.049382,-0.051149,-0.093118,16759915.000000,21005897.888889,22174062.805556,0.774371,246.545776,248.752777,243.524833,-0.064231,4.444444,0.000000,0.333333,0.000000,0.000000,0.000000,0.083333,-5.000000,0,-0.041974,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.081798,-0.086043,-0.037676,0.132608,0.154169,0.637207,0.554738,0.284163,4795628.333333,4770093.666667,5446041.750000,0.946058,172.165334,172.245666,167.707812,-0.108760,3.833333,0.000000,0.166667,0.000000,0.000000,0.166667,0.058333,-9.000000,0,-0.005704,False,weak,none,unclear,unclear,needs_review
Defense,7,7,0.012341,-0.000149,-0.019278,0.017108,0.036893,-0.107758,-0.166621,0.065599,1530479.285714,1535061.857143,1585583.321429,0.709015,322.139145,325.207428,325.017387,-0.037536,4.142857,0.285714,0.142857,0.000000,0.000000,0.000000,0.092857,0.000000,0,0.020938,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,0.075457,0.007305,-0.055805,-0.108423,-0.130366,-0.302643,-0.512651,0.309289,45561209.733333,41446477.840000,25933104.460000,0.961204,42.600200,42.637000,44.403750,-0.115791,4.000000,0.400000,0.200000,0.000000,0.000000,0.400000,0.170000,3.000000,0,0.013598,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.001225,0.025323,0.005928,0.050737,0.068455,0.117705,0.118277,0.328115,10712295.500000,13085047.300000,14696208.491667,0.687903,194.688667,193.682628,193.362168,-0.033656,4.833333,0.833333,0.666667,0.000000,0.000000,0.000000,0.333333,1.000000,0,-0.004588,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.012467,-0.000514,-0.021256,-0.023543,-0.007587,-0.009496,0.017992,0.058980,9054781.111111,10252682.000000,11193490.500000,0.754186,251.439791,249.957792,252.090959,-0.032403,4.000000,0.666667,0.166667,0.000000,0.000000,0.000000,0.175000,-5.000000,0,0.003484,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
