industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.027108,0.081167,0.045907,0.008833,0.004727,0.281970,1.020332,0.990405,13251631.333333,14520967.371429,15343474.700000,0.730792,235.359142,222.033287,223.140930,-0.136075,5.571429,0.857143,0.857143,0.285714,0.000000,0.000000,0.457143,-10.000000,0,-0.026414,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.029156,0.093828,0.127987,0.023069,0.009840,0.201823,0.608095,0.078282,19466848.500000,13874722.433333,6978640.608333,4.041804,99.987001,101.028833,103.117167,-0.098468,6.500000,0.666667,0.666667,0.666667,0.500000,0.666667,0.633333,8.000000,0,0.059642,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,0.005361,0.084996,0.234433,0.164286,0.144996,0.305188,0.406338,0.163748,12751363.125000,15438932.875000,16357254.468750,0.934504,259.230999,245.675500,233.677062,-0.053127,7.500000,0.875000,0.875000,0.875000,0.000000,0.125000,0.625000,-1.000000,7,0.026855,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.012767,0.014308,-0.059126,-0.006311,-0.009139,0.091075,0.137734,0.371585,43303269.333333,54592561.600000,56332335.400000,0.609439,309.908002,320.706000,323.431499,-0.107798,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-2.000000,0,0.077350,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.020829,0.045508,0.119449,0.045216,0.045745,0.050261,0.128417,-0.012256,19592911.111111,21675206.666667,21004225.555556,1.176601,249.646445,245.498778,245.447555,-0.054105,5.777778,0.666667,0.888889,0.333333,0.222222,0.333333,0.516667,2.000000,0,0.015292,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Cybersecurity,6,6,0.001010,0.080153,0.120925,0.078516,0.025620,0.608786,0.881659,0.640827,3948967.055556,4493240.233333,4740859.225000,0.762650,179.287333,171.357000,171.088583,-0.030893,6.666667,0.833333,1.000000,0.666667,0.000000,0.000000,0.583333,8.000000,0,-0.001594,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.019464,0.048583,0.062151,0.110298,0.115788,0.090939,-0.064775,0.180736,1408902.476190,1628221.485714,1743829.657143,0.624697,355.504854,351.367570,339.671214,-0.045960,7.000000,0.857143,0.857143,0.714286,0.142857,0.142857,0.607143,-7.000000,0,-0.009184,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,0.080180,0.223356,0.201542,0.164649,0.132815,-0.003803,-0.178531,0.238600,20362785.400000,18800875.240000,24745750.810000,1.091172,49.535999,46.341200,44.614100,-0.124615,7.000000,1.000000,1.000000,1.000000,0.400000,0.400000,0.820000,1.000000,0,0.061659,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.015623,0.008723,0.003220,0.028812,0.023974,0.137995,0.129158,0.376769,12164044.388889,13244806.633333,12740749.991667,0.727502,191.902665,194.495833,194.302489,-0.041147,5.666667,0.500000,0.333333,0.166667,0.000000,0.000000,0.225000,-8.000000,0,0.016438,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.000124,0.003685,0.021329,0.014757,0.021570,-0.017663,-0.042819,0.072251,9350287.166667,10351378.966667,10357301.408333,0.698766,254.101000,255.320168,252.582312,-0.033139,5.666667,0.500000,0.833333,0.166667,0.000000,0.000000,0.350000,-5.000000,0,0.002256,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.003757,0.055814,0.049676,-0.194183,-0.191785,-0.202069,-0.172780,-0.003246,30898781.000000,32859208.600000,39359442.150000,0.986847,323.817993,315.412997,343.332999,-0.035250,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,9.000000,0,0.021234,False,neutral,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.110048,-0.000200,-0.002047,-0.184390,-0.193990,-0.166459,-0.148401,0.108717,7030283.333333,5753190.000000,3668329.500000,1.155631,62.174600,60.263500,62.975050,-0.146184,5.200000,0.600000,0.600000,0.400000,0.000000,0.200000,0.390000,-3.000000,0,-0.002121,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.015791,0.052015,0.036235,-0.003867,-0.001834,0.115574,0.252576,-0.143721,15423878.111111,17211230.200000,22807578.383333,0.809081,79.481000,79.684666,81.152875,-0.075459,5.000000,0.833333,0.666667,0.000000,0.000000,0.000000,0.333333,0.000000,0,0.039593,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,0.002610,0.041808,0.045758,0.014094,0.017781,0.065989,0.200411,0.324925,13412852.708333,16042894.950000,16529372.925000,0.678768,457.122499,448.176125,446.915899,-0.026111,6.625000,1.000000,1.000000,0.875000,0.000000,0.000000,0.668750,-4.000000,0,-0.000692,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.038868,0.119489,0.116293,0.029785,0.030230,-0.198268,-0.165778,-0.229561,8262783.500000,8069397.600000,7971756.900000,1.060353,96.663250,94.850125,94.327281,-0.091105,5.125000,0.875000,0.750000,0.500000,0.000000,0.250000,0.512500,0.000000,0,0.082152,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
