ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-07,251,-0.009658,0.046132,0.084373,0.009146,0.021550,0.331005,0.466309,0.355583,11343524.333333,11292734.600000,8028303.650000,0.750965,190.739999,180.351001,177.286001,-0.074900,5,False,False,False,False,0.038465,infrastructure_leader,5,0.064213,-0.043789,0.893570,36.946304,0.357000,1.034910,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,6028973,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-07,251,0.009151,0.127623,-0.061854,-0.145707,-0.159052,-0.198680,0.533173,0.948832,4844157.000000,5970454.200000,6429278.550000,0.546651,271.697998,260.775999,279.858999,-0.224478,5,True,False,False,True,-0.107761,infrastructure_leader,5,-0.026653,-0.275824,0.592276,29.942753,0.530000,0.564958,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,3514571,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-07,251,-0.028891,0.119397,0.037189,0.044945,0.009550,0.973856,2.951176,2.339528,5934410.000000,6044946.000000,6376071.500000,0.740994,450.081995,424.923999,421.744508,-0.134150,5,False,False,False,True,-0.008719,challenger,5,0.075936,-0.028891,0.962156,20.766945,2.825000,0.073511,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,not_eligible_industry,4724630,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-07,251,0.015843,0.111065,0.115957,0.096415,0.083690,0.797162,1.365473,1.610695,16253463.333333,18293878.000000,16847789.500000,0.829485,52.300001,49.476000,48.232000,-0.077817,7,True,True,False,False,0.070050,non_leader,5,0.103417,-0.049409,0.923735,13.265767,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,not_eligible_industry,13974990,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-07,251,-0.017671,0.096127,0.034219,0.099611,0.102337,-0.074063,0.009076,-0.302018,30878221.666667,34610033.000000,43721698.250000,0.693744,30.232000,29.125000,28.175000,-0.137873,5,False,False,False,True,-0.011688,challenger,5,0.104880,-0.469496,0.277851,9.400318,3.260000,0.028835,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,reasonable_pullback,extended,overextended,not_eligible_industry,30331665,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-07,251,0.008791,0.080636,0.110402,0.101650,0.105586,0.127195,0.272515,0.247296,1805837.666667,2416242.600000,2513965.650000,0.590944,445.429999,417.602005,411.699002,-0.092214,7,True,True,False,True,0.064494,infrastructure_leader,5,0.089825,0.000000,1.000000,28.004206,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,not_eligible_industry,1485613,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-07,251,-0.167316,-0.012814,0.001065,-0.144229,-0.130574,0.017319,1.544605,1.732917,21701805.333333,23018483.200000,23487215.800000,0.962763,207.032004,191.979002,194.991001,-0.211092,5,False,False,False,True,-0.044842,emerging_leader,4,-0.036007,-0.344344,0.556574,-86.965576,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,22612616,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-07,251,0.056714,0.115616,0.082769,0.061623,0.104448,0.060147,0.304591,0.227467,125619533.666667,128037500.200000,127176775.050000,0.823504,216.150003,206.006999,206.816998,-0.035531,7,True,True,False,False,0.061810,core_leader,5,0.082890,-0.048863,0.836772,17.374130,2.145000,0.080998,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,early_recovery,not_eligible_industry,104730601,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-07,251,-0.067916,0.015142,-0.073934,-0.133593,-0.115891,0.183372,1.510961,1.797870,33265052.666667,34536211.600000,29973347.900000,0.850891,491.582001,479.858002,503.445505,-0.132114,4,False,False,False,True,-0.094893,challenger,5,-0.039896,-0.167926,0.773018,31.265461,1.595000,0.196022,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,avoid_for_now,25504058,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-07,251,0.022958,0.098849,0.120025,0.069480,0.066441,0.038484,0.382679,0.412907,14377355.000000,18002273.000000,18941983.250000,0.651683,415.400006,398.857004,391.857501,-0.033662,8,True,True,False,False,0.099066,core_leader,5,0.091621,-0.110333,0.725583,21.945460,0.854000,0.256973,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,strong_uptrend,not_eligible_industry,12344165,ok,資料日期與本次市場日期一致。
