industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.012148,0.026152,0.041603,0.119200,0.134703,0.673669,0.987704,1.553793,20127607.761905,21460350.371429,23983135.450000,0.659639,241.438284,232.538769,231.203314,-0.077116,5.571429,0.571429,0.857143,0.285714,0.000000,0.000000,0.400000,11.000000,3,0.003235,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.001632,-0.030061,0.015116,0.057292,0.071322,0.223148,-0.041423,-0.017747,6486050.388889,8526800.233333,7202124.225000,0.783066,110.709832,112.871083,119.854792,-0.061219,3.833333,0.166667,0.500000,0.166667,0.000000,0.000000,0.200000,-2.000000,0,-0.010438,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.037321,-0.081894,-0.115660,-0.038454,-0.046905,0.139340,-0.172520,-0.094568,16272352.416667,18330803.950000,18483430.362500,0.653204,210.650250,218.076750,230.014718,-0.123732,3.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.012500,-1.000000,0,0.000094,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.016543,-0.020585,0.008708,-0.049460,-0.050968,0.165753,0.072914,0.459827,47820979.000000,54434047.400000,53151101.850000,0.876221,295.670001,295.235001,301.510002,-0.020585,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,1.000000,0,-0.013433,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.020691,-0.032943,-0.015644,-0.034919,-0.039805,0.039059,-0.103732,-0.071401,26063025.814815,27020882.155556,22711743.316667,0.999207,232.732666,234.983554,240.238326,-0.069237,4.111111,0.333333,0.333333,0.111111,0.000000,0.333333,0.211111,-6.000000,0,0.015003,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.007125,0.009187,0.039042,0.038758,0.045724,0.548341,0.287238,0.101302,3470772.944444,5057570.433333,5927980.941667,0.472226,230.091667,229.450000,231.522333,-0.037598,6.000000,0.666667,0.833333,0.166667,0.000000,0.000000,0.383333,8.000000,0,0.018139,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.023502,-0.064729,-0.060132,-0.074097,-0.068826,-0.187672,-0.085614,0.111248,1930289.952381,2460193.971429,1895408.492857,0.997795,321.121144,328.231316,329.922968,-0.087475,3.571429,0.000000,0.142857,0.000000,0.000000,0.142857,0.050000,-7.000000,0,-0.024583,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.150292,-0.142426,-0.175983,-0.170288,-0.139162,-0.310167,-0.221677,0.930585,14742043.400000,15390902.040000,20797367.510000,0.675361,46.534400,48.958100,53.321700,-0.213570,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.026668,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.029154,0.005291,-0.004080,0.034879,0.018971,0.094432,0.085234,0.316044,17937741.611111,20288934.966667,15041352.908333,0.959615,181.367665,181.721006,178.956592,-0.050224,4.833333,0.500000,0.500000,0.000000,0.000000,0.333333,0.258333,-4.000000,0,-0.005438,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.013421,-0.009094,0.009355,0.007182,-0.009805,0.028340,0.095159,0.102653,10610049.277778,12963122.900000,11835674.058333,0.821536,256.334334,258.909240,257.870103,-0.033864,5.333333,0.333333,0.500000,0.166667,0.000000,0.000000,0.233333,-6.000000,0,0.000557,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.062324,-0.071986,-0.053318,-0.133905,-0.118495,-0.019581,-0.219597,0.146481,44504122.000000,47086273.200000,46907858.300000,0.751956,391.811993,396.203995,407.934499,-0.086635,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,0,-0.000139,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.101578,-0.065078,-0.069538,-0.179523,-0.138375,0.107486,0.326201,1.059288,3979093.466667,4333544.080000,5064923.020000,0.704404,82.994801,81.576400,85.103601,-0.140591,4.400000,0.200000,0.200000,0.200000,0.000000,0.000000,0.140000,-2.000000,0,0.005339,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.025577,-0.017411,0.083685,0.068212,0.084236,0.205693,-0.176528,-0.066710,26680703.611111,29472168.833333,26518274.708333,1.047577,78.467666,77.060166,76.583319,-0.065252,5.333333,0.500000,0.833333,0.333333,0.000000,0.333333,0.425000,0.000000,6,-0.008741,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,-0.017613,-0.009363,0.014479,-0.002079,0.011800,0.191424,0.184308,0.346675,19029021.291667,21684096.125000,20953312.887500,0.772745,446.858372,445.739828,446.802577,-0.028835,4.875000,0.250000,0.625000,0.250000,0.000000,0.000000,0.268750,-4.000000,0,0.008758,False,neutral,none,unclear,unclear,needs_review
