ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-13,251,0.063179,0.058756,0.190621,0.207997,0.184388,0.447295,0.447604,0.491940,8061297.666667,7365298.600000,7906979.650000,0.998863,198.432001,193.754001,182.250501,-0.043789,7,False,True,False,False,-0.078427,infrastructure_leader,5,0.117253,-0.032684,0.927095,39.464603,0.357000,1.105451,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,7897993,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-13,251,0.062829,0.043246,0.261846,-0.023937,-0.057458,-0.223953,0.155680,1.168625,3610430.333333,3520058.200000,6324929.550000,0.491719,279.947998,272.739999,275.819500,-0.028208,6,False,True,False,False,-0.007202,infrastructure_leader,5,0.040789,-0.236824,0.649926,31.555311,0.530000,0.595383,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,3110091,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-13,251,0.079999,0.129921,0.221585,0.265591,0.200269,1.031112,3.001770,2.606594,6358566.333333,5854139.800000,6040404.950000,1.330325,466.326001,453.363998,431.341306,-0.063389,7,True,True,False,False,-0.047463,challenger,5,0.146447,0.000000,1.000000,22.447647,2.825000,0.079461,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,8035699,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-13,251,0.094001,0.140950,0.268986,0.325504,0.262292,0.870752,1.535988,1.864260,18955471.000000,17346482.600000,16346250.650000,1.445366,56.178001,53.707001,50.149500,-0.014844,8,True,True,False,True,-0.000062,non_leader,5,0.192833,0.000000,1.000000,14.818559,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,avoid_for_now,23626313,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-13,251,0.244755,0.332880,0.412189,0.586710,0.456303,0.223750,0.222222,-0.139151,127074998.000000,93985218.800000,60362304.700000,1.987467,34.192000,31.939000,29.822500,-0.072894,8,True,True,True,True,0.143141,challenger,5,0.313103,-0.332652,0.488336,7.327790,3.260000,0.022478,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,too_extended,119968094,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-13,251,0.018811,0.013957,0.174611,0.146807,0.100725,0.116738,0.154087,0.290860,1648211.666667,1612187.000000,2403421.750000,0.599701,453.243994,445.450598,420.445335,-0.014414,8,False,True,False,False,-0.094437,infrastructure_leader,5,0.078214,-0.014414,0.954824,28.294434,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,1441335,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-13,251,0.385259,0.343164,0.353500,0.484776,0.278332,0.230472,1.878230,2.725387,40693199.333333,32213539.600000,26608664.900000,1.353420,215.910001,211.715002,200.776002,-0.184416,5,True,False,False,True,0.084452,emerging_leader,4,0.270271,-0.110398,0.857836,-76.918660,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,extended,very_extended,overextended,too_extended,36012698,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-13,251,0.035624,0.028814,0.155148,0.086307,0.060235,-0.001184,0.186923,0.239425,101228722.333333,105040433.400000,123521658.350000,0.758000,221.680002,216.594002,209.277499,-0.028844,7,False,True,False,False,0.075182,core_leader,5,0.076561,-0.043172,0.855783,17.578917,2.145000,0.081953,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,93629467,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-13,251,0.028644,-0.012815,-0.004903,-0.035793,-0.087179,0.084198,1.261495,1.669301,18291825.666667,20230175.400000,28801753.850000,0.631721,478.635999,484.388000,493.306503,-0.094527,6,False,False,False,True,-0.084869,challenger,5,-0.020872,-0.168529,0.772204,31.242825,1.595000,0.195880,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,18194677,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-13,251,-0.010843,-0.006539,0.077300,0.115823,0.059704,0.004058,0.223477,0.352316,13958615.333333,14085649.200000,17788962.300000,0.738320,420.021997,413.863000,398.380501,-0.027375,7,False,False,False,False,-0.002666,core_leader,5,0.048796,-0.131006,0.674165,21.393030,0.854000,0.250504,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,13133946,ok,資料日期與本次市場日期一致。
TSM,Taiwan Semiconductor Manufacturing Co. Ltd.,Semiconductors,2026-08-13,251,0.028724,0.029388,0.067392,0.050642,0.026247,0.079285,0.156711,0.806021,9130179.000000,9665247.400000,13468711.850000,0.605309,424.041998,417.994000,410.739998,-0.007599,8,False,True,False,False,-0.012573,core_leader,5,0.048084,-0.098582,0.813712,19.764229,0.774000,0.255352,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,8152737,ok,資料日期與本次市場日期一致。
ASML,ASML Holding N.V.,Semiconductors,2026-08-13,251,0.066006,0.084213,0.118963,0.036653,0.019292,0.169900,0.291650,1.462986,1367722.666667,1255013.600000,1656878.400000,0.745177,1786.363989,1729.781995,1718.616284,-0.019668,7,True,True,False,False,0.038997,infrastructure_leader,5,0.075225,-0.069944,0.890209,31.130415,0.285000,1.092295,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,1234668,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-08-13,251,0.103171,0.077552,0.085942,0.113256,0.050372,0.182106,1.316068,6.593220,34179328.000000,32985016.800000,43730704.200000,0.829961,893.642004,878.807001,883.916504,-0.036039,6,True,True,False,False,0.005976,specialist,5,0.074570,-0.217199,0.759928,6.132304,13.685000,0.004481,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,36294784,ok,資料日期與本次市場日期一致。
