ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-11,251,0.013640,0.129562,0.093107,0.046014,2066701.333333,2026780.800000,1879270.200000,1.164177,1532.418018,1469.295007,1461.105713,-0.036679,5,True,False,False,False,-0.117058,infrastructure_leader,5,0.071661,-0.016463,0.971071,exhaustion,neutral,very_extended,very_extended,overextended,not_eligible_industry,2187804,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-11,251,0.193132,0.379703,0.516185,0.864521,60362858.666667,60216575.200000,44274993.800000,1.561061,699.112012,615.413010,543.830008,-0.029943,7,True,True,True,True,0.306020,specialist,5,0.462461,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,69115976,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-11,251,0.233473,0.410678,0.580793,0.809890,44301925.666667,39465135.400000,25446523.850000,1.730047,207.658002,186.926001,162.401501,-0.062368,7,True,True,True,True,0.370628,specialist,5,0.462610,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,44023677,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-11,251,0.145385,0.351430,0.523003,0.985885,175672148.000000,176563708.800000,151497617.200000,1.175926,117.028001,105.429001,87.579000,-0.038547,6,True,True,False,True,0.312838,challenger,5,0.477980,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,178149944,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-11,251,-0.103877,0.046197,-0.014962,0.349473,14718563.666667,15679498.200000,10921354.550000,0.940560,217.073999,211.046999,198.127500,-0.103877,5,False,False,False,True,-0.225127,specialist,5,0.073299,-0.103877,0.814313,exhaustion,neutral,neutral,neutral,sideways_base,avoid_for_now,10272191,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-11,251,0.034996,0.133476,0.095737,0.121017,7708884.000000,7337790.400000,6099192.600000,1.184592,425.828003,406.778998,402.988499,-0.041949,7,True,True,False,False,-0.114428,infrastructure_leader,5,0.100825,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,7225052,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-11,251,0.028745,0.065445,0.110475,0.380984,8291156.333333,8470373.800000,8868498.450000,1.012231,288.247998,281.148770,260.968157,-0.014511,6,True,True,False,False,-0.099690,specialist,5,0.140982,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,8976969,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-11,251,-0.045421,-0.076612,-0.149637,-0.143732,1132429.666667,1316037.800000,1178964.450000,1.171188,168.795996,178.006998,188.887500,-0.146498,3,False,False,False,True,-0.059770,core_leader,3,-0.118788,-0.593856,0.021431,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,1380789,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-11,251,-0.073635,-0.079767,-0.097688,-0.225153,5405306.666667,4977264.000000,4010131.000000,1.495193,58.542001,60.096000,64.580501,-0.096114,3,False,False,False,True,-0.007821,challenger,3,-0.117535,-0.564030,0.241383,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5995920,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-11,251,0.059322,0.022727,-0.037639,-0.127907,9209905.000000,9592323.000000,9794220.750000,1.037961,10.606000,10.939000,11.811750,-0.116041,4,True,False,False,True,0.052229,emerging_leader,3,-0.047559,-0.351959,0.464505,weak,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,10166015,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-11,251,0.008565,-0.031860,-0.139726,-0.005280,40879299.000000,46757179.400000,53400094.850000,0.816268,9.208000,9.610000,10.021500,-0.151717,5,False,False,False,True,-0.049858,non_leader,3,-0.060021,-0.327623,0.651745,weak,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,43588797,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-11,251,0.022140,0.084149,-0.024648,0.016514,1685361.666667,1529937.000000,1424604.250000,1.393289,5.354000,5.292000,5.646500,-0.050186,4,True,False,False,False,0.065220,non_leader,3,-0.018861,-0.597676,0.318144,weak,neutral,reasonable_pullback,reasonable_pullback,early_recovery,not_eligible_industry,1984885,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-11,251,0.010580,0.033025,0.030165,-0.113202,6128120.333333,5840912.200000,5848068.050000,1.103007,176.217999,175.251999,181.839999,-0.018175,5,True,False,False,False,0.059163,core_leader,4,-0.017763,-0.158135,0.599486,weak,neutral,neutral,neutral,early_recovery,not_eligible_industry,6450461,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-11,251,0.000496,-0.020316,-0.056512,-0.155329,1375549.666667,1697689.800000,1590037.450000,0.813219,301.604004,309.684000,325.040001,-0.077690,2,False,False,False,False,-0.027515,specialist,4,-0.069807,-0.198364,0.539519,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,1293049,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-11,251,-0.020354,-0.033139,-0.047055,-0.195359,705286.666667,762312.000000,833448.000000,0.646783,553.640002,563.304999,596.279001,-0.053962,3,False,False,False,False,-0.018058,core_leader,4,-0.080615,-0.286203,0.310804,weak,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,539060,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-11,251,-0.003909,-0.011387,-0.002143,-0.173377,1570586.666667,1533472.000000,1673648.000000,0.814126,510.871997,512.534998,540.647998,-0.022465,4,False,False,False,False,0.026855,core_leader,4,-0.052526,-0.243018,0.400100,weak,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,1362560,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-11,251,-0.009330,-0.014467,0.100790,0.009596,1126308.333333,1221685.000000,1545626.250000,0.664019,346.950000,342.637997,334.959999,-0.014692,7,False,False,False,False,0.129788,core_leader,4,0.027078,-0.059209,0.783219,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,1026325,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-11,251,-0.005602,-0.125547,-0.113421,-0.194468,659495.666667,932697.400000,582459.350000,1.219290,318.884003,340.625003,360.927003,-0.136073,6,False,False,False,True,-0.084423,specialist,4,-0.119628,-0.299694,0.420640,weak,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,710187,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-11,251,-0.053521,-0.141993,-0.114809,-0.189796,1605797.666667,1860058.600000,1159644.650000,1.599018,132.227998,140.045998,146.197000,-0.144408,3,False,False,False,True,-0.085811,non_leader,4,-0.126658,-0.357117,0.000000,weak,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,1854293,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-11,251,0.386296,0.461213,0.426054,0.661710,51978515.000000,38568149.000000,26521067.250000,2.016259,92.962001,86.205000,84.415500,-0.071707,5,True,False,False,True,0.195406,emerging_leader,3,0.390148,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,53473345,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-11,251,0.231295,0.278895,0.237404,0.328144,14203837.666667,13059602.600000,12802650.650000,1.224162,27.325999,26.232000,26.465000,-0.084314,6,True,True,True,True,0.006757,emerging_leader,3,0.225014,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,15672513,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-11,251,0.167940,0.206342,0.069301,-0.165909,24864894.666667,22623696.800000,19802389.200000,1.647406,71.500001,71.245000,77.121000,-0.135724,4,True,False,False,True,-0.161347,emerging_leader,3,0.070396,-0.323859,0.600687,momentum_leader,neutral,neutral,neutral,early_recovery,avoid_for_now,32622584,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-11,251,0.063070,0.081725,0.153743,0.224461,2078047.333333,1903228.400000,2712582.100000,0.763900,40.924000,39.675999,39.925000,-0.025703,6,True,True,False,False,-0.076905,specialist,3,0.080776,-0.005989,0.990645,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,2072142,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-11,251,0.097744,0.158730,0.149606,-0.023411,10492658.333333,8139055.000000,8195118.750000,1.289704,2.696000,2.574000,2.701000,-0.075472,4,True,False,False,False,-0.081042,non_leader,3,0.081081,-0.391667,0.285171,momentum_leader,extended,reasonable_pullback,extended,early_recovery,avoid_for_now,10569275,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-11,251,0.054170,0.085625,0.180254,0.219114,11862501.000000,10300360.600000,10529310.150000,1.148793,38.588000,37.446001,37.267500,-0.112119,5,False,False,False,True,-0.050394,specialist,3,0.122694,0.000000,1.000000,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,12096003,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-11,251,0.261411,0.407407,0.303323,0.217217,44139349.000000,37229049.400000,28710042.350000,1.556008,10.152000,9.557000,9.917500,-0.074946,6,True,True,True,True,0.072675,emerging_leader,3,0.226115,-0.408848,0.457769,momentum_leader,very_extended,neutral,very_extended,overextended,too_extended,44673047,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-11,251,0.021476,0.139004,0.246010,0.189422,4370815.333333,3279529.200000,2122777.300000,2.135714,37.908000,35.978000,36.198500,-0.204147,7,True,True,True,True,0.015362,specialist,3,0.143141,0.000000,1.000000,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,4533646,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-11,251,0.085735,0.144939,0.245653,0.292131,1725617.666667,1446150.600000,1494602.650000,1.251405,68.456001,65.447001,63.418501,-0.031710,6,True,True,True,True,0.015005,specialist,3,0.152187,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,1870353,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-11,251,0.218487,0.232295,0.388667,0.152318,11408549.000000,9860189.400000,8590382.350000,1.896033,7.406000,7.003000,6.954750,-0.077994,5,True,False,False,True,0.158019,non_leader,3,0.250944,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,avoid_for_now,16287647,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-11,251,0.019672,0.069341,0.137112,-0.193604,1568603.333333,1659422.000000,1855635.500000,1.189894,17.609999,17.327000,18.051000,-0.118033,5,True,False,False,True,-0.093536,specialist,3,0.033738,-0.193604,0.722084,momentum_leader,neutral,neutral,neutral,strong_uptrend,avoid_for_now,2208010,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-11,251,0.158502,0.155613,0.192803,0.348101,3978531.333333,3271898.800000,2786544.700000,0.999300,504.070007,479.835004,457.386002,-0.020308,7,True,True,False,True,0.037392,core_leader,5,0.185563,-0.027389,0.926331,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,2784594,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-11,251,0.163219,0.157672,0.168179,0.314750,10526665.333333,8465259.200000,6751379.800000,1.390160,197.145999,189.322000,180.705500,-0.012229,6,True,True,True,True,0.012769,core_leader,5,0.182366,-0.034872,0.903149,momentum_leader,very_extended,extended,very_extended,overextended,too_extended,9385496,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-11,251,0.283380,0.293590,0.347496,0.466091,11573315.666667,9347209.400000,6099682.350000,1.099590,103.470000,94.902000,88.965999,-0.020904,9,True,True,False,True,0.192085,core_leader,5,0.297574,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,6707147,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-11,251,0.072319,0.046906,0.110059,0.214076,3143966.666667,2748820.000000,2576990.000000,0.983434,146.795999,141.746999,137.990999,-0.039612,4,False,False,False,False,-0.045352,challenger,5,0.078838,-0.557290,0.141234,momentum_leader,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,2534300,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-11,251,0.054881,0.057613,0.072892,0.247938,3243668.000000,2949620.800000,3372815.200000,0.678930,80.332001,78.069000,75.832500,-0.033465,6,True,True,False,False,-0.082519,specialist,5,0.077243,-0.358288,0.291440,momentum_leader,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,avoid_for_now,2289904,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-11,251,0.007089,0.023044,0.041036,0.224009,3030497.000000,3086418.200000,3498479.550000,0.527912,21.372000,21.172000,20.353500,-0.029809,6,True,True,False,False,-0.114375,specialist,5,0.046994,-0.399041,0.271370,momentum_leader,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,avoid_for_now,1846891,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-11,251,-0.020421,-0.043077,-0.014929,0.027022,12457270.333333,11683202.200000,12610530.550000,0.658538,182.766003,182.220003,181.464502,-0.050805,5,False,False,False,False,-0.134411,core_leader,5,-0.021902,-0.385834,0.101021,momentum_leader,neutral,deep_pullback,deep_pullback,sideways_base,wait_for_stabilization,8304511,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-11,251,0.027400,-0.005219,0.011498,0.027285,24485702.333333,23866361.400000,27633230.350000,0.762108,91.464000,90.814000,92.577500,-0.032170,6,False,False,False,False,-0.107984,core_leader,5,-0.011747,-0.562119,0.067414,momentum_leader,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,21059507,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-11,251,0.084156,0.050551,0.050260,0.128576,8441122.000000,7729233.200000,7143978.300000,0.607976,147.824002,144.458002,144.994001,-0.042719,3,True,False,False,False,-0.069222,challenger,5,0.044871,-0.453345,0.194770,momentum_leader,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,4343366,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-11,251,0.407835,0.379235,0.525102,0.837936,15237436.666667,11873522.000000,6631035.500000,1.163138,176.130002,156.559001,141.423500,-0.020315,6,True,True,False,True,0.405620,infrastructure_leader,5,0.430597,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,7712810,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-11,251,0.110797,0.113189,0.114494,0.247777,2254421.333333,1705832.800000,1544118.200000,0.866102,283.896002,271.495003,263.914500,-0.028882,6,True,True,False,False,-0.004988,specialist,5,0.116460,-0.331253,0.428968,momentum_leader,extended,reasonable_pullback,extended,strong_uptrend,too_extended,1337364,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-11,251,-0.009867,-0.050590,0.030468,0.012508,4592724.666667,4464014.800000,4715928.700000,0.744471,126.328001,125.250001,123.957001,-0.072280,6,False,False,False,False,-0.089014,specialist,5,-0.020467,-0.558007,0.054990,momentum_leader,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,3510874,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-11,251,-0.103707,-0.107054,-0.070009,0.014138,35317614.666667,28209348.800000,19193467.200000,1.129319,23.342000,23.624000,23.270500,-0.125559,4,False,False,False,True,-0.084439,core_leader,3,-0.075224,-0.760250,0.020525,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,21675544,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-11,251,0.020455,0.007200,0.039388,0.146053,8292175.666667,7216025.400000,4444571.350000,1.017360,478.555994,466.658997,465.931000,-0.060777,6,False,True,False,False,0.024958,challenger,3,0.026804,-0.347846,0.375935,neutral,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,4521727,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-11,251,0.000703,0.016267,0.119689,0.239547,2102377.333333,2327946.400000,2934266.600000,0.748784,127.332002,122.772001,118.369501,-0.012776,6,False,True,False,False,0.105258,non_leader,3,0.081951,-0.011271,0.975967,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,2197132,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-11,251,-0.001494,-0.015464,0.026094,0.105873,4700048.666667,3735709.200000,2553107.300000,1.416292,13.698000,13.450000,13.328500,-0.053786,4,False,False,False,False,0.011663,specialist,3,0.003114,-0.495852,0.141645,neutral,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,3615946,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-11,251,-0.025641,-0.036098,0.015416,0.142197,1389520.333333,1083432.200000,719068.050000,2.532390,10.280000,10.116000,9.831500,-0.080074,7,False,False,False,True,0.000986,non_leader,3,0.004933,-0.277249,0.487145,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,1820961,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-11,251,-0.064574,-0.085088,-0.043996,0.035750,3060923.666667,2722554.200000,2052373.550000,1.194554,10.990000,11.055000,10.855000,-0.089878,6,False,False,False,True,-0.058427,specialist,3,-0.039152,-0.358943,0.212938,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2451671,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-11,251,-0.071535,-0.066532,-0.049116,0.027321,3933658.000000,3351734.800000,2827618.700000,2.204744,311.560004,310.237000,303.147501,-0.071535,3,False,False,False,False,-0.055237,core_leader,4,-0.011405,-0.256255,0.339018,neutral,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,6234174,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-11,251,-0.039421,-0.054709,-0.087225,-0.038875,7104271.333333,6618962.800000,4467195.700000,1.200465,154.478000,156.126999,158.762501,-0.083168,3,False,False,False,True,-0.093346,challenger,4,-0.042280,-0.300341,0.129665,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5362714,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-11,251,-0.029250,0.015897,-0.024125,0.029477,2743897.000000,3497878.200000,3246744.550000,0.902409,118.764000,118.632000,119.911500,-0.069733,3,False,False,False,False,-0.030246,core_leader,4,0.001906,-0.104035,0.831987,neutral,neutral,extended,extended,sideways_base,not_eligible_industry,2929891,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-11,251,0.044388,0.111336,0.068786,0.180645,9048483.000000,9171829.800000,8969182.450000,1.126797,15.498000,15.001000,14.911500,-0.072614,4,True,False,False,False,0.062666,specialist,4,0.104517,-0.182224,0.755007,neutral,extended,neutral,extended,early_recovery,not_eligible_industry,10106449,ok,資料日期與本次市場日期一致。
LEU,Centrus Energy Corp.,Nuclear,2026-05-11,251,-0.078247,0.030447,-0.039463,0.110579,1032282.666667,1073349.600000,968472.400000,1.116447,212.842001,208.630000,206.914001,-0.108162,5,False,False,False,True,-0.045584,specialist,4,0.030476,-0.510963,0.351309,neutral,neutral,reasonable_pullback,reasonable_pullback,sideways_base,avoid_for_now,1081248,ok,資料日期與本次市場日期一致。
SMR,NuScale Power Corporation,Nuclear,2026-05-11,251,-0.017012,0.091133,0.050593,0.387265,41540701.000000,37772480.600000,41053530.150000,1.156802,12.762000,12.373000,12.255500,-0.071746,4,False,False,False,False,0.044472,emerging_leader,4,0.084411,-0.751263,0.093291,neutral,extended,deep_pullback,extended,strong_uptrend,not_eligible_industry,47490803,ok,資料日期與本次市場日期一致。
OKLO,Oklo Inc.,Nuclear,2026-05-11,251,-0.018714,0.138921,0.028974,0.448461,13946024.333333,14631054.600000,17081473.650000,1.009150,74.094000,71.604000,69.776500,-0.097840,4,False,False,False,True,0.022853,emerging_leader,4,0.119718,-0.551338,0.339184,neutral,extended,reasonable_pullback,extended,overextended,not_eligible_industry,17237773,ok,資料日期與本次市場日期一致。
NNE,NANO Nuclear Energy Inc.,Nuclear,2026-05-11,251,-0.024768,0.215695,0.100543,0.296296,2946227.666667,3538116.600000,2548709.150000,1.124955,26.868000,25.058000,25.053750,-0.081527,5,False,False,False,True,0.094423,emerging_leader,4,0.131567,-0.499382,0.248472,neutral,extended,deep_pullback,extended,overextended,not_eligible_industry,2867183,ok,資料日期與本次市場日期一致。
GEV,GE Vernova Inc.,Renewables,2026-05-11,251,-0.041002,-0.000810,-0.042090,0.082694,2189203.666667,2185202.200000,2646005.550000,0.814326,1074.605981,1074.542981,1061.395490,-0.070431,5,False,False,False,False,-0.111756,infrastructure_leader,3,0.011009,-0.066506,0.895818,neutral,neutral,extended,extended,sideways_base,not_eligible_industry,2154711,ok,資料日期與本次市場日期一致。
FSLR,First Solar Inc.,Renewables,2026-05-11,251,0.070046,0.103505,0.181234,0.164312,3001716.666667,2936690.000000,2631432.500000,1.538459,221.034003,211.663002,202.488501,-0.026805,5,True,False,False,True,0.111567,core_leader,3,0.152016,-0.180330,0.635822,neutral,very_extended,neutral,very_extended,overextended,not_eligible_industry,4048350,ok,資料日期與本次市場日期一致。
