industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.101340,0.096581,0.115989,0.119777,0.123128,0.108442,0.972423,1.179548,18068363.000000,17535209.228571,16902170.164286,1.012372,238.651430,235.973429,239.412715,-0.074763,6.428571,0.857143,1.000000,0.571429,0.000000,0.000000,0.564286,17.000000,2,0.040020,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.030600,-0.000610,0.014822,-0.017253,-0.030713,0.150433,0.247301,0.036495,5643620.888889,5514692.533333,5543020.633333,0.926580,90.056332,89.769249,89.333291,-0.039853,4.500000,0.333333,0.666667,0.166667,0.000000,0.000000,0.275000,-2.000000,0,-0.010111,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.004747,-0.054301,0.023031,0.005320,0.038241,0.140450,0.336150,0.032744,12533114.833333,12225296.400000,12000694.725000,1.040120,272.133498,274.083998,272.237975,-0.098686,4.875000,0.250000,0.625000,0.125000,0.125000,0.375000,0.300000,-9.000000,0,-0.019666,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.026896,-0.001988,0.018947,0.025822,0.010094,0.049588,0.218964,0.354334,37268542.333333,39749885.400000,39163861.350000,0.894397,322.897998,318.897000,313.537999,-0.036531,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-8.000000,0,-0.002833,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.037331,-0.034401,-0.048198,-0.043871,-0.024587,0.064553,0.051382,-0.094449,15684566.962963,14784295.733333,15019139.488889,1.155838,257.718070,258.021346,255.198514,-0.076899,3.777778,0.111111,0.111111,0.111111,0.000000,0.222222,0.100000,-14.000000,0,0.003552,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.004381,-0.096035,0.048364,-0.047780,-0.015276,0.258554,0.759443,0.519280,5153060.833333,5752379.833333,5219015.791667,0.921162,180.227501,182.519667,182.794542,-0.113525,4.833333,0.000000,0.500000,0.000000,0.000000,0.166667,0.141667,1.000000,0,-0.041245,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.012276,-0.040837,-0.046244,-0.103415,-0.091521,0.009057,-0.204507,0.052723,1361831.714286,1384964.742857,1407018.328571,1.146812,329.156494,334.873528,345.908602,-0.057757,3.857143,0.000000,0.000000,0.000000,0.000000,0.571429,0.057143,-4.000000,0,0.004927,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,0.027298,0.013344,0.040822,-0.095568,-0.066986,-0.196827,-0.294160,0.021250,13455346.866667,15073540.120000,16453673.030000,0.948717,43.231000,43.879500,48.055500,-0.106703,5.000000,0.600000,0.400000,0.200000,0.000000,0.200000,0.290000,11.000000,0,-0.030348,False,neutral,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.021616,0.002041,-0.015052,0.035265,0.048691,0.131620,0.172152,0.331317,9772698.555556,11117655.800000,11311562.283333,1.111787,200.344999,199.640333,197.947852,-0.041095,4.666667,0.666667,0.166667,0.000000,0.000000,0.333333,0.208333,-12.000000,0,-0.015363,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.009274,-0.007236,-0.031846,-0.020790,-0.020209,-0.003507,-0.048861,0.056849,10112303.000000,10116168.466667,10681635.450000,1.085264,248.887570,250.861483,252.921001,-0.032532,3.166667,0.333333,0.000000,0.000000,0.000000,0.500000,0.116667,-8.000000,0,-0.002707,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.031232,0.000571,0.055051,0.112669,0.120458,-0.099743,-0.076553,0.061072,59760213.000000,49885287.800000,39239711.950000,1.295897,362.341998,357.929001,350.303499,-0.059224,6.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.800000,-2.000000,0,-0.014712,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,0.059198,0.046177,0.047808,-0.026286,-0.046683,-0.369740,-0.174892,0.063536,2940131.000000,2776154.600000,2674942.650000,1.286110,54.258801,55.273600,57.874900,-0.087217,6.000000,0.800000,0.800000,0.200000,0.200000,0.600000,0.510000,7.000000,0,0.034237,False,neutral,none,unclear,unclear,needs_review
