ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-09-08,251,0.047609,-0.003730,0.036195,0.017962,0.033339,0.246547,0.421302,0.373828,4335893.000000,4348135.800000,5670873.950000,0.827929,191.108002,194.089001,194.683000,-0.079852,6,False,False,False,False,-0.079795,infrastructure_leader,5,0.001423,-0.073824,0.835329,37.780895,0.357000,1.058288,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,too_extended,4695079,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-09-08,251,0.132957,0.124111,0.140644,0.076749,0.067658,-0.032204,0.100661,1.318445,4077252.333333,3904431.400000,4083677.850000,1.144105,270.571997,265.749997,270.804999,-0.049428,8,True,True,False,False,0.024655,infrastructure_leader,5,0.073946,-0.226828,0.659679,31.881002,0.530000,0.601528,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,4672157,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-09-08,251,0.084681,0.170764,0.232438,0.165982,0.176543,0.334337,2.661298,3.457772,12675393.000000,18138875.800000,8399043.950000,0.784599,498.322009,479.144006,469.914502,-0.100072,7,True,True,False,True,0.116449,challenger,5,0.136122,0.000000,1.000000,18.662780,2.729000,0.068387,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,6589879,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-09-08,251,0.081034,0.072550,0.068663,0.024689,0.052800,0.126808,1.593135,1.395188,42832258.666667,41730595.200000,21900413.800000,1.198342,53.034000,53.280000,54.485000,-0.078943,5,True,False,False,False,-0.047326,non_leader,5,0.028356,-0.063357,0.905498,12.297393,4.102000,0.029979,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,avoid_for_now,26244176,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-09-08,251,0.088108,0.079936,0.144726,0.279720,0.293286,-0.084792,0.258912,-0.061976,43365882.666667,38043869.600000,54133602.400000,0.777943,38.285999,38.009999,37.474500,-0.045502,7,True,True,False,False,0.028736,challenger,5,0.074331,-0.313906,0.517169,7.559257,4.347000,0.017390,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,42112848,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-09-08,251,0.080031,0.050388,0.032936,-0.051308,-0.059174,0.049681,0.202875,0.225731,1800389.333333,1810913.600000,1746528.400000,1.164978,402.332001,406.100003,421.982503,-0.068496,6,True,False,False,False,-0.083053,infrastructure_leader,5,0.000350,-0.082246,0.742232,26.166046,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,2034668,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-09-08,251,0.194963,0.182047,0.156323,0.324643,0.297441,0.118716,1.568780,1.547848,17391472.000000,14769643.200000,22381050.800000,1.188707,216.906000,215.440999,226.544499,-0.101050,6,True,True,False,True,0.040333,emerging_leader,4,0.076521,-0.149325,0.798844,-81.361140,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,26604516,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-09-08,251,0.005882,0.022420,0.082742,0.037601,0.007903,0.081911,0.237368,0.323675,129537678.333333,131094787.000000,129056721.750000,0.921956,225.278000,221.541000,220.491000,-0.046232,6,False,True,False,False,0.038548,core_leader,5,0.023761,-0.041346,0.861883,14.545340,1.278000,0.113813,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,118984635,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-09-08,251,0.106507,0.074397,0.107258,0.077051,0.046301,0.031428,1.495264,2.245668,20833080.000000,18130168.000000,17920377.000000,1.561309,471.227997,472.921997,477.007001,-0.051504,5,True,False,False,False,0.063064,challenger,5,0.060236,-0.129400,0.823229,32.600895,1.595000,0.204394,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,not_eligible_industry,27979240,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-09-08,251,0.003594,-0.004806,0.027316,-0.127462,-0.138395,-0.069230,0.069899,0.102743,40962604.666667,36210262.800000,24253445.700000,1.231644,364.107996,364.353998,375.631499,-0.038704,4,False,False,False,False,-0.016878,core_leader,5,-0.018826,-0.233459,0.402494,19.009796,2.153000,0.088294,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,29871614,ok,資料日期與本次市場日期一致。
TSM,Taiwan Semiconductor Manufacturing Co. Ltd.,Semiconductors,2026-09-08,251,0.056558,0.057016,0.070418,0.049060,0.045139,0.030994,0.265466,0.768911,11057077.333333,9478606.400000,9300911.600000,1.404930,422.884003,420.966000,420.962500,-0.031126,7,True,True,True,False,0.026225,core_leader,5,0.042848,-0.080763,0.831862,20.022713,0.774000,0.258691,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,13067132,ok,資料日期與本次市場日期一致。
ASML,ASML Holding N.V.,Semiconductors,2026-09-08,251,0.049070,0.040589,0.014206,0.018097,0.013705,0.010344,0.304675,1.206444,1359288.000000,1191092.800000,1171418.200000,1.153870,1694.671997,1709.034009,1754.190002,-0.056971,5,True,False,False,False,-0.029988,infrastructure_leader,5,0.006077,-0.111744,0.814816,29.381254,0.285000,1.030921,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,1351664,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-09-08,251,0.046210,0.043318,0.098668,0.161742,0.139807,0.053866,1.570724,6.408055,28553212.666667,26972467.600000,27628046.900000,0.954361,972.906006,956.288000,950.267001,-0.026379,6,False,True,False,False,0.054474,specialist,5,0.052609,-0.175637,0.802371,6.452240,13.685000,0.004715,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,26367138,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-09-08,251,0.029875,0.026733,0.104129,0.079346,0.042759,-0.196228,0.272058,0.120102,13716901.666667,11515381.000000,9914555.250000,2.584816,169.229630,166.541924,163.863833,-0.022701,7,False,True,True,False,0.059935,specialist,5,0.062406,-0.300120,0.406569,17.037464,-0.230000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,25627305,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-09-08,251,0.160133,0.167132,0.197227,0.071267,0.027742,-0.052598,1.292014,3.274550,105616572.666667,90473263.600000,99785450.900000,1.397937,94.192001,91.775001,94.295500,-0.033880,8,True,True,True,False,0.153033,challenger,5,0.107900,-0.258763,0.687917,51.156370,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,strong_uptrend,not_eligible_industry,139493818,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-09-08,251,0.113557,0.081105,0.095276,-0.023595,-0.074459,-0.244984,1.223327,0.857457,4403557.333333,3718774.400000,3737093.600000,1.363592,245.178000,245.468001,253.024000,-0.079895,8,True,False,False,False,0.051082,specialist,5,0.033617,-0.404883,0.468723,85.357970,1.083000,0.788162,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,5095872,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-09-08,251,0.078297,0.031414,-0.023544,-0.093512,-0.122129,-0.038349,0.398135,1.907676,6093960.000000,6388556.000000,7403649.000000,0.847323,448.744000,460.594003,486.801959,-0.096297,3,True,False,False,True,-0.067738,infrastructure_leader,5,-0.028784,-0.345373,0.554342,25.595163,0.428000,0.598018,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,6273280,ok,資料日期與本次市場日期一致。
LRCX,Lam Research Corporation,Semiconductors,2026-09-08,251,0.111335,0.062788,0.033046,0.045757,0.029131,-0.011725,0.518568,2.051941,8080269.666667,7466221.800000,7551155.450000,1.149256,299.850006,304.876001,313.464001,-0.094984,5,True,False,False,True,-0.011147,infrastructure_leader,5,0.022191,-0.260563,0.656120,27.687792,0.348000,0.795626,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,8678209,ok,資料日期與本次市場日期一致。
KLAC,KLA Corporation,Semiconductors,2026-09-08,251,0.097063,0.077116,0.040811,-0.018400,-0.045007,-0.102523,0.325555,1.070320,10585372.666667,9740403.600000,9122725.900000,1.334757,178.134000,179.259999,187.636110,-0.070391,6,True,False,False,False,-0.003383,infrastructure_leader,5,0.007162,-0.372929,0.465039,28.250328,0.138000,2.047125,expensive,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,12176618,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-09-08,251,0.016170,-0.007627,-0.000077,-0.076737,-0.094938,-0.105377,0.333170,0.435579,4641311.333333,5003586.800000,5441471.700000,0.988948,255.866003,258.724002,265.478999,-0.049524,7,False,False,False,False,-0.044271,specialist,5,-0.024706,-0.216788,0.601392,24.323502,0.518000,0.469566,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,5381334,ok,資料日期與本次市場日期一致。
ADI,Analog Devices Inc.,Semiconductors,2026-09-08,251,0.021057,0.005983,-0.018491,-0.051112,-0.065713,-0.098005,0.142612,0.481757,3474456.333333,3466673.800000,3613823.450000,0.853796,358.435999,363.047913,370.695595,-0.050518,7,True,False,False,False,-0.062685,specialist,5,-0.020220,-0.182216,0.634986,22.232044,1.635000,0.135976,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,3085469,ok,資料日期與本次市場日期一致。
NXPI,NXP Semiconductors N.V.,Semiconductors,2026-09-08,251,-0.020263,-0.003428,0.006429,-0.040954,-0.066080,-0.254070,0.100098,0.018593,3291630.666667,3160378.400000,2982559.600000,1.554602,225.519998,224.957999,227.213000,-0.020263,5,False,False,False,False,-0.037765,specialist,5,-0.014713,-0.324768,0.280907,12.371851,0.726000,0.170411,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,4636692,ok,資料日期與本次市場日期一致。
MCHP,Microchip Technology Inc.,Semiconductors,2026-09-08,251,0.008521,-0.000953,-0.011185,-0.092991,-0.128333,-0.192060,0.141415,0.162785,7404560.666667,7633576.400000,8074579.100000,1.080649,72.966000,73.425000,75.449263,-0.054047,6,False,False,False,False,-0.055378,specialist,5,-0.027426,-0.281263,0.471427,16.073952,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,8725782,ok,資料日期與本次市場日期一致。
ON,ON Semiconductor Corporation,Semiconductors,2026-09-08,251,-0.017418,-0.040626,-0.011817,-0.109050,-0.124307,-0.412076,0.200068,0.461950,11112552.666667,9639851.600000,7429487.900000,2.002838,72.820000,73.133000,76.010500,-0.049733,6,False,False,False,False,-0.056011,specialist,5,-0.064866,-0.469275,0.294058,15.694068,0.366000,0.428800,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,14880058,ok,資料日期與本次市場日期一致。
MRVL,Marvell Technology Inc.,Semiconductors,2026-09-08,251,0.091680,0.064963,-0.016922,0.080792,0.030587,-0.219437,1.434738,2.379567,20068774.333333,19543064.600000,24432601.150000,0.830322,214.932001,222.988000,225.420499,-0.157603,5,True,False,False,True,-0.061116,challenger,5,-0.000047,-0.287471,0.636092,33.538914,0.500000,0.670778,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,20286923,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-09-08,251,0.023317,0.002899,0.003914,-0.213428,-0.203235,-0.194390,-0.345418,-0.355903,1965227.666667,1690376.600000,1271934.150000,1.559108,146.039999,147.307001,162.068000,-0.053257,5,True,False,False,False,-0.036908,core_leader,3,-0.081990,-0.636971,0.044298,33.883327,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,1983083,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-09-08,251,0.008790,-0.054531,-0.091766,-0.227812,-0.206845,-0.165079,-0.478750,-0.253408,3159472.666667,3454603.600000,3125660.900000,0.886250,48.248000,50.348000,55.533000,-0.110076,4,False,False,False,True,-0.132587,challenger,3,-0.132048,-0.631273,0.049747,43.136240,0.074000,5.829222,expensive,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,unclear,unclear,needs_review,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2770118,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-09-08,251,0.045072,0.012223,-0.026316,-0.130500,-0.055918,-0.302167,-0.383115,0.008701,5679388.666667,5482533.200000,7530733.300000,0.726379,8.435000,8.656500,9.376000,-0.110991,6,True,False,False,True,-0.067137,emerging_leader,3,-0.072632,-0.499136,0.227718,-15.666666,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,5470166,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-09-08,251,0.001314,-0.004572,-0.075243,-0.181525,-0.163557,-0.260194,-0.216049,0.398165,52995919.333333,61527991.600000,68583407.900000,0.624249,7.504000,7.828500,8.411750,-0.195429,3,False,False,False,True,-0.116064,non_leader,3,-0.094124,-0.456103,0.270548,-381.000000,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,42813158,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-09-08,251,0.057996,0.110701,0.393518,0.275424,0.294624,-0.062305,-0.047468,0.308696,3476726.000000,3212195.600000,1756628.900000,0.947598,5.928000,5.257500,4.888750,-0.063764,7,False,True,False,True,0.352697,non_leader,3,0.231399,-0.562818,0.222668,-8.568293,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,unclear,unclear,needs_review,very_extended,deep_pullback,very_extended,overextended,not_eligible_industry,1664578,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-09-08,251,-0.009812,-0.042940,-0.049756,-0.109984,-0.105634,0.116481,-0.038077,0.329561,3337146.000000,3557967.600000,4025556.900000,0.870249,201.534000,206.146001,212.411063,-0.062571,4,False,False,False,False,-0.003512,core_leader,4,-0.064032,-0.118320,0.648760,25.307222,0.287000,0.881785,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3503238,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-09-08,251,-0.016627,-0.034872,-0.022313,-0.113056,-0.103620,-0.149403,-0.305052,-0.039625,1365485.000000,1369731.000000,1602557.750000,0.918628,259.089444,260.535112,269.205366,-0.034872,4,False,False,False,False,0.023931,specialist,4,-0.050019,-0.315934,0.000000,19.018326,-0.061000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,1472155,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-09-08,251,-0.010003,-0.039133,-0.051598,-0.098551,-0.088599,-0.036744,-0.299875,-0.078015,966013.333333,831328.000000,700417.000000,1.587254,523.705994,533.151593,551.279474,-0.059329,4,False,False,False,False,-0.005353,core_leader,4,-0.059316,-0.318727,0.092760,17.036154,-0.058000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,1111740,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-09-08,251,0.008654,-0.038779,-0.043737,-0.105600,-0.082462,0.037295,-0.182417,0.203352,1010433.666667,1062400.200000,1005085.050000,1.308547,534.086011,546.624725,566.520303,-0.066022,4,False,False,False,False,0.002507,core_leader,4,-0.053608,-0.197580,0.442472,16.385048,4.438000,0.036920,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,1315201,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-09-08,251,-0.020573,-0.039774,-0.070850,-0.099477,-0.090473,0.050723,-0.005987,0.129278,1218515.333333,1300089.200000,895657.300000,1.216811,363.064001,370.464999,380.529001,-0.066593,2,False,False,False,False,-0.024605,core_leader,4,-0.062936,-0.099477,0.535547,19.184044,0.134000,1.431645,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,1089846,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-09-08,251,-0.003637,-0.012122,-0.019069,-0.126352,-0.109308,-0.011115,-0.324317,0.095035,308657.666667,333094.600000,387383.650000,0.843797,289.094006,291.161264,302.352512,-0.033727,5,False,False,False,False,0.027175,specialist,4,-0.048561,-0.360281,0.133524,13.807215,0.365000,0.378280,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,326873,ok,資料日期與本次市場日期一致。
