industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.062534,0.007571,0.114175,0.112217,0.107790,0.589150,0.926098,1.414145,16440282.095238,20976534.971429,24161305.885714,0.776954,241.067142,235.268500,232.531922,-0.085516,6.000000,0.571429,1.000000,0.428571,0.000000,0.000000,0.471429,12.000000,4,-0.018581,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.017041,-0.034450,0.009007,-0.008153,0.021242,0.181148,-0.080022,-0.066186,5784118.333333,8072677.666667,7194061.083333,0.743157,109.440499,112.377582,118.860292,-0.077157,3.833333,0.166667,0.500000,0.166667,0.000000,0.000000,0.200000,-6.000000,0,-0.004389,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.034704,-0.072006,-0.130048,-0.052187,-0.060605,0.124121,-0.200585,-0.120736,16968370.166667,18901739.600000,18682925.525000,0.738687,207.406749,215.232125,229.402449,-0.123806,2.875000,0.000000,0.000000,0.000000,0.000000,0.125000,0.012500,-1.000000,0,0.009888,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.073600,-0.070282,-0.056348,-0.114846,-0.107612,0.090189,0.017313,0.374336,69158889.000000,67663753.400000,56074238.350000,1.825863,291.509998,293.592001,299.725002,-0.080504,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-6.000000,0,-0.049697,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.009767,-0.022234,-0.018891,-0.062483,-0.052751,0.014803,-0.125990,-0.108579,24462161.703704,28051205.911111,23148122.588889,0.846752,231.339776,234.048095,238.907661,-0.074416,3.888889,0.333333,0.333333,0.111111,0.000000,0.111111,0.188889,-6.000000,0,0.010709,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.021273,0.023999,0.049159,0.139548,0.046000,0.583635,0.290396,0.111651,3570717.888889,5129104.066667,5676228.516667,0.654469,230.713334,230.714667,232.606083,-0.037931,6.000000,0.666667,0.833333,0.500000,0.000000,0.000000,0.466667,5.000000,0,0.014812,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.000561,-0.063312,-0.044646,-0.068931,-0.074556,-0.195134,-0.105967,0.101973,1639217.190476,2336738.885714,1900056.150000,0.835707,316.739427,326.863006,328.874416,-0.093496,4.142857,0.000000,0.285714,0.000000,0.000000,0.142857,0.085714,-9.000000,0,0.001417,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.119469,-0.173210,-0.172620,-0.230864,-0.196489,-0.286858,-0.297627,0.779199,14170174.733333,15418136.840000,20310057.210000,0.765787,44.740600,47.974600,52.699550,-0.237896,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.030784,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.030581,0.035842,0.020373,0.048246,0.053721,0.103093,0.099440,0.343084,19040295.333333,21365327.200000,15325305.133333,1.077532,183.325332,182.396243,179.649086,-0.052577,5.500000,0.833333,0.833333,0.500000,0.166667,0.166667,0.550000,-1.000000,0,0.030551,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.002286,-0.010158,-0.023006,-0.022370,-0.009679,0.004459,0.082396,0.088007,10479199.833333,13016679.900000,11886510.808333,0.843856,255.372333,258.029010,257.280201,-0.036816,4.333333,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,-12.000000,0,-0.001064,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.073892,-0.053635,-0.016955,-0.148151,-0.134851,-0.028061,-0.232460,0.151452,38768320.333333,44501832.200000,46205638.050000,0.623373,387.559991,395.556995,404.672499,-0.087632,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.018351,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.106282,-0.038482,-0.000942,-0.189605,-0.174832,0.087449,0.314207,0.982549,3950425.800000,4316435.480000,4990656.870000,0.941596,83.759201,82.529200,84.757201,-0.148675,4.800000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,4.000000,0,0.026596,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.026721,-0.023922,0.079115,0.036010,0.046530,0.168095,-0.200179,-0.101968,26784622.555556,26344696.866667,26628503.383333,0.768108,77.581333,77.397833,76.541184,-0.078442,5.166667,0.500000,0.833333,0.333333,0.000000,0.000000,0.391667,-4.000000,0,-0.006511,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,-0.017110,-0.000415,0.032979,-0.002009,-0.000168,0.183609,0.179027,0.337460,20978428.750000,21087015.350000,21355031.700000,1.014746,446.698428,446.930779,446.649185,-0.028903,5.750000,0.250000,1.000000,0.250000,0.000000,0.125000,0.375000,-5.000000,0,0.008948,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.078594,-0.046450,0.082487,-0.122640,-0.142567,-0.082340,-0.215611,-0.081404,7460016.958333,9505105.175000,10117989.418750,0.770354,103.022025,100.721134,101.311615,-0.113708,5.625000,0.375000,0.750000,0.250000,0.000000,0.000000,0.325000,2.000000,0,-0.036756,True,momentum_leader,momentum_exhaustion,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.133059,-0.075516,-0.107187,-0.226911,-0.205281,0.581978,-0.061270,0.229572,24576508.666667,24427425.200000,27288456.300000,0.795964,55.375999,56.465000,60.716500,-0.173586,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.031634,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.077696,-0.023159,0.052833,-0.098916,-0.085099,0.081711,0.115784,0.654411,2486711.933333,2924711.160000,3109174.790000,0.785318,318.099597,309.368528,307.040744,-0.106279,5.800000,0.400000,0.600000,0.200000,0.000000,0.000000,0.280000,9.000000,0,0.006792,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Robotics Automation,6,6,0.002754,0.046844,0.110381,-0.002746,-0.018684,0.144429,0.297072,0.907022,2363384.833333,2918530.900000,2350836.058333,0.952688,277.189000,273.434833,270.091874,-0.059714,6.166667,0.833333,0.666667,0.666667,0.166667,0.166667,0.550000,7.000000,1,0.050641,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
