ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-21,251,0.047977,0.066623,0.053616,0.593206,21971777.000000,22574926.200000,31922936.550000,0.854327,203.332001,209.684000,190.429501,-0.176483,7,True,False,False,True,-0.034963,specialist,5,0.120677,-0.101545,0.787414,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,too_extended,27272631,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-21,251,0.095498,0.022169,0.081007,0.774483,139031868.000000,139613120.800000,163568000.200000,0.622211,113.039999,117.639000,107.192500,-0.164323,4,False,False,False,True,-0.007572,challenger,5,0.105488,-0.084518,0.900663,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,101773804,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-21,251,0.386343,0.305164,0.398106,0.457553,16948056.333333,13929973.800000,12342248.450000,1.727414,240.478003,228.594002,221.059000,-0.084639,6,True,True,True,True,0.309527,specialist,5,0.349097,0.000000,1.000000,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,21320169,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-21,251,0.033344,-0.029962,0.040717,0.058057,6986582.333333,8398689.400000,7795807.350000,0.725088,422.262000,429.873999,415.468498,-0.082751,6,False,False,False,True,-0.047863,infrastructure_leader,5,0.028622,-0.036653,0.943516,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,5652647,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-21,251,-0.007352,-0.031736,0.046102,0.062630,6858250.666667,6749890.400000,7870182.600000,0.713726,301.782007,300.415005,288.697716,-0.031736,6,False,False,False,False,-0.042478,specialist,5,0.033572,-0.031736,0.937550,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,5617152,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-21,251,0.009720,-0.013191,-0.030265,-0.192264,694519.000000,788851.400000,1041162.850000,0.610622,161.341998,163.656999,173.695999,-0.064314,5,False,False,False,False,-0.035966,core_leader,3,-0.061061,-0.602055,0.020212,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,635757,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-21,251,0.008299,-0.003282,-0.040877,-0.165598,3136110.666667,3438346.400000,4326726.600000,0.630784,54.054000,54.982000,58.016000,-0.100190,5,False,False,False,True,-0.046578,challenger,3,-0.057674,-0.581778,0.203832,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2729232,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-21,251,0.011198,-0.072895,-0.128378,-0.279904,7836054.000000,8695232.400000,10246343.100000,0.609277,8.988000,9.673000,10.399500,-0.240000,5,False,False,False,True,-0.134079,emerging_leader,3,-0.131689,-0.479839,0.269939,neutral,none,unclear,unclear,needs_review,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,6242862,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-21,251,-0.053608,-0.181088,0.032621,-0.129032,51641574.666667,74849184.800000,63666066.200000,0.871410,9.597000,9.557500,9.734750,-0.185995,4,False,False,False,True,0.026920,non_leader,3,-0.056987,-0.344754,0.631326,neutral,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,55479224,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-21,251,0.184061,0.108348,0.195402,0.012987,1787110.333333,1466446.200000,1396626.550000,1.871747,5.520000,5.495000,5.420000,-0.063943,5,True,False,False,True,0.189702,non_leader,3,0.151291,-0.546841,0.376139,neutral,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,not_eligible_industry,2614131,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-21,251,0.000170,0.001708,-0.004525,-0.018516,4926290.000000,5620054.000000,5976123.500000,0.429287,174.489999,175.982999,175.264499,-0.043099,5,True,False,False,False,0.002342,core_leader,4,0.004082,-0.170532,0.555220,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,not_eligible_industry,2565470,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-21,251,-0.015523,-0.004194,0.017099,-0.072346,1155347.333333,1174908.400000,1493507.100000,0.455466,307.635999,306.219000,309.750499,-0.019646,5,False,False,False,False,0.023967,specialist,4,-0.011043,-0.187812,0.506972,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,680242,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-21,251,0.002873,0.005340,-0.001249,-0.061396,725619.000000,822391.400000,754242.850000,0.505616,550.156006,550.726007,559.648502,-0.031542,3,True,False,False,False,0.005618,core_leader,4,-0.014417,-0.281816,0.288065,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,early_recovery,not_eligible_industry,381357,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-21,251,-0.010448,0.004573,0.020257,-0.013213,1059929.666667,1172357.800000,1450689.450000,0.726061,523.266003,519.644000,516.491498,-0.010827,5,False,False,False,False,0.027125,core_leader,4,0.012195,-0.227442,0.438549,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,not_eligible_industry,1053289,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-21,251,-0.012824,-0.005607,-0.026024,0.062753,708513.000000,869347.800000,1423056.950000,0.419687,339.241998,341.520996,338.838496,-0.034716,2,False,False,False,False,-0.019156,core_leader,4,-0.000379,-0.073757,0.721887,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,597239,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-21,251,-0.035828,-0.057575,0.008992,-0.142081,404442.333333,391125.400000,607831.350000,0.755517,323.918005,325.835004,337.413004,-0.057575,6,False,False,False,False,0.015860,specialist,4,-0.058869,-0.300134,0.418402,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,459227,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-21,251,-0.014418,-0.019992,-0.062624,-0.166396,955134.333333,1078620.600000,1339290.150000,0.629216,124.384000,125.782000,134.539499,-0.054339,4,False,False,False,False,-0.055756,non_leader,4,-0.085473,-0.380480,0.000000,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,842703,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-21,251,-0.043535,-0.053565,0.596462,0.482861,28341710.000000,27962746.000000,27217381.500000,1.124301,128.593999,124.005000,102.062500,-0.065758,7,False,False,False,True,0.260652,emerging_leader,3,0.229149,-0.065758,0.918894,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,30600530,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-21,251,0.019351,-0.062432,0.420158,0.242380,11730981.000000,13548088.600000,12190597.150000,0.877565,33.570000,33.353000,29.309500,-0.111172,6,False,False,False,True,0.084347,emerging_leader,3,0.168222,-0.062432,0.919916,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,10698043,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-21,251,0.108258,0.159258,0.472533,0.221968,22060163.666667,22601438.200000,20115389.550000,1.218316,88.882001,83.279001,77.062000,-0.116172,9,False,True,True,True,0.136722,emerging_leader,3,0.248735,-0.211811,0.738841,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,24506891,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-21,251,0.052995,0.052268,0.137099,0.116540,1937218.000000,2090590.800000,2085232.700000,0.955507,43.914000,43.236000,41.043500,-0.041676,8,False,True,False,False,-0.198711,specialist,3,0.113453,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,1992454,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-21,251,0.065892,-0.045139,0.095618,0.014760,9382042.333333,11236765.400000,8805846.350000,1.443078,2.622000,2.752000,2.626000,-0.159864,3,False,False,False,True,-0.240193,non_leader,3,0.047220,-0.408602,0.233871,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,avoid_for_now,12707527,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-21,251,0.020908,-0.013011,0.205448,0.109428,8111674.333333,8909964.600000,8950311.150000,0.828923,41.992000,41.530000,38.988500,-0.033690,5,False,False,False,False,-0.130362,specialist,3,0.089552,-0.013011,0.985772,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,7419123,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-21,251,0.099570,0.097212,0.668478,0.528885,49358698.000000,56848838.800000,36635069.700000,1.137402,14.410000,13.229000,11.182000,-0.057566,6,False,True,False,True,0.332668,emerging_leader,3,0.372742,-0.253768,0.663443,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,41668794,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-21,251,0.038372,0.046648,0.384926,0.161551,1962947.666667,2496088.600000,2352882.150000,0.454482,43.430000,42.210001,38.404500,-0.091655,7,False,True,False,True,0.049115,specialist,3,0.162624,-0.020404,0.973299,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,1069343,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-21,251,-0.010626,-0.047645,0.066787,0.130713,2783505.000000,2509383.000000,1766680.750000,1.568996,71.599998,71.695000,67.449500,-0.064603,5,False,False,False,False,-0.269023,specialist,3,0.049081,-0.059918,0.932221,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,2771915,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-21,251,0.010482,0.115741,0.456193,0.415565,8242477.000000,10435826.200000,8649016.550000,0.897088,9.680000,8.896000,7.757750,-0.132184,7,False,True,False,True,0.120383,non_leader,3,0.242628,-0.020325,0.976663,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,7758931,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-21,251,0.000521,0.054336,0.190211,0.095211,999762.666667,1514837.600000,1452859.400000,0.686775,19.526000,18.901000,17.902500,-0.054662,5,False,False,False,False,-0.145600,specialist,3,0.073034,-0.169836,0.756203,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,997788,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-21,251,0.047509,0.117734,0.281796,0.455421,3757219.333333,3966171.600000,2993537.900000,0.809530,625.626001,588.686005,525.896002,-0.003151,8,False,True,False,True,0.088235,core_leader,5,0.232620,-0.002892,0.993730,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2423358,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-21,251,0.021693,0.061752,0.286928,0.460193,8683031.666667,9266999.000000,7834449.750000,0.806693,246.018002,233.323003,208.317500,-0.029974,9,False,True,False,True,0.093367,core_leader,5,0.214108,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,6319995,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-21,251,0.023399,0.062367,0.199037,0.564282,5704637.666667,5654522.600000,6233295.650000,0.662092,127.276001,121.931001,105.441500,-0.013600,8,False,True,False,True,0.005475,core_leader,5,0.227790,-0.004154,0.990290,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4127013,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-21,251,-0.021066,0.112622,0.119249,0.286080,3165570.000000,3972522.000000,3001640.500000,0.841510,171.289999,160.974998,149.791499,-0.039177,5,False,False,False,False,-0.074313,challenger,5,0.141654,-0.491450,0.242691,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,deep_pullback,extended,strong_uptrend,too_extended,2525910,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-21,251,0.027574,0.103516,0.105836,0.176223,2966567.666667,3091200.600000,2734665.150000,1.026964,86.798000,83.789000,80.255500,-0.067938,6,True,True,False,False,-0.087726,specialist,5,0.114441,-0.287331,0.423686,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,2808403,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-21,251,0.088668,0.230807,0.168524,0.292094,5940937.333333,4956202.400000,3930865.600000,1.249499,24.106000,22.571000,21.739000,-0.063216,5,True,False,False,True,-0.025038,specialist,5,0.157827,-0.290186,0.470134,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,4911612,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-21,251,-0.017662,0.052094,-0.053826,0.017369,12764560.000000,13169656.000000,11626414.000000,0.667238,177.763998,175.286000,178.704501,-0.087889,4,False,False,False,True,-0.096596,core_leader,5,-0.013399,-0.373277,0.097542,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,avoid_for_now,7757580,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-21,251,-0.036066,0.101547,0.065178,0.175867,36372670.000000,38981682.000000,28162210.500000,0.832886,100.662001,95.253001,92.931000,-0.048530,5,False,False,False,False,0.022408,core_leader,5,0.072731,-0.522873,0.132526,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,23455910,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-21,251,0.007915,0.098037,0.076893,0.130738,7595326.333333,8251155.800000,7340418.950000,0.611229,164.754001,158.282999,150.401501,-0.023651,5,True,False,False,False,0.034123,challenger,5,0.100654,-0.402685,0.284753,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,early_recovery,too_extended,4486679,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-21,251,0.044153,0.074936,0.155301,0.705303,5517616.666667,5519790.000000,6756422.500000,0.608184,212.445999,207.280000,174.902500,-0.013525,7,False,True,False,True,0.112532,infrastructure_leader,5,0.246637,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4109150,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-21,251,-0.037879,0.047544,0.082067,0.230096,1754385.000000,1881611.000000,1654702.750000,1.185503,324.696002,313.241000,288.560502,-0.051333,6,False,True,False,False,0.039297,specialist,5,0.100289,-0.279392,0.516781,momentum_leader,none,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,too_extended,1961655,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-21,251,-0.054547,0.026105,-0.068995,0.062614,6389115.333333,5787889.200000,4758347.300000,1.813328,126.338000,123.481001,123.782501,-0.088633,4,False,False,False,True,-0.111764,specialist,5,-0.015612,-0.552137,0.058595,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,avoid_for_now,8628446,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-21,251,-0.044454,0.042626,-0.094083,-0.059240,17236791.000000,17961994.600000,19627763.650000,0.537844,21.376000,21.352000,22.613500,-0.115685,3,False,False,False,True,-0.041412,core_leader,3,-0.058969,-0.762923,0.017081,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,10556673,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-21,251,-0.013181,0.001505,-0.026019,0.069842,3125261.333333,3840016.800000,4657719.200000,0.673588,487.690002,481.480002,472.150000,-0.075730,6,False,False,False,False,0.026651,challenger,3,0.029101,-0.337664,0.394204,early_recovery,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,sideways_base,avoid_for_now,3137384,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-21,251,0.007491,-0.006118,-0.012552,0.088031,1807322.333333,1859393.400000,2694628.350000,0.404162,123.598001,125.475001,122.723500,-0.069096,5,False,False,False,False,0.040118,non_leader,3,0.019202,-0.034355,0.926471,early_recovery,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,avoid_for_now,1089067,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-21,251,-0.014937,0.061997,-0.057857,0.052674,2165980.333333,2336688.200000,2811117.050000,0.629409,13.170000,13.250000,13.275500,-0.121019,5,False,False,False,True,-0.005187,specialist,3,-0.006440,-0.502640,0.129896,early_recovery,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,avoid_for_now,1769341,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-21,251,0.030272,0.072479,-0.002930,0.114629,598679.000000,622387.400000,751066.850000,0.705712,9.956000,9.918000,9.953500,-0.117318,6,True,False,False,True,0.049741,non_leader,3,0.025770,-0.253109,0.531800,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,530037,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-21,251,0.026969,0.105691,-0.122581,-0.087248,4394960.666667,4212676.400000,3045784.100000,0.674796,9.338000,9.568000,10.327000,-0.221519,5,True,False,False,True,-0.069910,specialist,3,-0.078145,-0.414874,0.118799,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,2055282,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-21,251,0.090954,0.040013,-0.080333,-0.022188,3441356.000000,3519113.600000,3383313.400000,0.677640,271.392004,280.178528,296.234163,-0.140154,3,True,False,False,True,0.017113,core_leader,4,-0.035121,-0.289549,0.253139,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,2292668,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-21,251,0.090165,0.050599,-0.031634,-0.049538,6088827.000000,6244096.200000,5542524.050000,0.812659,140.844000,143.537000,151.389999,-0.114041,3,True,False,False,True,0.065812,challenger,4,-0.015259,-0.314007,0.173950,weak,none,policy_driven,policy_or_thematic_support,inferred,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,4504181,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-21,251,0.001807,-0.063817,-0.112712,-0.149536,2962016.666667,3052830.000000,3079322.500000,0.941067,105.103999,110.724000,115.096500,-0.138339,3,False,False,False,True,-0.015266,core_leader,4,-0.084855,-0.214483,0.646608,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2897850,ok,資料日期與本次市場日期一致。
