industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.088946,0.116547,0.081196,0.265527,0.317494,0.858420,1.213804,1.787682,24517237.285714,21709236.657143,23842414.878571,0.949062,239.446770,229.364354,228.347628,-0.105046,6.142857,1.000000,0.714286,0.714286,0.000000,0.142857,0.571429,11.000000,1,0.032870,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.046016,-0.018810,0.001933,0.065294,0.080593,0.182437,-0.054953,-0.004636,9982942.777778,9825309.000000,7032833.916667,0.943874,114.481999,114.923000,120.200084,-0.073726,4.000000,0.166667,0.333333,0.000000,0.000000,0.333333,0.150000,-7.000000,0,-0.057419,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.072016,-0.070258,-0.133907,-0.012163,-0.024575,0.115571,-0.136742,-0.064672,19731835.166667,16954116.100000,18073910.900000,0.851144,218.018750,223.234983,230.934753,-0.133671,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,-0.015244,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.007452,0.020197,-0.033611,-0.026165,-0.017337,0.198773,0.094621,0.479843,56303319.666667,50903391.800000,52571622.950000,0.764722,297.326007,295.706003,302.998503,-0.036446,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-6.000000,0,0.012146,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.042153,0.000105,-0.031246,-0.047259,-0.034458,0.022277,-0.093786,-0.057333,28231236.296296,24974635.111111,21723381.555556,1.124583,237.061110,236.729295,242.236700,-0.067511,4.111111,0.333333,0.333333,0.111111,0.000000,0.444444,0.222222,-10.000000,0,-0.017157,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.007187,-0.009180,-0.010796,0.060938,0.060777,0.470076,0.292859,0.092202,6282424.111111,5258851.133333,6087256.116667,0.688337,230.467332,227.606499,231.153666,-0.039856,4.666667,0.166667,0.500000,0.166667,0.000000,0.000000,0.200000,-2.000000,0,-0.010887,False,weak,none,unclear,unclear,needs_review
Defense,7,7,-0.066627,-0.070894,-0.058076,-0.057539,-0.061366,-0.205125,-0.070209,0.094659,2887473.047619,2466798.114286,1856210.957143,1.156905,328.694002,331.084501,332.015713,-0.086592,3.571429,0.000000,0.142857,0.000000,0.000000,0.285714,0.064286,-15.000000,0,-0.042073,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.055646,-0.080906,-0.148109,-0.021476,-0.003027,-0.193928,0.009951,1.340813,15919717.333333,15328558.400000,21116727.600000,0.875550,49.293400,50.861800,54.163600,-0.149449,3.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.020000,0.000000,0,-0.007021,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.007402,-0.017717,-0.012267,0.021669,0.030161,0.082469,0.072092,0.300798,20254916.555556,17029179.933333,14042434.983333,0.931963,180.130999,181.212146,178.013549,-0.044900,4.666667,0.333333,0.333333,0.000000,0.000000,0.166667,0.166667,-14.000000,0,0.012866,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.027913,-0.023488,-0.004676,-0.029495,-0.044419,0.010702,0.059849,0.072392,14447606.555556,13084673.933333,11797998.483333,0.876304,258.237668,258.982039,258.730992,-0.033864,4.666667,0.000000,0.500000,0.000000,0.000000,0.000000,0.125000,-11.000000,0,-0.010322,False,weak,none,defensive_rotation,defensive_rotation,inferred
