ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-09-01,252,-0.058829,-0.008799,-0.020292,-0.006561,0.023636,0.079450,0.518941,0.392949,4121804.000000,4944542.400000,6830085.600000,0.626744,196.734000,192.160999,194.860000,-0.064227,4,False,False,False,False,0.061203,infrastructure_leader,5,-0.028739,-0.100903,0.774928,36.676300,0.357000,1.027347,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,4280712,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-09-01,252,-0.049428,0.000860,-0.060798,-0.051717,-0.026915,-0.234586,0.047636,1.066381,4044997.000000,4134138.200000,4207509.550000,1.001041,260.971997,260.316000,270.741000,-0.049428,5,False,False,False,False,0.020696,infrastructure_leader,5,-0.054558,-0.319503,0.527710,28.132310,0.530000,0.530798,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,4211891,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-09-01,252,-0.100072,-0.058693,-0.093140,-0.090462,-0.009370,-0.022071,1.941311,2.558332,8790923.666667,7094994.200000,5764573.550000,2.555501,454.666003,447.242999,457.184000,-0.100072,4,False,False,False,True,-0.011645,challenger,5,-0.070396,-0.140563,0.818968,18.777584,2.825000,0.066469,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,14731371,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-09-01,252,-0.065062,-0.048091,-0.086551,-0.029013,0.012540,-0.091383,1.372819,1.289665,21020913.000000,17679307.800000,15641641.950000,1.203591,53.012000,53.040000,54.447500,-0.078943,3,False,False,False,False,-0.005056,non_leader,5,-0.065706,-0.149616,0.776835,12.462853,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,18826139,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-09-01,252,-0.045502,-0.045502,-0.018712,0.158410,0.281774,-0.268288,0.196545,-0.099804,26154149.666667,30769549.800000,53493567.450000,0.493789,37.384000,37.087000,35.853000,-0.055585,4,False,False,False,False,0.062783,challenger,5,0.023903,-0.374404,0.424115,6.892705,4.094000,0.016836,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,26414549,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-09-01,252,-0.060884,-0.045186,-0.094174,-0.119385,-0.106243,-0.062135,0.108050,0.149283,2003439.000000,1885003.400000,1747285.850000,1.156947,406.170001,410.788007,430.280612,-0.079968,3,False,False,False,False,-0.012679,infrastructure_leader,5,-0.091965,-0.150557,0.528141,24.317514,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,2021517,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-09-01,252,-0.086690,-0.101050,-0.196796,-0.116063,-0.061342,-0.234247,1.298848,2.036214,11484793.666667,12217076.200000,23301494.050000,0.462467,209.489996,214.346999,221.342500,-0.108799,2,False,False,False,True,-0.115301,emerging_leader,4,-0.098501,-0.303987,0.608543,-66.568810,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,10776181,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-09-01,252,-0.046232,0.020605,-0.010467,0.025951,0.052265,-0.023008,0.209138,0.274913,142253908.666667,181114305.200000,126312356.300000,0.846652,218.682001,216.407001,219.029501,-0.046232,3,False,False,False,False,0.045623,core_leader,5,-0.007257,-0.076553,0.744274,14.115585,1.278000,0.110451,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,106942626,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-09-01,252,-0.035790,-0.040841,-0.051157,-0.113714,-0.051647,-0.118744,1.406965,1.831505,14649951.000000,14947950.600000,20221807.650000,0.796811,470.701996,469.856998,478.392999,-0.044331,5,False,False,False,False,0.004933,challenger,5,-0.039263,-0.208810,0.717756,29.746813,1.595000,0.186500,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,16112953,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-09-01,252,-0.005006,0.036273,-0.027158,-0.115937,-0.057492,-0.231129,0.182264,0.248621,19096211.666667,19562987.000000,19105121.750000,0.981126,367.188000,364.640002,387.539000,-0.034903,4,False,False,False,False,0.028932,core_leader,5,-0.046083,-0.231129,0.408456,18.887436,0.854000,0.221164,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,18744535,ok,資料日期與本次市場日期一致。
