industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.066638,-0.043780,-0.081495,-0.036399,0.016297,-0.119037,0.783450,1.056146,11088717.142857,11246373.142857,15855165.428571,1.071440,231.204000,230.711715,237.815516,-0.076717,3.571429,0.142857,0.000000,0.000000,0.000000,0.285714,0.057143,-2.000000,0,-0.061702,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.000690,-0.006398,-0.015953,-0.013177,0.024841,0.089752,0.309118,0.027640,4820751.666667,4796874.333333,7980807.750000,0.589304,89.357500,88.971083,90.529375,-0.030157,4.833333,0.500000,0.500000,0.333333,0.000000,0.000000,0.308333,1.000000,0,-0.021760,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.014755,0.060063,0.059545,0.079550,0.117255,0.075468,0.477153,0.088698,13449686.000000,14060671.600000,12148763.525000,1.023212,278.811248,272.909123,270.615628,-0.051090,5.250000,0.875000,0.500000,0.250000,0.000000,0.125000,0.375000,8.000000,3,-0.023621,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.033537,0.049145,0.048705,0.051815,0.072475,0.032393,0.234920,0.420560,44108170.333333,39753642.200000,40589430.550000,1.291775,317.942004,314.742999,311.279642,-0.023609,6.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.800000,2.000000,1,0.028168,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.010546,-0.035149,0.009060,0.026110,0.029232,0.089910,0.093420,-0.032269,16421891.629630,15728677.200000,15838814.855556,0.810826,257.399223,256.219613,253.836723,-0.046685,5.222222,0.111111,0.555556,0.111111,0.000000,0.000000,0.188889,-3.000000,0,-0.020463,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.052722,0.115634,0.015864,0.029000,0.073554,0.173274,0.956419,0.626233,7661769.777778,7898385.200000,4949435.466667,1.181572,188.429165,181.033499,183.568916,-0.072331,4.166667,1.000000,0.500000,0.000000,0.000000,0.333333,0.358333,11.000000,0,-0.041088,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.018149,-0.004200,-0.072576,-0.043493,-0.022425,0.042717,-0.183041,0.067946,1284266.571429,1275902.800000,1425332.842857,0.958513,340.612177,343.711392,352.652119,-0.069404,2.857143,0.428571,0.000000,0.000000,0.000000,0.142857,0.100000,-1.000000,0,0.001978,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.041915,-0.016256,-0.116884,-0.049468,0.004623,-0.344840,-0.353376,-0.047759,14022235.333333,14719705.200000,17693421.300000,1.223855,44.226000,45.701200,49.807050,-0.153167,3.600000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,2.000000,0,-0.037694,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.012458,-0.010440,0.028536,0.078323,0.076906,0.199046,0.162766,0.365508,12387029.944444,11666354.633333,11784565.325000,1.190591,198.477333,199.224995,196.324831,-0.036073,4.833333,0.166667,0.833333,0.000000,0.000000,0.166667,0.258333,-1.000000,0,0.006485,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.005525,-0.014326,-0.018839,-0.013071,-0.005955,0.019544,-0.060664,0.069553,10300863.000000,10518531.133333,10458926.116667,0.916020,252.199999,253.650983,254.296578,-0.045086,4.333333,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,-3.000000,0,0.010532,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.003608,0.016674,0.057055,0.087796,0.105595,-0.159650,-0.092602,0.081157,43567516.666667,37882350.000000,34485827.500000,1.043851,354.684003,353.173001,342.549498,-0.046960,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,0.000000,2,-0.037775,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.066121,-0.031271,-0.056067,-0.213999,-0.156514,-0.507212,-0.244321,-0.024860,2553363.466667,2766606.080000,3279766.520000,0.779721,55.468400,56.916800,59.116250,-0.102478,4.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.090000,-1.000000,0,-0.031948,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.094668,-0.092356,0.017322,-0.016278,0.012892,0.061222,0.180648,-0.178508,18751551.722222,16519161.033333,15675896.091667,1.080511,86.916500,86.682167,83.184208,-0.100706,4.833333,0.000000,0.333333,0.000000,0.000000,0.333333,0.116667,-4.000000,0,-0.070687,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.011739,-0.003118,-0.005447,-0.004624,0.018890,0.004019,0.179541,0.309001,13705645.500000,12501246.575000,12696925.643750,1.134650,456.319999,455.849503,457.881292,-0.016919,5.250000,0.125000,0.125000,0.125000,0.000000,0.250000,0.112500,1.000000,0,-0.010104,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.079990,-0.079898,0.000723,-0.017128,0.001023,-0.243030,-0.224479,-0.233614,6977622.166667,8095383.300000,7929418.950000,0.900624,97.433999,97.449500,97.715373,-0.093442,4.625000,0.125000,0.500000,0.125000,0.000000,0.000000,0.181250,-2.000000,0,-0.076995,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.110221,-0.101546,-0.143699,-0.094439,-0.027542,-0.470868,0.019703,-0.121191,24247891.333333,20146114.800000,19607323.700000,0.713875,39.756000,41.164000,42.454500,-0.157824,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.058925,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.044855,-0.023498,-0.079819,-0.131160,-0.093882,-0.333787,-0.100737,0.095905,2773310.400000,2512846.240000,2825180.560000,1.081603,264.350804,269.031201,281.893113,-0.098224,3.400000,0.200000,0.000000,0.000000,0.000000,0.400000,0.080000,1.000000,0,0.011272,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.048874,-0.035938,-0.072014,-0.107836,-0.054064,-0.047352,0.045676,0.358606,1450764.722222,1378745.500000,1734535.541667,0.983268,268.318166,271.485998,278.374098,-0.074986,3.833333,0.166667,0.000000,0.000000,0.000000,0.166667,0.050000,-2.000000,0,-0.029401,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.046445,-0.026337,-0.056090,-0.074330,-0.011480,-0.194251,0.493915,1.298947,21142886.666667,23438566.444444,21883090.222222,0.937640,377.285112,379.837949,387.170191,-0.063288,3.944444,0.333333,0.111111,0.055556,0.000000,0.055556,0.113889,0.000000,0,-0.031759,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.089287,-0.092681,-0.168597,-0.095057,-0.027042,-0.425130,0.138833,0.546769,5337054.909091,4892007.490909,6876928.690909,0.829626,30.104727,31.360227,33.294568,-0.158279,2.636364,0.000000,0.000000,0.000000,0.000000,0.181818,0.018182,-1.000000,0,-0.033184,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.062323,-0.040580,-0.044273,0.001008,0.060898,-0.410682,0.230483,1.347518,55583109.000000,54906545.400000,67536536.350000,0.908158,10.256000,10.208000,10.091500,-0.062323,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,0,-0.058652,False,weak,none,unclear,unclear,needs_review
