ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
CEG,Constellation Energy Corporation,Nuclear,2026-05-22,251,0.128131,0.100561,-0.029981,-0.060610,3056952.666667,3308491.600000,3341947.900000,0.810682,276.766003,279.269629,295.285481,-0.128850,4,True,False,False,True,0.040050,core_leader,4,-0.004116,-0.269068,0.305968,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,2709258,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-22,251,0.160047,0.118772,0.057880,-0.049163,6117187.666667,6106812.600000,5665743.150000,1.028738,144.162003,144.392000,150.985999,-0.114041,4,True,False,False,True,0.127911,challenger,4,0.034997,-0.280923,0.260985,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,5828563,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-22,251,0.011882,-0.025672,-0.102784,-0.142448,2661774.000000,2944704.400000,3092041.100000,0.813515,104.551999,109.524000,114.226500,-0.138339,3,False,False,False,True,-0.032752,core_leader,4,-0.082962,-0.218808,0.614064,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2515422,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-22,251,0.093199,-0.046154,-0.141161,-0.073310,9040619.000000,10375891.400000,9419067.850000,0.838274,12.796000,13.978000,14.436500,-0.276867,3,False,False,False,True,-0.071130,specialist,4,-0.098119,-0.353525,0.507266,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,7895757,ok,資料日期與本次市場日期一致。
LEU,Centrus Energy Corp.,Nuclear,2026-05-22,251,0.061302,-0.017744,-0.134906,-0.127754,785779.666667,855647.800000,885656.950000,0.752367,173.553998,185.056000,197.281000,-0.207391,5,False,False,False,True,-0.064874,specialist,4,-0.090840,-0.588624,0.204735,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,666339,ok,資料日期與本次市場日期一致。
SMR,NuScale Power Corporation,Nuclear,2026-05-22,251,0.133201,0.015138,-0.091634,-0.046823,26888095.000000,28268137.000000,30514469.250000,0.919740,10.732000,11.420000,11.864500,-0.243040,5,True,False,False,True,-0.021602,emerging_leader,4,-0.039150,-0.786637,0.050599,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,28065385,ok,資料日期與本次市場日期一致。
OKLO,Oklo Inc.,Nuclear,2026-05-22,251,0.178955,0.058313,-0.091436,-0.072113,11607261.333333,12223696.800000,13747749.200000,0.767084,61.598000,65.887000,68.635500,-0.284782,4,True,False,False,True,-0.021404,emerging_leader,4,-0.040147,-0.621684,0.157903,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,10545684,ok,資料日期與本次市場日期一致。
NNE,NANO Nuclear Energy Inc.,Nuclear,2026-05-22,251,0.198924,0.072632,-0.026230,0.091243,2102748.666667,2128549.200000,2451852.300000,0.869321,24.513000,25.751500,25.275250,-0.213580,5,True,False,False,True,0.043802,emerging_leader,4,0.057556,-0.527989,0.205421,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,2131446,ok,資料日期與本次市場日期一致。
GEV,GE Vernova Inc.,Renewables,2026-05-22,251,0.026626,-0.009998,-0.001356,-0.096111,1889883.333333,2206570.000000,2463277.500000,0.597314,1026.225989,1047.851984,1063.554984,-0.072194,4,False,False,False,False,-0.060319,infrastructure_leader,3,-0.023332,-0.096379,0.838535,neutral,narrow_leadership,unclear,unclear,needs_review,neutral,extended,extended,sideways_base,not_eligible_industry,1471350,ok,資料日期與本次市場日期一致。
FSLR,First Solar Inc.,Renewables,2026-05-22,251,0.163006,0.104898,0.172312,0.330770,3000947.333333,2570608.400000,2684037.100000,0.886851,239.988004,236.086002,222.085001,-0.054945,7,True,True,False,True,0.113348,core_leader,3,0.161042,-0.093960,0.810247,neutral,narrow_leadership,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,not_eligible_industry,2380342,ok,資料日期與本次市場日期一致。
NXT,Nextracker Inc.,Renewables,2026-05-22,251,0.026589,-0.095571,0.036455,0.074870,2695290.000000,2662974.000000,2471358.500000,1.133818,127.707999,131.357999,125.957499,-0.161272,5,False,False,False,True,-0.022509,challenger,3,0.036064,-0.095571,0.847608,neutral,narrow_leadership,unclear,unclear,needs_review,neutral,extended,extended,overextended,not_eligible_industry,2802070,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-22,251,0.052109,-0.054627,-0.010502,0.045623,5045931.000000,4716558.600000,5047124.650000,0.894706,8.290000,8.473000,8.221500,-0.101449,5,False,False,False,True,-0.069466,specialist,3,0.031442,-0.290970,0.462963,neutral,narrow_leadership,unclear,unclear,needs_review,neutral,neutral,neutral,falling_knife,avoid_for_now,4515693,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-22,251,0.022212,0.015683,0.097910,0.178393,599732.333333,702779.400000,1032494.850000,0.605714,131.760266,130.839429,123.113188,-0.045847,7,False,True,False,False,0.038946,specialist,3,0.084043,-0.013786,0.970900,neutral,narrow_leadership,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,not_eligible_industry,625397,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-22,251,0.199888,0.034665,-0.110513,0.606129,8352798.333333,9880019.000000,14148229.750000,0.760646,19.614000,20.839000,17.600500,-0.290131,5,True,False,False,True,-0.346833,emerging_leader,3,0.220988,-0.333230,0.613530,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,avoid_for_now,10761795,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-22,251,0.096176,0.081143,0.032751,-0.170903,146382.000000,140329.200000,176012.300000,1.120069,8.986000,9.003000,9.662500,-0.076017,6,True,False,False,False,-0.203569,specialist,3,-0.020957,-0.682444,0.139289,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,197146,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-22,251,0.369333,0.210626,0.756653,0.790047,13469926.000000,12179895.600000,9758483.900000,1.109607,55.193999,49.400000,41.891000,-0.115901,7,False,True,False,True,0.520333,specialist,3,0.528491,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,10828078,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-22,251,0.136072,0.003076,0.500000,0.351735,5206945.333333,5316067.200000,4759126.800000,0.842158,58.186000,52.791000,47.680500,-0.117066,6,False,True,False,True,0.263680,specialist,3,0.299273,-0.016667,0.977679,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4007936,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-22,251,0.107267,0.024499,0.002710,0.222740,806662.666667,849397.600000,935989.400000,1.164851,252.028003,260.854999,257.089500,-0.117617,5,True,False,False,True,-0.233610,specialist,3,0.050763,-0.022966,0.959256,momentum_leader,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,1090288,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-22,251,-0.007881,0.040321,-0.026574,-0.091493,1942155.333333,2149033.200000,2187858.300000,0.914212,441.685999,434.180997,445.383498,-0.025794,5,False,False,False,False,-0.050146,core_leader,4,-0.016353,-0.261027,0.104404,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,2000166,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-22,251,0.115251,0.061251,-0.003320,-0.142328,3225937.666667,3567382.600000,4477015.650000,0.603820,339.683472,348.064429,352.377354,-0.124345,6,True,False,False,True,-0.026893,specialist,4,0.017205,-0.142328,0.825636,neutral,none,unclear,unclear,needs_review,neutral,extended,extended,overextended,avoid_for_now,2703313,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-22,251,0.159193,0.141800,0.033276,-0.090251,1977540.333333,2245484.200000,1952891.050000,1.495588,49.720000,49.883000,53.786500,-0.098627,4,True,False,False,True,0.009704,emerging_leader,4,0.004527,-0.381100,0.439238,neutral,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,early_recovery,not_eligible_industry,2920721,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-22,251,0.071041,0.011020,-0.000451,0.130877,644204.333333,681842.600000,821775.650000,0.834063,437.484003,445.244290,433.111832,-0.072411,5,True,False,False,False,-0.024023,core_leader,4,0.044280,-0.012332,0.963951,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,685413,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-22,251,0.091158,0.029859,0.007901,0.219660,2111728.666667,1923457.200000,2829734.300000,0.709602,63.208120,64.253208,61.226019,-0.098275,5,True,False,False,True,-0.015671,specialist,4,0.079443,-0.016076,0.971406,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,2007986,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-22,251,0.033987,-0.014652,0.130602,0.122261,1166294.333333,1132516.600000,1046669.150000,1.321605,249.697998,247.145000,235.854999,-0.068446,6,False,False,False,False,0.107030,specialist,4,0.083505,-0.251377,0.395960,neutral,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,sideways_base,not_eligible_industry,1383283,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-22,251,-0.015758,-0.032405,-0.090448,-0.049560,6610487.333333,6072252.400000,5898713.100000,0.831972,69.484000,70.438000,70.797500,-0.069564,3,False,False,False,False,-0.052228,challenger,3,-0.038384,-0.160646,0.593067,weak,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,4907562,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-22,251,0.009126,-0.004053,-0.025127,-0.123811,10849208.666667,11147665.200000,15032311.300000,0.707212,44.224000,44.631000,46.599000,-0.035431,2,False,False,False,False,0.013093,core_leader,3,-0.050838,-0.431520,0.135625,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,10631026,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-22,251,-0.007012,-0.045372,-0.044009,-0.130681,18015438.666667,18949223.200000,25356080.800000,0.812492,75.326001,77.027000,76.999000,-0.088388,5,False,False,False,True,-0.005789,emerging_leader,3,-0.043624,-0.516988,0.117258,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,20601616,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-22,251,-0.043732,-0.053421,-0.080384,-0.073985,6832828.666667,7596657.200000,9651089.300000,0.806125,190.545999,198.620999,196.528001,-0.145937,4,False,False,False,True,-0.042164,challenger,3,-0.058709,-0.559317,0.157523,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,7779986,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-22,251,0.025607,0.000641,-0.008254,-0.152928,50212028.333333,56266557.000000,68731364.250000,0.830124,15.580000,15.700000,16.122250,-0.063346,4,True,False,False,False,0.029966,emerging_leader,3,-0.031153,-0.515057,0.132322,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,57055585,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-22,251,-0.001225,-0.009116,0.018903,0.023540,5142226.666667,4640676.000000,5184359.000000,1.067611,65.846002,65.803001,65.623000,-0.046766,5,False,False,False,False,0.057123,specialist,3,-0.006141,-0.292471,0.456999,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,5534880,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-22,251,-0.008172,0.018157,0.012687,-0.041541,25262130.333333,29226518.200000,33502794.550000,0.707675,88.994000,87.960000,89.197499,-0.017401,4,False,False,False,False,0.007915,core_leader,4,-0.006699,-0.338376,0.219455,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,strong_uptrend,not_eligible_industry,23709091,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-22,251,-0.030638,-0.043548,-0.048111,-0.037781,15153011.666667,16131027.000000,17617241.750000,1.104346,73.839999,74.618999,74.950000,-0.059455,4,False,False,False,False,-0.052883,core_leader,4,-0.041761,-0.282517,0.085382,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,19455535,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-22,251,0.009073,-0.003764,-0.064598,-0.073309,4603361.333333,4269056.800000,4046694.200000,0.763088,133.522003,133.963002,137.122501,-0.042977,3,False,False,False,False,-0.069370,challenger,4,-0.034805,-0.082050,0.637562,neutral,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3087984,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-22,251,0.036211,0.006595,-0.022449,-0.093506,5611331.666667,5538939.000000,5383304.750000,0.943286,159.513998,157.206000,163.693500,-0.052501,5,True,False,False,False,-0.027220,challenger,4,-0.021036,-0.431213,0.101006,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,5077995,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-22,251,0.177246,0.189774,0.244190,0.003591,4616592.333333,3526475.400000,2948028.850000,1.660424,465.941998,448.234000,443.614500,-0.026269,7,True,True,True,True,0.239418,challenger,4,0.171873,-0.329991,0.294947,neutral,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,not_eligible_industry,4894977,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-22,251,0.023885,-0.009245,-0.093089,-0.031626,15128498.000000,14803578.800000,19909894.700000,0.641284,19.144000,19.489000,20.091000,-0.093931,4,False,False,False,True,-0.097861,non_leader,4,-0.039869,-0.507531,0.162947,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,12767894,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-22,251,0.018870,0.033655,0.058829,0.030066,6017840.333333,7574604.200000,7553931.050000,0.722898,230.862000,228.792999,227.182500,-0.017721,8,True,True,False,False,0.010304,core_leader,4,0.031505,-0.057210,0.860013,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,neutral,extended,extended,strong_uptrend,too_extended,5460721,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-22,251,0.071516,0.099030,0.099030,0.093923,9590832.333333,8875019.400000,8784619.850000,1.393253,115.617999,113.998000,112.801500,-0.018246,6,True,True,True,False,0.050506,core_leader,4,0.085181,-0.006251,0.984501,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,extended,very_extended,very_extended,overextended,too_extended,12239197,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-22,251,0.009353,0.022503,0.008567,-0.024907,24410792.333333,29676075.400000,36522558.850000,0.478517,25.726000,25.735000,25.874000,-0.024268,6,True,False,False,False,-0.039958,specialist,4,0.001005,-0.077845,0.662413,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,17476677,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-22,251,0.009076,0.025239,0.070206,0.085501,4305638.666667,5041243.200000,6104240.800000,0.651042,213.134000,210.597000,207.320502,-0.006830,7,False,True,False,False,0.021681,core_leader,4,0.040418,-0.096408,0.629739,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,3974116,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-22,251,-0.001978,-0.013660,0.022343,0.094528,5976576.000000,6269445.600000,6983246.400000,0.775188,386.923999,390.955002,379.631500,-0.046565,4,False,False,False,False,-0.026182,core_leader,4,0.023282,-0.031633,0.924585,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,neutral,very_extended,very_extended,overextended,too_extended,5413328,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-22,251,0.000254,0.032173,0.032173,-0.056649,8103344.666667,9443006.800000,9952356.700000,0.544377,78.160001,77.149001,78.222501,-0.010653,5,True,False,False,False,-0.016351,specialist,4,0.004826,-0.242293,0.139069,momentum_leader,none,defensive_rotation,defensive_rotation,inferred,neutral,deep_pullback,deep_pullback,strong_uptrend,wait_for_stabilization,5417834,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-22,251,0.022222,0.020273,-0.013523,-0.025240,6429558.666667,7075135.200000,7983113.800000,0.578192,142.794000,142.776003,144.742000,-0.018136,6,True,False,False,False,-0.009463,core_leader,4,-0.002086,-0.129619,0.280781,weak,none,defensive_rotation,defensive_rotation,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,not_eligible_industry,4615776,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-22,251,-0.005371,0.008166,0.039021,0.063291,13591303.000000,13948921.800000,15052040.450000,0.535862,81.464000,80.754000,79.514501,-0.009155,8,False,True,False,False,0.043081,core_leader,4,0.024719,-0.005371,0.974349,weak,none,defensive_rotation,defensive_rotation,inferred,neutral,very_extended,very_extended,overextended,not_eligible_industry,8065809,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-22,251,0.001330,0.009724,-0.026193,-0.031330,6612933.333333,7746420.000000,6058550.000000,1.038186,149.628000,149.646001,152.727000,-0.020942,4,True,False,False,False,-0.022133,core_leader,4,-0.014123,-0.108949,0.587414,weak,none,defensive_rotation,defensive_rotation,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,6289900,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-22,251,-0.103800,-0.085051,-0.077896,-0.072510,37251581.000000,29179008.600000,19178347.150000,1.578684,127.999998,129.332000,129.482248,-0.103800,5,False,False,False,True,-0.073836,core_leader,4,-0.071147,-0.103800,0.658004,weak,none,defensive_rotation,defensive_rotation,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,30276543,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-22,251,-0.060384,-0.019744,0.019281,0.018377,2123873.666667,2304024.200000,1939566.050000,1.030396,1064.697974,1046.811975,1026.251822,-0.060384,6,False,False,False,False,0.023340,core_leader,4,0.001937,-0.060384,0.732155,weak,none,defensive_rotation,defensive_rotation,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,1998521,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-22,251,0.006554,0.028140,0.034951,0.070408,4767920.333333,4923632.200000,5285903.050000,0.491924,90.267999,89.035999,87.604000,-0.007992,8,True,True,False,False,0.039011,specialist,4,0.034314,-0.080360,0.676358,weak,none,defensive_rotation,defensive_rotation,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,2600261,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-22,251,0.016232,0.008753,0.010873,0.044402,41651909.333333,45411105.600000,47235551.400000,0.759079,740.397998,740.911993,731.584000,-0.019300,6,True,False,False,False,-0.000071,non_leader,5,0.019213,-0.003382,0.985594,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,35855528,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-22,251,0.022821,0.012145,0.008872,0.080828,34598080.000000,40091248.000000,39219337.000000,0.780218,710.522009,711.657001,694.912000,-0.025368,6,True,False,False,False,-0.002072,non_leader,5,0.032562,-0.003126,0.989437,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,30599640,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-22,251,0.044396,0.027089,0.003343,0.030616,28515780.333333,28613508.200000,26348857.050000,0.846520,279.289996,280.907001,280.156001,-0.043213,6,True,False,False,False,-0.007601,non_leader,5,0.017719,-0.005858,0.980556,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,22304841,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-22,251,0.024576,0.021701,0.020698,0.028827,5971407.000000,5754344.200000,4560526.050000,1.057361,500.091998,498.767166,496.107538,-0.013074,7,True,True,False,False,0.009754,non_leader,5,0.020182,0.000000,1.000000,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,4822121,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-22,251,0.018691,0.011165,0.010803,0.041869,2853090.666667,3061254.400000,3134393.600000,0.842259,363.697998,363.975998,359.924998,-0.019978,6,True,False,False,False,-0.000141,non_leader,5,0.019073,-0.001660,0.992881,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,2639972,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-22,251,0.016247,0.008993,0.011076,0.044377,5711547.333333,6076848.400000,5773782.100000,0.743437,680.692004,681.122998,672.549496,-0.019106,6,True,False,False,False,0.000132,non_leader,5,0.019330,-0.003170,0.986513,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,4292442,ok,資料日期與本次市場日期一致。
