ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-09-03,252,-0.021718,-0.047988,0.041850,-0.004576,-0.029750,0.153184,0.373314,0.356096,4280477.000000,4185226.200000,5858041.550000,0.701332,191.574002,192.895000,194.255500,-0.079852,5,False,False,False,False,0.009644,infrastructure_leader,5,-0.014494,-0.090546,0.798029,37.098763,0.357000,1.039181,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,4108431,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-09-03,252,0.039077,-0.001671,0.015871,-0.023040,-0.032777,-0.169900,0.076877,1.141019,3843297.666667,3890598.600000,4022514.650000,1.053941,259.459998,260.306000,269.362000,-0.049428,6,False,False,False,False,-0.016335,infrastructure_leader,5,-0.001975,-0.285315,0.578247,29.545685,0.530000,0.557466,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,4239493,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-09-03,252,0.132409,0.093444,0.187704,0.179916,0.116036,0.225550,2.541112,3.128605,24311405.000000,16915123.000000,8020785.750000,2.526687,469.168005,460.869003,462.596001,-0.100072,6,False,True,True,True,0.155498,challenger,5,0.116287,0.000000,1.000000,18.426653,2.729000,0.067522,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,not_eligible_industry,20266015,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-09-03,252,0.042113,0.000551,0.029306,0.038337,0.022924,0.016936,1.559447,1.399567,50725918.000000,39282870.800000,20569952.700000,3.501299,52.338000,53.065000,54.478500,-0.078943,5,False,False,False,False,-0.002900,non_leader,5,-0.000707,-0.089936,0.865852,11.940430,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,not_eligible_industry,72021554,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-09-03,252,0.015826,-0.015341,0.037534,0.288972,0.249011,-0.192537,0.174628,-0.069533,31502644.000000,29311166.400000,53783086.600000,0.639350,37.188000,37.266000,36.611500,-0.055585,6,False,False,False,False,0.005328,challenger,5,0.034374,-0.354635,0.454522,7.110508,4.347000,0.016357,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,34386232,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-09-03,252,-0.011844,-0.045476,-0.043753,-0.111767,-0.109960,-0.049002,0.128673,0.153143,1710002.000000,1823761.200000,1706115.300000,0.865478,396.667999,405.589005,425.015501,-0.068496,5,False,False,False,False,-0.075959,infrastructure_leader,5,-0.065634,-0.136621,0.571818,24.716469,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,1476606,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-09-03,252,0.020890,-0.035930,-0.043069,0.109280,-0.038175,-0.188855,1.202091,2.244954,10771023.333333,11198254.000000,22253698.500000,0.478090,205.951999,211.417999,221.634999,-0.101050,4,False,False,False,True,-0.075276,emerging_leader,4,-0.049654,-0.265304,0.658357,-70.268560,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,10639270,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-09-03,252,0.034740,0.002062,0.053493,0.043198,0.042104,0.044773,0.247565,0.332601,133583754.000000,144114072.400000,127396388.100000,1.050975,221.726001,218.252000,219.762001,-0.046232,5,False,False,False,False,0.086056,core_leader,5,0.039534,-0.029795,0.900471,14.830322,1.278000,0.116043,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,133890362,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-09-03,252,-0.030931,-0.043028,-0.028330,-0.067691,-0.053708,-0.128135,1.287090,1.819457,14325889.333333,14162913.600000,17850488.400000,0.830569,461.825995,467.590997,475.487500,-0.051504,4,False,False,False,False,0.004232,challenger,5,-0.040648,-0.214749,0.709729,29.523523,1.595000,0.185100,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,14826068,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-09-03,252,-0.035589,-0.038704,-0.018872,-0.150772,-0.146122,-0.146057,0.077248,0.175358,39426422.333333,31364673.400000,22542463.350000,2.666779,366.641998,364.429001,381.816499,-0.038704,3,False,False,False,False,0.013691,core_leader,5,-0.064577,-0.257169,0.341812,18.492373,0.854000,0.216538,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,60115767,ok,資料日期與本次市場日期一致。
