ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-27,251,0.068775,0.094367,-0.012425,0.175827,0.272963,0.295099,0.543877,0.476107,5580800.000000,6034480.000000,7757085.000000,0.604957,194.215997,193.507999,193.631000,-0.089445,4,True,False,False,True,0.052334,infrastructure_leader,5,0.038522,-0.044703,0.900286,38.974250,0.357000,1.091716,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,avoid_for_now,4692700,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-27,251,0.056124,0.017572,-0.061971,0.183648,0.207317,-0.142733,0.039232,1.008319,4152433.333333,3929440.000000,4909230.000000,0.937988,261.152002,269.020001,270.880000,-0.132283,5,True,False,False,True,0.002788,infrastructure_leader,5,-0.005907,-0.284119,0.580015,29.595142,0.530000,0.558399,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,4604800,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-27,251,0.090191,0.086205,-0.044994,0.166621,0.277621,0.492006,2.906991,2.567908,4332600.000000,4204680.000000,5309705.000000,0.874361,452.570001,457.444998,455.404498,-0.117398,4,True,False,False,True,0.019765,challenger,5,0.037012,-0.044994,0.942052,21.088196,2.825000,0.074648,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,avoid_for_now,4642600,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-27,251,0.037765,0.028739,-0.090438,0.154221,0.224347,0.428139,1.635367,1.398244,12172866.666667,10978860.000000,15485595.000000,0.964438,53.792000,54.699000,54.203000,-0.106966,3,True,False,False,True,-0.025679,non_leader,5,0.003819,-0.090438,0.865104,13.324387,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,avoid_for_now,14934900,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-27,251,0.093546,0.053699,-0.017875,0.386946,0.496498,-0.068765,0.191450,-0.125313,41142566.666667,39967380.000000,55335800.000000,0.751730,37.343999,37.533000,34.736000,-0.117219,4,True,False,False,True,0.046883,challenger,5,0.107209,-0.344581,0.469987,7.221287,4.094000,0.017639,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,avoid_for_now,41597600,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-27,251,0.018034,0.001806,-0.082258,0.077990,0.152492,0.037627,0.119945,0.183876,1645366.666667,1651780.000000,2007490.000000,0.807875,414.510010,425.075006,435.262802,-0.102613,4,True,False,False,True,-0.017499,infrastructure_leader,5,-0.044164,-0.095487,0.700736,25.894035,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,1621800,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-27,251,0.035892,-0.007405,-0.143350,0.159476,0.474025,-0.034727,1.083143,2.032759,13361666.666667,15441400.000000,25358600.000000,0.629936,216.884000,232.338998,222.027000,-0.240457,3,False,False,False,True,-0.078591,emerging_leader,4,-0.015976,-0.237923,0.693617,-72.887405,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,15974300,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-27,251,0.093534,0.051326,0.011895,0.168888,0.199832,0.065324,0.234561,0.267046,200146733.333333,166899360.000000,125104845.000000,2.383850,214.778000,217.821001,217.207501,-0.074081,2,True,False,False,False,0.054068,core_leader,5,0.049595,-0.031791,0.893803,15.692964,2.145000,0.073161,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,298231200,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-27,251,0.043613,0.015358,-0.013126,-0.017965,0.109670,-0.079948,1.340289,1.827560,16584366.666667,16139840.000000,22997485.000000,0.713278,473.356000,480.744003,482.566002,-0.112055,5,True,False,False,True,0.029047,challenger,5,-0.012218,-0.179443,0.757452,30.850970,1.595000,0.193423,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,16403600,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-27,251,0.035623,0.020630,-0.110765,-0.042028,0.003294,-0.127648,0.159181,0.212578,19494066.666667,19247300.000000,19601255.000000,1.085186,362.216003,370.301001,392.082001,-0.095168,3,True,False,False,True,-0.068592,core_leader,5,-0.052392,-0.227261,0.418357,19.053364,0.854000,0.223107,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,21271000,ok,資料日期與本次市場日期一致。
