industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.016793,0.028047,0.043682,0.148810,0.189360,-0.197444,-0.131602,0.025522,29483900.000000,37373240.000000,33358505.000000,0.901179,352.538000,347.737997,336.941997,-0.046960,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,-1.000000,2,0.043142,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,0.046995,0.014855,-0.061506,-0.039095,0.020225,-0.435604,-0.253028,-0.010920,3018253.333333,2858732.000000,3448613.000000,1.128313,57.900399,59.176400,60.388050,-0.117114,4.000000,0.800000,0.200000,0.000000,0.000000,0.200000,0.230000,3.000000,0,0.040613,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.036764,0.068301,0.068268,0.124900,0.143664,0.176719,0.315101,-0.113751,13833177.777778,16311696.666667,15828695.000000,1.265990,89.024500,85.029750,82.186666,-0.040806,5.166667,0.833333,0.833333,0.166667,0.000000,0.166667,0.433333,2.000000,5,0.015709,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,0.013628,0.013312,-0.007070,0.052818,0.073139,0.027575,0.165001,0.303387,10368668.958333,11626635.275000,13670744.931250,0.881825,456.149497,457.346269,457.157904,-0.023433,5.125000,0.875000,0.125000,0.125000,0.000000,0.000000,0.237500,1.000000,0,0.015191,False,early_recovery,none,unclear,unclear,needs_review
Nuclear,8,8,0.061542,0.078870,0.016563,0.130060,0.223738,-0.128358,-0.197664,-0.180159,10386300.000000,9953637.500000,8121528.750000,0.880701,98.971750,98.194118,97.778664,-0.068010,4.500000,1.000000,0.500000,0.125000,0.000000,0.000000,0.356250,3.000000,0,0.056405,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.034096,0.022393,-0.056025,0.187028,0.327290,-0.394639,0.038650,-0.019400,13429033.333333,15449200.000000,19316910.000000,0.767043,42.092000,43.257000,42.490500,-0.145389,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-8.000000,0,0.099192,False,early_recovery,none,unclear,unclear,needs_review
Renewables,5,5,0.019166,-0.010228,-0.093279,-0.015776,0.033026,-0.285795,-0.078431,0.107253,2190453.333333,2428136.000000,3003321.000000,0.673791,270.486399,280.300797,285.922827,-0.117942,4.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.040000,2.000000,0,0.043134,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.017884,0.000504,-0.040789,0.032752,0.089397,0.008105,0.049278,0.431708,1238844.444444,1334700.000000,1860058.333333,0.665629,272.858332,278.458179,279.589433,-0.089726,4.500000,0.500000,0.166667,0.000000,0.000000,0.000000,0.141667,0.000000,0,0.019741,False,early_recovery,none,unclear,unclear,needs_review
Semiconductors,18,18,0.033450,0.004894,-0.042173,0.034545,0.115586,-0.100066,0.486815,1.293578,24266625.925926,22785482.222222,22766366.111111,1.052042,381.947057,388.253204,387.572775,-0.092919,4.444444,0.666667,0.111111,0.000000,0.000000,0.222222,0.183333,4.000000,0,0.013661,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.007912,-0.039975,-0.106652,0.159881,0.248672,-0.440745,0.258145,0.654188,4552124.242424,4984538.181818,7280642.272727,0.604811,31.737182,33.172864,33.677227,-0.141017,3.363636,0.181818,0.090909,0.000000,0.000000,0.000000,0.059091,-7.000000,0,0.042679,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.063253,0.043350,0.002841,0.165016,0.259215,-0.306937,0.412000,1.468532,47497433.333333,49956740.000000,71800575.000000,0.980590,10.304000,10.373000,9.998500,-0.076067,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,-7.000000,0,0.015709,False,momentum_leader,none,unclear,unclear,needs_review
