industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,6,6,0.013562,0.075649,-0.110840,0.237393,0.216427,0.590908,0.778135,1.129885,17552723.833333,24667007.633333,23147777.741667,0.794271,225.692168,224.308080,221.429228,-0.167602,4.500000,0.833333,0.000000,0.000000,0.000000,0.000000,0.166667,-11.000000,0,0.086683,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.000416,0.044610,0.019777,0.097317,0.086040,0.192513,-0.019397,0.010840,8778353.111111,8323021.866667,6360904.633333,1.246306,115.314666,117.445334,120.180168,-0.077832,4.500000,0.666667,0.500000,0.166667,0.166667,0.333333,0.366667,4.000000,0,-0.000616,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.032918,-0.063072,-0.134494,0.012939,0.017743,0.132842,-0.113338,-0.029343,13343272.375000,15528568.425000,17130143.356250,0.740910,223.057500,229.510934,231.262018,-0.140903,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.000000,0,-0.025980,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.016556,0.014987,-0.046123,-0.010101,-0.006346,0.185175,0.081682,0.511467,42645450.333333,41850190.200000,50302337.550000,0.841499,295.674005,298.061002,303.609502,-0.066446,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,3.000000,0,-0.014922,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.012456,0.001359,-0.016423,-0.014307,-0.038185,0.001925,-0.090002,-0.048707,20032744.962963,19774562.533333,20123852.300000,0.953879,236.756413,238.509825,243.201054,-0.066175,4.444444,0.444444,0.333333,0.111111,0.000000,0.111111,0.211111,3.000000,0,-0.014957,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.011714,0.024637,-0.059767,0.084080,0.092666,0.420993,0.265771,0.103219,3721322.055556,3935336.566667,5788242.475000,0.642773,230.716000,228.284333,230.082999,-0.083234,4.000000,0.666667,0.166667,0.000000,0.000000,0.000000,0.175000,-10.000000,0,-0.005236,False,early_recovery,none,unclear,unclear,needs_review
Defense,7,7,-0.007294,0.019222,0.031963,-0.001371,-0.005024,-0.174610,-0.027916,0.181763,1791911.285714,1687966.771429,1660343.835714,0.980702,336.986584,333.689695,333.524245,-0.037834,5.000000,0.857143,0.857143,0.285714,0.000000,0.285714,0.485714,4.000000,2,0.012197,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.021719,0.000898,-0.148866,0.099124,0.071555,-0.250759,0.011640,1.422668,14016112.600000,13901347.560000,20646855.890000,0.579066,51.208600,52.815200,54.242600,-0.203567,3.400000,0.600000,0.000000,0.000000,0.000000,0.000000,0.120000,2.000000,0,0.039970,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.022126,-0.014310,0.028801,0.018944,0.029927,0.059959,0.044729,0.294304,11220958.333333,12031725.000000,12511893.750000,0.764184,181.467155,181.330793,177.429054,-0.031649,5.500000,0.166667,1.000000,0.166667,0.000000,0.000000,0.325000,-1.000000,0,-0.005473,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.011168,-0.012979,0.030160,-0.038684,-0.033627,0.004207,0.073962,0.101667,10474375.611111,9737282.033333,11418692.175000,0.814040,260.685686,259.393828,260.772426,-0.025981,5.833333,0.333333,1.000000,0.333333,0.000000,0.000000,0.400000,2.000000,4,-0.031606,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
