ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-19,251,-0.078933,-0.040436,0.011449,0.002507,1611821.000000,1587852.600000,1724353.150000,0.790826,1519.945996,1533.983997,1477.790332,-0.083278,4,False,False,False,True,-0.039124,infrastructure_leader,5,-0.012417,-0.083278,0.853667,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,too_extended,1363663,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-19,251,-0.099573,-0.088497,0.091440,0.554898,56530905.000000,53322103.000000,50435605.750000,1.210082,736.915991,730.652002,629.788504,-0.151923,5,False,False,False,True,0.040868,specialist,5,0.109484,-0.130520,0.852368,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,61031215,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-19,251,-0.022341,-0.069897,0.048566,0.442977,22120738.666667,23494483.200000,30577195.800000,0.634555,202.798001,207.604001,183.134501,-0.176483,7,False,False,False,True,-0.002007,specialist,5,0.068122,-0.176483,0.630531,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,avoid_for_now,19402916,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-19,251,-0.044251,-0.081337,0.024503,0.672200,142300448.333333,132109109.000000,162280242.250000,0.899255,112.792000,116.156001,101.922000,-0.164323,4,False,False,False,True,-0.026070,challenger,5,0.087106,-0.144005,0.830745,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,145931345,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-19,251,-0.023414,0.073249,0.068521,0.271582,9995107.333333,9428444.400000,11898341.100000,0.939595,219.428000,218.159000,213.370000,-0.123810,5,False,False,False,True,0.017949,specialist,5,0.045836,-0.059629,0.893409,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,too_extended,11179622,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-19,251,-0.076380,-0.056331,-0.009518,0.031902,9814290.333333,10443694.200000,7652723.550000,1.098847,426.853998,428.379001,413.127499,-0.082751,5,False,False,False,True,-0.060090,infrastructure_leader,5,-0.015050,-0.082751,0.872477,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,8409171,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-19,251,-0.019016,0.024189,0.075836,0.303221,6643824.000000,6649154.400000,9035393.600000,0.747812,304.030005,297.556003,284.330144,-0.024564,6,False,True,False,False,0.025264,specialist,5,0.063236,-0.019016,0.962581,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,6756772,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-19,251,-0.030496,-0.051107,-0.038755,-0.237254,857894.666667,982196.800000,1090894.200000,0.653578,161.202002,165.215999,177.948500,-0.093881,5,False,False,False,True,0.022888,core_leader,3,-0.099571,-0.609033,0.008855,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,712984,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-19,251,-0.025251,-0.067417,-0.098550,-0.220058,3488533.333333,5087120.000000,4340320.000000,0.617973,53.423000,55.784501,59.197750,-0.153283,5,False,False,False,True,-0.036907,challenger,3,-0.096841,-0.590996,0.198516,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2682200,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-19,251,-0.122177,-0.224841,-0.180249,-0.319809,9892795.000000,16139877.000000,10967449.250000,0.885382,9.222000,9.974000,10.805500,-0.240000,4,False,False,False,True,-0.118606,emerging_leader,3,-0.208736,-0.507488,0.227870,weak,none,unclear,unclear,needs_review,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,9710385,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-19,251,-0.185995,0.009403,-0.021972,-0.160534,91554829.666667,113896097.800000,64682394.450000,0.855616,9.903000,9.526500,9.887750,-0.185995,4,False,False,False,True,0.039671,non_leader,3,-0.077141,-0.348680,0.628376,weak,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,sideways_base,avoid_for_now,55343289,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-19,251,-0.063943,-0.022263,0.031311,-0.127483,1018124.333333,1150194.600000,1355073.650000,0.799568,5.364000,5.387000,5.466500,-0.063943,4,False,False,False,False,0.092954,non_leader,3,-0.035946,-0.617284,0.295775,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,1083473,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-19,251,-0.006774,-0.024596,0.009371,-0.067746,6262134.000000,6270420.400000,6250595.100000,0.874317,175.081998,176.251999,175.733499,-0.043099,5,False,False,False,False,0.017101,core_leader,4,-0.007076,-0.177555,0.536903,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,5465002,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-19,251,0.001723,-0.004265,0.018173,-0.094475,1203674.666667,1086744.800000,1596781.200000,0.753093,307.050000,305.009003,312.070500,-0.019646,4,False,False,False,False,0.025902,specialist,4,-0.012563,-0.182986,0.540607,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,1202524,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-19,251,0.014016,-0.003511,-0.004046,-0.089654,919015.666667,769949.400000,821082.350000,1.001053,549.496008,551.538007,563.325000,-0.033792,4,False,False,False,False,0.003684,core_leader,4,-0.012400,-0.275618,0.303722,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,821947,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-19,251,0.011952,0.010806,0.034779,-0.079238,1262583.000000,1093789.800000,1622062.450000,0.681693,522.259998,517.772998,518.483496,-0.015070,5,False,False,False,False,0.042508,core_leader,4,0.015712,-0.221767,0.452557,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,1105749,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-19,251,-0.001409,-0.018242,-0.025833,0.044913,899118.000000,911210.800000,1501127.700000,0.317198,339.945996,343.177997,336.887996,-0.038130,3,False,False,False,False,-0.018104,core_leader,4,0.009653,-0.069846,0.736632,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,476154,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-19,251,-0.036652,-0.026862,-0.004691,-0.141747,351716.000000,384329.600000,609832.400000,0.513007,330.258008,325.314005,342.290504,-0.036652,6,False,False,False,False,0.003038,specialist,4,-0.051683,-0.284597,0.449204,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,312848,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-19,251,0.003266,-0.018927,-0.081857,-0.177807,1143276.333333,1201805.800000,1337346.450000,0.674566,124.842000,127.654999,137.083500,-0.083099,4,False,False,False,True,-0.074128,non_leader,4,-0.081144,-0.365777,0.030301,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,902129,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-19,251,-0.039532,0.082936,0.616430,0.469414,28221476.000000,27315185.600000,26666841.400000,1.120336,127.988000,114.355000,97.808000,-0.071707,7,False,True,False,True,0.340349,emerging_leader,3,0.301632,-0.039532,0.951201,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,29875828,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-19,251,-0.111172,0.011530,0.308871,0.166786,14494378.333333,15844247.000000,12317731.750000,0.887796,34.428000,31.606000,28.789000,-0.111172,5,False,False,False,True,0.032790,emerging_leader,3,0.127514,-0.111172,0.857394,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,extended,extended,overextended,too_extended,10935635,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-19,251,0.061318,0.207511,0.379364,0.101112,22779492.333333,22108655.400000,19857848.850000,1.083288,83.284000,78.301000,75.942000,-0.116172,8,True,True,False,True,0.103283,emerging_leader,3,0.160096,-0.278401,0.656736,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,21511777,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-19,251,0.003224,0.045847,0.110630,0.014908,2089897.666667,2071958.600000,2337489.650000,0.696642,43.022000,42.216000,40.561000,-0.041676,7,False,True,False,False,-0.165451,specialist,3,0.074185,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,1628393,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-19,251,-0.131944,-0.103943,0.020408,-0.143836,12150058.000000,11736214.800000,8707788.700000,0.966086,2.730000,2.747000,2.645500,-0.149660,3,False,False,False,True,-0.255673,non_leader,3,-0.054999,-0.462366,0.133064,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,8412474,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-19,251,-0.033690,0.022370,0.120118,0.093610,9360630.333333,8964898.200000,9329039.550000,0.843291,41.720000,40.509000,38.619501,-0.112119,5,False,False,False,True,-0.155962,specialist,3,0.076917,-0.033690,0.963161,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,7867091,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-19,251,-0.005718,0.203287,0.600691,0.349175,60940801.666667,56064581.000000,36718770.250000,1.270585,13.476000,12.101000,10.774500,-0.057566,5,False,False,False,True,0.324610,emerging_leader,3,0.291011,-0.323772,0.570600,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,46654305,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-19,251,0.058837,0.120566,0.256118,0.159990,3078195.666667,2819997.400000,2365889.350000,1.117122,42.146000,40.462000,37.848000,-0.204147,7,False,True,False,True,-0.019963,specialist,3,0.193458,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2642987,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-19,251,-0.045088,-0.000563,0.082050,0.134655,2066940.000000,1813804.000000,1565761.000000,1.280157,71.370000,70.455000,66.431001,-0.064603,5,False,False,False,False,-0.194031,specialist,3,0.068025,-0.045088,0.948909,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,too_extended,2004420,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-19,251,0.118055,0.279470,0.380000,0.339806,11524516.333333,10418329.800000,8887892.450000,0.801298,9.156000,8.336000,7.492250,-0.132184,7,True,True,False,True,0.103919,non_leader,3,0.289332,-0.018293,0.978996,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,7121849,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-19,251,0.049945,0.084467,0.162211,0.020811,1840892.666667,1780295.600000,1549823.900000,0.611539,18.986000,18.416000,17.728500,-0.118033,5,True,False,False,True,-0.113870,specialist,3,0.079053,-0.173293,0.751241,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,947778,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-19,251,0.063678,0.129445,0.294525,0.372034,4338734.666667,3726600.800000,2958700.200000,1.506406,594.462012,556.231009,506.582504,-0.003151,8,False,True,True,True,0.034119,core_leader,5,0.217729,-0.003151,0.992740,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4457004,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-19,251,0.008060,0.113776,0.305196,0.372485,10313351.333333,10124890.800000,7708122.700000,1.382198,239.302002,221.386002,201.059000,-0.029974,8,False,True,True,True,0.044790,core_leader,5,0.194326,-0.029974,0.929921,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,10654154,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-19,251,0.047431,0.120927,0.419484,0.497068,6051600.333333,5835140.200000,6220445.050000,1.124695,123.294000,115.777000,100.961000,-0.013600,9,False,True,False,True,0.159078,core_leader,5,0.264251,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,6996101,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-19,251,0.140208,0.198946,0.239742,0.255283,4893364.333333,4697658.600000,3018514.650000,1.429244,163.423999,155.590999,146.299999,-0.043327,6,True,True,False,True,-0.020663,challenger,5,0.197881,-0.478841,0.262121,momentum_leader,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,too_extended,4314193,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-19,251,0.057372,0.083987,0.102251,0.103812,3215913.333333,2880328.000000,2767312.000000,1.117127,82.951999,81.773000,79.068500,-0.067938,5,True,False,False,False,-0.158155,specialist,5,0.083870,-0.317349,0.363680,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,3091440,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-19,251,0.234719,0.201809,0.201237,0.255594,4435186.000000,3999531.600000,3613347.900000,1.756642,22.178000,21.774000,21.208000,-0.063216,6,True,True,False,True,-0.059169,specialist,5,0.190588,-0.287930,0.474253,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,6347358,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-19,251,0.070653,0.047341,-0.040483,-0.041099,14116101.000000,12809920.600000,12315705.150000,1.201206,173.165997,176.398000,179.039001,-0.110014,4,True,False,False,True,-0.206753,core_leader,5,0.002128,-0.372496,0.119537,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,14793703,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-19,251,0.125193,0.144157,0.106728,0.016876,46989099.666667,37729159.800000,31456049.950000,1.754095,95.574001,93.218000,92.174000,-0.069879,5,True,False,False,False,-0.059542,core_leader,5,0.104758,-0.512631,0.149518,momentum_leader,none,unclear,unclear,needs_review,extended,deep_pullback,extended,early_recovery,too_extended,55176899,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-19,251,0.124635,0.115607,0.196458,0.124039,10027463.000000,8562057.800000,7399024.450000,1.569476,158.878000,154.378000,148.874501,-0.019256,6,True,True,True,False,0.030188,challenger,5,0.138879,-0.388215,0.310453,momentum_leader,none,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,11612589,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-19,251,0.060688,0.076073,0.476360,0.664089,6035516.666667,5524950.000000,6822287.500000,1.034909,208.019998,197.496001,166.388500,-0.012031,7,False,True,False,True,0.310091,infrastructure_leader,5,0.293058,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,7060450,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-19,251,0.104226,0.084089,0.254987,0.280190,2008052.333333,1743291.400000,1635322.850000,1.149166,316.585999,304.445001,282.611001,-0.018528,7,False,True,False,True,0.088718,specialist,5,0.184243,-0.240399,0.585586,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,1879257,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-19,251,0.089179,0.090373,0.003569,0.001394,4718753.333333,4631432.000000,4662148.000000,0.940373,123.696001,123.986001,123.423001,-0.109872,5,True,False,False,True,-0.162701,specialist,5,0.047941,-0.527680,0.104376,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,4384160,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-19,251,0.036747,0.000946,-0.140187,-0.087931,19294630.333333,18150238.200000,19290434.550000,1.025601,21.096000,21.872000,22.807500,-0.149938,2,True,False,False,True,-0.074161,core_leader,3,-0.072235,-0.764260,0.015358,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,19784291,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-19,251,-0.017025,-0.028103,-0.002531,0.007862,4371432.000000,4938739.200000,4701514.800000,0.699774,481.794000,481.432999,470.635500,-0.090885,5,False,False,False,True,0.063495,challenger,3,0.013311,-0.349918,0.372218,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,3289996,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-19,251,-0.041875,-0.055238,-0.030785,0.056700,2091688.666667,2153873.200000,2784583.300000,0.861912,124.056000,126.016000,121.926500,-0.069096,4,False,False,False,False,0.035241,non_leader,3,-0.011044,-0.069096,0.852115,weak,none,unclear,unclear,needs_review,neutral,extended,extended,sideways_base,not_eligible_industry,2400066,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-19,251,0.078100,-0.031114,-0.015441,0.023700,2560492.666667,2972375.600000,2800798.900000,0.891166,12.986000,13.364000,13.259000,-0.121019,5,False,False,False,True,0.050585,specialist,3,0.009880,-0.495098,0.142950,weak,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2495978,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-19,251,0.056723,0.028630,-0.032692,0.062302,642843.000000,715445.800000,754361.450000,0.812116,9.738000,9.947000,9.883000,-0.117318,6,True,False,False,True,0.033334,non_leader,3,0.017910,-0.264082,0.511502,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,612629,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-19,251,0.098722,-0.054945,-0.174520,-0.112570,3702110.666667,3857246.400000,2704231.600000,1.193623,9.056000,9.878000,10.439500,-0.227803,4,False,False,False,True,-0.108494,specialist,3,-0.093826,-0.418562,0.110966,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3227832,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-19,251,-0.051533,-0.110780,-0.185210,-0.059867,3718857.333333,4293154.400000,3328853.600000,1.167090,267.833325,286.777167,296.831181,-0.191167,2,False,False,False,True,-0.040787,core_leader,4,-0.121824,-0.352086,0.091831,weak,none,policy_driven,policy_or_thematic_support,inferred,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3885072,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-19,251,-0.050669,-0.082794,-0.160057,-0.130398,6269959.666667,6062475.800000,5217733.950000,1.122303,139.129999,145.452998,152.367999,-0.148967,1,False,False,False,True,-0.015634,challenger,4,-0.115890,-0.380131,0.000000,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5855879,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-19,251,-0.079904,-0.114684,-0.095579,-0.112255,3236922.333333,3248533.400000,3214863.350000,1.036643,108.814000,114.036000,117.145000,-0.163542,2,False,False,False,True,0.048844,core_leader,4,-0.116309,-0.227981,0.627292,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,3332667,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-19,251,-0.195814,-0.231613,-0.178621,-0.175779,11558339.666667,9790083.800000,9490450.950000,1.632527,13.788000,14.743000,14.700500,-0.276867,2,False,False,False,True,-0.034197,specialist,4,-0.189823,-0.408640,0.450601,weak,none,policy_driven,policy_or_thematic_support,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,15493419,ok,資料日期與本次市場日期一致。
