ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-15,251,-0.080445,-0.050428,0.012008,0.016737,0.053173,0.113688,0.392967,0.587442,8264544.666667,8063626.800000,8827596.700000,0.915066,181.458002,175.469002,170.641501,-0.080445,5,False,False,False,True,0.078182,infrastructure_leader,5,0.007492,-0.080445,0.808797,38.583244,0.250000,1.543330,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,8077834,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-15,251,-0.044816,-0.041660,-0.090347,-0.023595,0.005822,-0.018926,0.792071,1.431463,3716398.666667,3619339.200000,6576674.800000,0.588139,311.359998,311.060999,316.242999,-0.062793,4,False,False,False,False,-0.024174,infrastructure_leader,5,-0.036911,-0.190300,0.718698,34.339880,1.357000,0.253057,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3867996,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-15,251,-0.051245,-0.044656,-0.043527,0.008825,0.043254,1.243547,2.451215,2.390426,8030609.666667,7433325.800000,8118211.450000,1.506715,436.503998,426.313998,421.579997,-0.098046,5,False,False,False,True,0.022647,challenger,5,-0.021111,-0.114345,0.850014,19.197838,2.825000,0.067957,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,12231829,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-15,251,-0.023692,0.060891,0.050543,-0.030423,-0.013314,0.942323,1.164485,1.377254,17660193.666667,19770636.200000,23212289.050000,0.751916,48.368001,45.831001,46.416000,-0.061889,5,False,False,False,False,0.116717,non_leader,5,0.020984,-0.153541,0.765005,11.852241,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,17453681,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-15,251,-0.050159,-0.045438,-0.083191,-0.128363,-0.117203,-0.011397,-0.107238,-0.494739,23492488.333333,25823533.000000,49519588.250000,0.510256,27.750000,27.523000,29.195500,-0.050633,3,False,False,False,False,-0.017018,challenger,5,-0.078968,-0.557075,0.158288,8.477488,3.260000,0.026005,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,25267665,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-15,251,0.013701,0.033287,-0.031118,0.014248,0.054856,0.030109,0.261902,0.150903,1848980.333333,1731428.200000,2328482.050000,0.835669,408.867993,406.382996,410.276497,-0.042910,5,True,False,False,False,0.035055,infrastructure_leader,5,0.006297,-0.052595,0.811837,26.168455,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,1945841,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-15,251,-0.091691,-0.078391,-0.277583,-0.232860,-0.141375,0.231999,0.858846,2.742450,15457065.333333,14371279.200000,17829219.800000,0.987166,207.991995,210.944997,239.745999,-0.153111,3,False,False,False,True,-0.211409,emerging_leader,4,-0.167828,-0.304092,0.631047,552.322700,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,17600396,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-15,251,0.007300,0.041054,0.062022,0.000235,0.035626,0.082630,0.150423,0.241658,121590021.666667,129045693.000000,144043093.250000,0.825999,208.314001,203.058000,202.217500,-0.035220,6,True,True,False,False,0.173273,core_leader,5,0.050849,-0.097533,0.674191,16.595171,2.145000,0.077367,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,118979465,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-15,251,-0.051533,0.022671,-0.089119,-0.033110,0.034345,1.074489,1.547739,2.305472,23962089.333333,23898313.600000,29125358.400000,0.952004,543.254004,536.053998,534.172496,-0.065103,5,False,False,False,False,0.022132,challenger,5,-0.009421,-0.089119,0.879540,39.693670,0.912000,0.435238,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,not_eligible_industry,27727468,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-15,251,-0.014226,0.014382,0.043759,0.002447,0.033591,0.037092,0.123569,0.414369,19193561.000000,20050116.600000,27405649.150000,0.589932,393.703992,383.167996,382.962692,-0.042532,5,False,False,False,False,0.155010,core_leader,5,0.029552,-0.179966,0.576348,20.306020,0.854000,0.237775,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,16167483,ok,資料日期與本次市場日期一致。
