industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,6,6,0.186503,0.210790,0.321904,0.418123,0.412305,0.715940,0.926053,1.404733,31112618.722222,24277807.900000,17298401.141667,1.503663,221.140665,208.248333,205.301769,-0.028070,6.166667,0.833333,0.833333,0.666667,0.333333,0.333333,0.641667,0.000000,0,-0.024033,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed
Adtech,6,6,0.074576,0.126042,0.163911,0.097265,0.145308,0.220235,0.064950,0.055271,7497881.277778,6577728.766667,6062219.691667,0.927907,128.198002,119.280168,114.849417,-0.029359,6.833333,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,4.000000,0,0.031870,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,7,7,0.301597,0.276429,0.342259,0.496734,0.557767,0.435260,0.081147,0.271461,28396211.809524,22649669.942857,15823590.342857,1.799716,238.373999,229.044751,216.666949,-0.042386,6.428571,1.000000,1.000000,0.714286,0.285714,1.000000,0.785714,4.000000,2,0.084922,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,6,6,0.028532,0.024934,0.050076,0.005143,0.014699,0.007756,-0.102750,-0.191840,19211011.611111,16079716.966667,15063519.241667,0.933263,163.937001,160.381501,156.098000,-0.050644,5.000000,0.666667,0.666667,0.166667,0.000000,0.000000,0.341667,1.000000,0,0.026223,False,neutral,narrow_leadership,unclear,unclear,needs_review
Cybersecurity,6,6,0.260723,0.158676,0.295419,0.570112,0.611455,0.720421,0.412780,0.231123,8654410.444444,8126859.600000,5628862.400000,1.543891,231.142999,224.548166,203.529167,-0.090785,7.500000,0.833333,0.833333,0.833333,0.500000,0.833333,0.766667,-2.000000,0,0.054664,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,-0.022157,-0.021704,0.000157,-0.055271,-0.064789,-0.226334,-0.016576,0.189824,2067730.095238,1857166.628571,1792920.942857,0.931490,337.063263,336.493345,336.176568,-0.040344,5.285714,0.142857,0.714286,0.142857,0.000000,0.285714,0.271429,-4.000000,0,-0.039979,False,neutral,none,unclear,unclear,needs_review
Defense Drones,5,5,0.200880,0.308353,0.351492,0.235206,0.213108,0.011036,0.252238,2.618306,44683750.666667,35562754.400000,22138548.600000,1.310078,58.264400,53.477500,51.753750,-0.044746,6.200000,1.000000,1.000000,0.600000,0.400000,0.400000,0.720000,8.000000,3,-0.028989,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.024421,-0.034014,-0.002420,-0.001465,-0.007458,-0.034917,0.012067,0.262908,13974706.888889,12894900.800000,12508102.700000,0.945534,174.105665,174.478156,172.919714,-0.040917,4.333333,0.000000,0.500000,0.000000,0.000000,0.000000,0.125000,-7.000000,0,-0.028206,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.041572,-0.045806,-0.051646,-0.054420,-0.052453,-0.088404,0.041396,0.025521,13314015.944444,12202322.900000,9997584.058333,1.133141,259.591001,267.866498,268.338805,-0.077626,4.166667,0.000000,0.166667,0.000000,0.000000,0.333333,0.075000,-3.000000,0,-0.013155,False,weak,none,defensive_rotation,defensive_rotation,inferred
Energy Storage,5,5,0.034312,0.110420,0.184162,0.571659,0.583752,0.452994,0.657442,2.076327,6698099.866667,6195727.920000,6559841.980000,1.308099,90.024802,84.413201,80.180100,-0.065165,5.200000,0.600000,1.000000,0.200000,0.000000,0.400000,0.460000,-6.000000,0,0.024932,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Fintech,6,6,0.087223,0.111021,0.084617,0.058765,0.081020,0.147364,-0.164649,0.114159,32456233.333333,28088920.000000,21850260.833333,1.183147,78.738000,77.786167,78.899333,-0.043523,6.000000,0.833333,0.833333,0.666667,0.333333,0.333333,0.641667,6.000000,0,0.012294,False,neutral,none,unclear,unclear,needs_review
Market ETFs,7,7,0.012611,0.030080,0.052695,0.072729,0.075949,0.158211,0.226992,0.437805,17915435.904762,17710130.114286,18917603.957143,1.072435,493.728856,487.411285,482.810416,-0.009061,7.000000,1.000000,1.000000,0.857143,0.000000,0.142857,0.678571,-1.000000,0,-0.001646,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Nuclear,8,8,0.016853,0.040422,0.074303,-0.012544,-0.027275,-0.060099,-0.105940,0.282961,9863849.791667,9634849.875000,9080810.593750,1.312948,107.847000,104.465562,108.145010,-0.059641,5.750000,0.750000,0.750000,0.500000,0.375000,0.625000,0.600000,6.000000,0,-0.025821,True,neutral,momentum_exhaustion,policy_driven,policy_or_thematic_support,observed
Quantum Computing,1,1,0.059327,0.088623,0.333590,0.499567,0.535461,0.806990,0.477185,0.707666,29419507.666667,29615664.600000,35917846.150000,0.782353,68.102000,61.326000,56.697000,-0.038712,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,,1,-0.135184,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,0.010217,0.053030,0.046460,0.172875,0.185007,0.287250,0.343830,0.962421,3415388.200000,3215688.920000,2899096.230000,0.847036,316.579600,311.687026,311.601731,-0.066550,5.000000,0.800000,0.600000,0.200000,0.000000,0.000000,0.360000,-7.000000,0,-0.063978,False,neutral,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.028179,-0.027742,0.014609,0.029118,0.031180,0.048032,0.199138,0.930244,2810620.000000,2517485.333333,2306701.333333,0.917047,270.339166,266.959549,266.403617,-0.071314,4.833333,0.333333,0.666667,0.166667,0.000000,0.333333,0.308333,-7.000000,0,-0.026168,False,neutral,none,unclear,unclear,needs_review
Semiconductors,11,11,0.046863,0.082994,0.180603,0.303510,0.316969,0.822318,1.132377,2.448514,48489704.333333,46259784.418182,45393274.740909,1.042830,510.522183,484.927648,467.819570,-0.047243,5.727273,0.636364,0.818182,0.363636,0.090909,0.363636,0.477273,-3.000000,0,0.000399,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.031783,0.098128,0.257610,0.518846,0.555067,1.029619,2.085659,3.222003,32507613.787879,30891546.454545,18102857.977273,1.690789,53.987273,50.253273,45.001909,-0.154261,6.000000,0.272727,0.818182,0.181818,0.090909,0.272727,0.350000,-4.000000,0,-0.191648,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
