industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.200079,0.033771,0.100576,0.030301,0.068137,0.306593,0.939244,1.125856,15652725.095238,16498383.628571,14971139.478571,1.012271,210.332002,218.781859,221.988206,-0.178285,6.000000,0.714286,0.857143,0.000000,0.000000,0.285714,0.385714,10.000000,1,0.064541,False,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.003322,0.023250,-0.001945,-0.062623,-0.050586,0.091697,0.202886,-0.055798,5402331.777778,5393489.066667,4467165.600000,0.902001,102.011333,101.950000,107.396334,-0.062854,5.500000,0.833333,0.500000,0.500000,0.000000,0.000000,0.416667,-3.000000,0,-0.008284,False,early_recovery,none,unclear,unclear,needs_review
Cloud Software,8,8,0.080852,0.134609,0.116260,0.109081,0.114716,0.382643,0.184738,0.075297,21604387.291667,20262577.375000,16184850.593750,1.193673,238.710001,227.638501,227.118075,-0.062739,5.750000,1.000000,1.000000,0.750000,0.250000,0.500000,0.737500,3.000000,3,-0.002055,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.102812,-0.099403,-0.070945,-0.029553,-0.016881,0.084099,0.171511,0.498027,93027047.000000,77406188.200000,54576422.050000,1.319032,324.806000,326.925000,323.905000,-0.107798,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-17.000000,0,-0.027005,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.034352,0.064599,0.037249,0.032893,0.030932,0.027563,0.011054,-0.028293,27507776.740741,24409468.266667,20157175.400000,1.208818,243.895332,241.165110,245.200666,-0.076898,4.555556,0.777778,0.666667,0.333333,0.222222,0.555556,0.505556,-3.000000,0,-0.006336,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.074780,0.074379,-0.009203,-0.030243,0.006902,0.701106,0.639781,0.430485,5520190.222222,5413374.133333,4905254.366667,1.003552,165.990000,164.894167,168.742750,-0.062466,5.000000,1.000000,0.500000,0.333333,0.000000,0.166667,0.425000,1.000000,0,0.036327,False,early_recovery,none,unclear,unclear,needs_review
Defense,7,7,0.028548,0.009470,0.092904,0.043464,0.044703,0.011140,-0.121287,0.145272,1771606.047619,1972912.200000,1664800.192857,0.994709,347.645996,341.905856,334.814999,-0.046269,7.000000,0.571429,0.857143,0.571429,0.142857,0.285714,0.528571,-3.000000,0,-0.003724,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,0.160601,0.018048,0.092633,-0.093835,-0.106417,-0.201011,-0.390370,0.260277,13780840.800000,14113208.480000,23981779.120000,0.788670,43.360000,43.783000,43.487300,-0.148854,6.000000,0.600000,0.800000,0.000000,0.000000,0.200000,0.340000,6.000000,0,0.036023,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.026309,-0.012314,0.011983,0.011458,-0.005912,0.112942,0.121068,0.394349,12921913.000000,13130727.800000,12335740.283333,0.932112,196.229001,196.272242,194.992444,-0.039061,5.666667,0.333333,0.666667,0.333333,0.000000,0.166667,0.333333,-8.000000,0,-0.006383,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.024908,-0.003667,0.008907,-0.004375,-0.015106,-0.029329,0.005155,0.092639,11208176.555556,12296902.600000,10391426.483333,0.992859,256.484002,253.236861,252.031592,-0.029583,5.333333,0.333333,0.500000,0.000000,0.000000,0.166667,0.208333,-8.000000,0,-0.021397,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.079646,0.041588,-0.128501,-0.232723,-0.181395,-0.175887,-0.251690,0.041454,37231894.333333,38195216.600000,40159614.150000,0.925370,309.579999,324.278000,359.045999,-0.212731,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-1.000000,0,0.047402,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,0.133707,0.037166,-0.037722,-0.200987,-0.171243,-0.058687,-0.089448,0.232077,3171690.000000,3647266.000000,3122050.500000,1.102091,58.677601,60.572200,64.748200,-0.178028,4.400000,1.000000,0.200000,0.000000,0.000000,0.400000,0.290000,2.000000,0,0.039999,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.028730,-0.005804,-0.009834,-0.031639,-0.019430,0.083977,0.028130,-0.152606,21107400.666667,25694727.066667,23741672.600000,0.848601,79.224332,80.479083,81.782458,-0.103258,4.333333,0.666667,0.666667,0.166667,0.000000,0.166667,0.358333,-8.000000,0,0.008025,False,weak,none,unclear,unclear,needs_review
