ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-03,251,0.170412,0.082748,0.091763,0.067001,0.155635,0.070585,0.304431,0.536269,7710297.333333,7976398.400000,7394139.600000,0.997857,172.788004,173.475002,174.803502,-0.105543,6,True,False,False,True,-0.008814,infrastructure_leader,5,0.057702,-0.011072,0.970775,41.385654,0.250000,1.655426,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,7378292,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-03,251,0.179385,-0.085362,-0.098125,-0.174020,-0.124713,-0.198609,0.413510,0.878315,11577952.666667,12831411.600000,6273442.900000,1.496508,244.943997,271.237999,288.395498,-0.267521,5,False,False,False,True,-0.198701,infrastructure_leader,5,-0.087885,-0.300681,0.555533,28.954351,0.530000,0.546309,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,9388258,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-03,251,0.160643,0.004942,0.125298,0.043538,0.089797,1.044673,2.766677,2.336305,5029340.333333,6177164.200000,6561816.050000,0.617454,400.188000,415.063998,417.253940,-0.163332,5,False,False,False,True,0.024722,challenger,5,0.028199,-0.077756,0.898007,19.634253,2.825000,0.069502,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,too_extended,4051621,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-03,251,0.130513,0.042540,0.127469,0.164311,0.218530,0.763633,1.356500,1.561763,18113759.000000,17521535.400000,17151163.850000,0.981541,47.062000,47.368000,46.958500,-0.077817,7,False,False,False,False,0.026892,non_leader,5,0.069881,-0.102636,0.842663,12.522965,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,avoid_for_now,16834577,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-03,251,0.114397,-0.039249,0.201846,0.053328,0.052168,0.057217,-0.016146,-0.508157,32161896.000000,34765537.600000,42962924.400000,0.537077,27.784000,28.609000,27.597500,-0.176282,6,False,False,False,True,0.101270,challenger,5,0.037775,-0.511929,0.212582,8.648414,3.260000,0.026529,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,23074388,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-03,251,0.210982,0.099313,0.091727,0.060012,0.099644,0.032643,0.254372,0.152187,3868608.666667,3816645.200000,2427516.300000,1.301753,397.692010,401.616010,402.670502,-0.128273,6,True,False,False,True,-0.008850,infrastructure_leader,5,0.088309,0.000000,1.000000,27.509506,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,3160026,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-03,251,0.434219,0.131467,0.164057,-0.002066,-0.014099,0.376011,1.495363,2.924313,31107221.666667,32399993.000000,22026973.250000,1.153707,181.866000,194.103001,196.238000,-0.329230,7,True,False,False,True,0.063480,emerging_leader,4,0.083276,-0.258502,0.681275,-131.758210,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,too_extended,25412665,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-03,251,0.087522,0.051550,0.016529,0.056712,0.060617,0.042483,0.082468,0.149529,132072576.000000,135602005.600000,129131321.400000,0.987737,197.889996,202.090996,203.850997,-0.103980,6,True,False,False,True,0.067162,core_leader,5,0.013682,-0.122419,0.591056,16.030497,2.145000,0.074734,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,127547828,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-03,251,0.128224,-0.020830,-0.037592,-0.122108,-0.064076,0.344206,1.047227,1.741487,29179502.666667,31231781.600000,27565635.400000,0.873784,466.072003,498.371005,511.688503,-0.222277,4,False,False,False,True,0.013041,challenger,5,-0.052861,-0.165723,0.775997,34.822247,0.912000,0.381823,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,24086408,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-03,251,0.059165,0.023511,0.037206,0.049024,0.088168,-0.067483,0.188273,0.327099,20413759.333333,20588815.600000,20222473.900000,0.852456,384.116003,386.150003,385.646500,-0.066757,6,True,False,False,False,0.087839,core_leader,5,0.017071,-0.184229,0.541790,20.122656,0.854000,0.235628,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,17238778,ok,資料日期與本次市場日期一致。
