industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.024930,0.083677,-0.046905,0.268163,0.288076,0.685088,1.040114,1.699769,21069361.904762,20503120.000000,23129372.857143,1.338462,234.000385,226.636841,225.769154,-0.109684,5.285714,0.857143,0.571429,0.428571,0.428571,0.714286,0.578571,-1.000000,0,0.034387,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.016114,0.038609,-0.007936,0.096899,0.092672,0.192808,-0.048946,0.020599,10412361.111111,10385363.333333,6859203.333333,1.912669,115.681332,116.162167,120.230418,-0.066644,4.000000,0.666667,0.333333,0.000000,0.000000,0.833333,0.300000,6.000000,0,0.000000,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.062021,-0.055014,-0.149863,0.002979,0.001593,0.117100,-0.129198,-0.028520,18403858.333333,16810860.000000,17885867.500000,1.495914,220.856000,226.105883,231.194978,-0.114215,2.500000,0.125000,0.000000,0.000000,0.000000,0.500000,0.075000,1.000000,0,-0.000000,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.005364,0.008051,-0.042477,-0.014028,-0.003211,0.198122,0.087228,0.488519,56193900.000000,50611280.000000,52709745.000000,1.630860,296.150006,296.739001,303.397502,-0.054630,5.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,-1.000000,0,-0.000000,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.013798,0.017262,-0.016701,-0.005519,0.003054,0.038966,-0.075780,-0.018400,25806514.814815,23108622.222222,21158777.222222,1.610790,237.465666,237.703194,243.054345,-0.052982,4.333333,0.666667,0.222222,0.111111,0.111111,0.888889,0.327778,0.000000,0,-0.000000,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.018011,0.001707,-0.042594,0.070997,0.098962,0.438189,0.270168,0.126831,6139983.333333,5208856.666667,6085856.666667,1.730583,230.725999,227.465332,230.675832,-0.045516,4.500000,0.333333,0.166667,0.166667,0.166667,1.000000,0.283333,3.000000,0,-0.000000,False,early_recovery,none,unclear,unclear,needs_review
Defense,7,7,-0.022855,-0.028821,-0.013852,-0.027764,-0.033851,-0.191632,-0.046898,0.143858,2546823.809524,2188591.428571,1780816.428571,2.228511,334.151147,332.885388,333.131881,-0.057161,4.285714,0.428571,0.428571,0.285714,0.285714,0.857143,0.407143,-3.000000,0,0.023838,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.029709,-0.073885,-0.190508,0.066556,0.104991,-0.221939,0.007895,1.326721,15523800.000000,15263544.000000,21053069.000000,1.048770,50.388600,51.788800,54.311100,-0.114066,3.200000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,0.000000,0,-0.000000,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.021779,-0.030583,-0.019354,0.013523,0.007257,0.053853,0.053993,0.282370,19790100.000000,16909446.666667,13807403.333333,2.206502,180.517666,181.162629,177.651511,-0.044113,4.833333,0.000000,0.333333,0.000000,0.000000,1.000000,0.183333,-7.000000,0,0.000000,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.014574,-0.013166,0.027454,-0.034287,-0.043814,0.003601,0.073595,0.094466,13915050.000000,11947953.333333,11905854.166667,1.547605,259.623001,259.109708,259.575905,-0.030761,5.666667,0.333333,0.666667,0.333333,0.000000,0.666667,0.383333,0.000000,6,0.000396,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.025927,0.003357,-0.042920,-0.040191,-0.008958,0.053090,-0.182473,0.243140,47391500.000000,50261900.000000,46952265.000000,1.243491,403.821997,399.647998,413.697501,-0.066903,5.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,-6.000000,0,0.000000,False,early_recovery,none,unclear,unclear,needs_review
