industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.027013,0.074162,0.004875,0.088070,0.112711,0.117401,0.896692,1.012145,13597471.333333,15663059.942857,14740808.557143,0.775676,251.988857,247.497314,242.492876,-0.088673,5.428571,0.857143,0.714286,0.285714,0.000000,0.000000,0.421429,-8.000000,0,-0.023138,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.028649,-0.024370,0.000412,0.013133,0.009236,0.110768,0.372805,0.090818,7025182.000000,10805135.866667,6625505.633333,0.907846,90.615834,90.738749,90.259249,-0.058674,4.666667,0.333333,0.666667,0.166667,0.000000,0.166667,0.291667,-9.000000,0,-0.016514,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.014983,0.030069,0.046486,0.055568,0.038609,0.368022,0.468532,0.086599,10901677.833333,11601916.700000,12595266.050000,0.697567,273.749998,270.851685,272.571539,-0.046214,4.875000,0.875000,0.625000,0.375000,0.000000,0.000000,0.425000,10.000000,0,0.007456,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.002648,0.013868,0.068751,0.087512,0.085970,0.150917,0.341684,0.340672,35731314.000000,46096468.400000,43471942.100000,0.724213,337.776001,334.454999,326.948000,-0.008035,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,2.000000,2,-0.011514,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.011854,-0.026900,-0.028156,-0.076105,-0.065312,0.061970,0.076890,-0.110307,22449779.074074,23101227.444444,17764305.750000,1.380020,261.835044,260.242651,259.347110,-0.069060,4.444444,0.222222,0.222222,0.111111,0.111111,0.666667,0.216667,1.000000,0,-0.011122,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.054015,0.050580,0.196117,0.254491,0.230703,0.478053,1.138259,0.758652,6992450.166667,6501266.766667,6595680.858333,0.805999,204.316332,195.578166,189.048916,-0.041054,5.833333,0.833333,1.000000,0.833333,0.000000,0.000000,0.625000,0.000000,7,0.033917,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.029273,-0.031326,-0.036957,-0.081717,-0.088799,0.003882,-0.175123,-0.027916,2083619.047619,1818082.857143,1491938.571429,1.016654,322.249144,322.662982,328.736800,-0.039885,4.714286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.003254,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.032621,-0.015653,-0.049650,-0.041580,-0.065427,-0.065554,-0.336773,-0.281881,15716730.400000,16762682.240000,15613999.560000,0.831169,45.315800,44.341900,44.032500,-0.078839,3.800000,0.400000,0.400000,0.000000,0.000000,0.200000,0.200000,-7.000000,0,-0.006478,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.003644,0.001337,-0.003066,-0.018819,-0.017336,0.117383,0.215136,0.335280,15531359.500000,13387539.033333,11445314.758333,0.944232,195.871333,195.519311,197.303627,-0.023516,4.333333,0.666667,0.666667,0.166667,0.000000,0.000000,0.341667,1.000000,0,-0.005212,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.000059,-0.003623,-0.005678,-0.035527,-0.025927,-0.027267,-0.003656,0.073734,12471218.500000,12343467.766667,10567855.275000,0.946747,243.117333,244.058599,247.419768,-0.025639,4.833333,0.500000,0.500000,0.166667,0.000000,0.166667,0.283333,-1.000000,0,-0.002762,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.043512,0.061551,0.033468,0.085282,0.089325,0.012223,-0.007597,-0.141534,32581390.000000,37718114.000000,38960243.500000,0.844827,372.957996,366.741995,363.213498,-0.024245,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,2.000000,0,-0.001044,False,momentum_leader,none,unclear,unclear,needs_review
