industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.013055,-0.008727,-0.106534,0.105969,0.142874,0.008847,0.792379,1.102586,10919070.428571,11382185.114286,16323929.850000,0.704564,232.591143,235.643286,238.748250,-0.117920,3.428571,0.285714,0.000000,0.000000,0.000000,0.000000,0.057143,-8.000000,0,-0.048010,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.007869,0.018122,-0.018607,0.065736,0.061726,0.138705,0.331477,0.036804,4613046.277778,4276597.766667,8022199.441667,0.663917,89.049833,89.008917,92.009209,-0.036143,5.166667,1.000000,0.333333,0.166667,0.000000,0.000000,0.325000,3.000000,0,0.015670,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,0.090478,0.061800,0.054745,0.195466,0.212809,0.161593,0.496596,0.112857,15217814.875000,12335006.425000,12863296.606250,1.184386,271.935249,270.121655,268.334739,-0.045773,4.875000,0.875000,0.625000,0.125000,0.000000,0.375000,0.400000,10.000000,1,-0.002081,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.031623,0.033457,0.045010,0.035822,-0.040351,0.025366,0.212319,0.382274,34981295.000000,33097457.000000,43050864.250000,0.894295,313.594000,312.106998,309.794240,-0.023609,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,4.000000,2,0.022921,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.001391,0.022330,0.025688,0.085603,0.102260,0.116055,0.147781,-0.005480,15188820.518519,14466952.311111,16664833.633333,0.852915,258.362001,254.719001,253.238750,-0.033917,5.555556,0.888889,0.777778,0.444444,0.000000,0.111111,0.494444,3.000000,0,0.020014,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.144513,0.099487,0.020809,0.138815,0.163151,0.286459,1.074885,0.632460,8604119.888889,6636948.600000,4796422.150000,2.022468,179.841999,179.643417,182.183875,-0.093209,4.000000,1.000000,0.666667,0.000000,0.000000,0.500000,0.416667,13.000000,0,-0.050686,False,momentum_leader,none,unclear,unclear,needs_review
Defense,7,7,0.013050,-0.006710,-0.065452,0.002310,0.017582,0.031336,-0.150370,0.085871,1162498.904762,1266405.057143,1476451.978571,0.723298,342.367430,349.090717,354.684047,-0.072333,3.428571,0.285714,0.000000,0.000000,0.000000,0.000000,0.057143,3.000000,0,0.009741,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.017150,-0.076621,-0.179329,0.073408,0.080312,-0.338894,-0.323193,-0.076523,15902219.133333,14030955.480000,18044628.870000,0.947783,44.598600,47.565600,50.177800,-0.153553,3.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.020000,0.000000,0,-0.066146,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.023130,-0.014318,0.028703,0.057139,0.051269,0.168123,0.129701,0.357813,10008532.944444,10092629.766667,11855851.608333,0.765517,199.867668,198.577192,195.668666,-0.035161,4.833333,0.166667,0.666667,0.000000,0.000000,0.000000,0.200000,1.000000,1,-0.014000,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.014068,-0.008454,-0.018990,-0.008990,-0.011683,0.005903,-0.081728,0.075336,9714598.333333,10250502.333333,10471784.750000,0.728826,254.450332,254.384679,254.538071,-0.042320,4.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.083333,-5.000000,0,-0.004231,False,weak,none,defensive_rotation,defensive_rotation,inferred
