industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.025857,0.072089,0.091961,-0.061202,-0.073391,-0.131128,-0.146358,0.084038,29784812.666667,33899967.600000,39434826.900000,0.895727,341.903992,334.882996,324.378497,-0.015925,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,8.000000,1,0.059890,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.046699,-0.018986,-0.043322,-0.110987,-0.136475,-0.270952,-0.218138,0.039040,2827943.066667,2611617.840000,3597076.460000,0.745475,61.093600,61.122100,60.768750,-0.093803,4.600000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,-2.000000,0,0.050715,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.007519,0.038787,0.018176,0.019422,0.001326,0.176847,0.294694,-0.114757,14890555.500000,14961323.300000,18351376.658333,1.050924,80.731666,79.977750,79.842458,-0.053651,4.500000,1.000000,0.666667,0.166667,0.166667,0.333333,0.475000,5.000000,0,0.051267,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.011784,-0.006069,0.001992,0.026680,0.025943,0.073348,0.169580,0.321045,13560261.625000,12471975.850000,15579268.093750,0.843982,460.541751,459.893377,452.186001,-0.016633,4.500000,0.000000,0.375000,0.000000,0.000000,0.125000,0.106250,0.000000,0,-0.002896,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.015974,-0.013568,0.026783,0.041125,0.058517,-0.040641,-0.214076,-0.140541,6700145.000000,7005339.500000,7569545.500000,0.813861,98.379044,98.148458,96.507302,-0.080772,4.875000,0.250000,0.625000,0.000000,0.000000,0.000000,0.206250,-1.000000,0,0.051301,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.062689,-0.040708,0.085900,0.250288,0.221065,-0.104872,0.300540,0.178581,15213607.333333,16974624.400000,20914706.100000,0.712242,45.112000,44.088000,40.114500,-0.074295,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,2.000000,4,-0.056362,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,-0.048374,-0.052059,-0.031430,-0.030429,-0.044536,-0.176008,-0.154674,0.171496,2479034.533333,2363064.720000,3186623.180000,0.695407,294.746404,293.857602,287.608401,-0.104236,5.400000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-9.000000,0,0.018513,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.044499,-0.024400,-0.046220,0.075417,0.063594,0.074790,0.059768,0.521839,1851435.555556,1701241.333333,2137326.166667,0.837208,287.008729,284.751921,274.235962,-0.072396,4.333333,0.166667,0.166667,0.000000,0.000000,0.166667,0.091667,-9.000000,0,-0.015806,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.048878,-0.042803,-0.016138,-0.072244,-0.069243,0.015336,0.472947,1.375698,22346495.166667,21349667.100000,24999025.108333,0.935027,397.981429,394.421598,385.454923,-0.082083,4.888889,0.111111,0.222222,0.055556,0.055556,0.166667,0.119444,-7.000000,0,-0.031914,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.055940,-0.061296,0.073937,0.183190,0.162044,-0.204961,0.354388,0.951219,6693254.151515,7303477.945455,7767352.213636,0.741604,35.197818,35.266727,32.882977,-0.085504,5.090909,0.090909,0.818182,0.090909,0.000000,0.000000,0.245455,-3.000000,0,-0.048628,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.058550,-0.018411,0.057411,-0.014591,-0.047037,-0.258961,0.363392,1.389151,93500405.333333,92220083.200000,90621055.800000,0.877195,10.524000,10.030000,9.642000,-0.060297,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,1.000000,0,-0.119047,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
