industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.059692,-0.078389,-0.063164,-0.126820,-0.104539,0.229574,0.718738,1.010777,13210114.952381,12751917.542857,15485266.528571,0.629128,219.878856,225.293570,229.872785,-0.127614,4.857143,0.000000,0.142857,0.000000,0.000000,0.000000,0.035714,-3.000000,0,0.020127,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.040300,-0.037010,-0.061950,0.048787,0.045827,0.125193,0.104094,-0.082933,3856696.777778,3876534.733333,5238843.683333,0.698431,107.372002,112.842667,114.394874,-0.082524,4.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.116667,-3.000000,0,0.018320,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.001665,-0.010843,-0.005695,0.070004,0.056090,0.261249,0.020988,-0.039805,14817105.666667,15320465.900000,16910857.725000,0.725510,225.626500,226.597650,220.849648,-0.067065,5.125000,0.625000,0.625000,0.375000,0.000000,0.000000,0.375000,0.000000,0,-0.000034,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.002779,0.029246,0.044553,0.095903,0.103531,0.209677,0.267173,0.543136,59116661.666667,54928877.000000,65668429.250000,0.776843,327.189996,320.885001,306.946999,-0.021424,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,1.000000,7,-0.029171,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.029288,-0.010759,-0.002763,0.029311,0.047495,-0.033236,-0.045876,-0.074655,23923860.518519,20909860.755556,23239527.966667,0.715523,250.065999,249.236222,242.173110,-0.051611,5.222222,0.333333,0.555556,0.222222,0.000000,0.000000,0.261111,3.000000,1,0.008714,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.024352,0.032265,-0.022048,0.223979,0.238864,0.837894,0.616269,0.349073,4400197.111111,4908901.600000,5442256.233333,0.682878,176.762000,172.591333,165.551813,-0.066225,3.833333,0.666667,0.000000,0.000000,0.000000,0.000000,0.133333,-5.000000,0,-0.029065,False,early_recovery,none,unclear,unclear,needs_review
Defense,7,7,-0.009504,-0.020890,-0.044804,0.001403,-0.037802,-0.151267,-0.180840,0.083447,1436369.428571,1388658.800000,1621110.414286,0.727203,323.498859,327.724142,324.441460,-0.043875,3.428571,0.142857,0.000000,0.000000,0.000000,0.000000,0.028571,-4.000000,0,0.005563,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.047846,-0.036815,-0.171884,-0.231671,-0.228931,-0.319071,-0.542097,0.178272,36588602.533333,32702561.520000,22399865.380000,0.856892,42.175000,43.191600,44.555950,-0.135286,3.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.060000,-5.000000,0,0.047330,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.015186,-0.002111,-0.000488,0.075503,0.063170,0.089903,0.097370,0.361713,14371312.388889,14094504.100000,15353256.025000,0.689199,192.486667,193.782861,192.029713,-0.046269,4.500000,0.500000,0.666667,0.000000,0.000000,0.000000,0.266667,9.000000,2,-0.015735,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.004474,-0.011356,-0.013801,-0.008614,-0.015257,-0.020176,0.033102,0.073166,10784325.722222,9998318.766667,11342642.191667,0.683114,251.045332,251.335832,252.802748,-0.042945,4.500000,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,5.000000,0,-0.016833,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.063099,-0.063811,-0.119589,-0.077205,-0.067637,-0.077505,-0.157330,0.125057,31159914.333333,29682908.600000,40648122.150000,0.809227,386.421997,393.813998,396.305997,-0.093658,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,0.002208,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.084955,-0.067098,-0.169964,-0.265446,-0.217464,0.021585,-0.051488,0.192952,2764938.333333,2640063.000000,3568694.750000,0.783887,67.062800,68.924200,75.217701,-0.131483,3.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.015894,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.052499,-0.003271,-0.024747,0.044379,0.066116,0.024899,-0.084754,-0.157813,24264693.777778,25878299.600000,24618934.066667,0.884219,83.398999,83.085833,81.265083,-0.076462,4.000000,0.500000,0.333333,0.166667,0.000000,0.000000,0.225000,-4.000000,0,0.002108,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.022628,-0.016658,-0.029064,-0.026330,-0.012113,0.067615,0.129587,0.278387,17315558.291667,15763753.525000,17103365.675000,0.837658,446.895319,448.106718,447.652246,-0.029752,4.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.012500,1.000000,0,0.008126,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.048932,-0.046276,-0.108345,-0.221739,-0.173351,-0.273805,-0.401000,-0.257251,7821565.500000,7146106.800000,7438528.575000,0.847408,91.558875,92.796625,95.575125,-0.118666,4.875000,0.125000,0.250000,0.000000,0.000000,0.250000,0.112500,3.000000,0,0.052031,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.087177,-0.119342,-0.299366,-0.394518,-0.373926,-0.257106,-0.280067,-0.229350,21622481.333333,20512948.800000,21974202.200000,0.745981,36.184000,39.787000,46.202000,-0.245150,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.069179,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.052702,-0.017725,-0.109808,-0.175976,-0.150922,-0.053692,0.007560,0.344983,3570114.400000,3084504.640000,3163763.160000,0.801049,298.130001,301.253398,309.016799,-0.087460,3.600000,0.400000,0.000000,0.000000,0.000000,0.200000,0.100000,0.000000,0,0.034828,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.021849,-0.036019,-0.091543,-0.057648,-0.029743,-0.058203,0.067606,0.508435,2489911.333333,2291363.466667,2333990.033333,0.745973,256.872000,262.376332,271.411666,-0.086026,4.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.016667,2.000000,0,0.029080,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.053917,-0.053062,-0.091915,-0.187240,-0.139556,0.267391,0.576119,1.322187,25438321.240741,24947589.411111,28300762.630556,0.617335,397.055112,404.649978,422.099243,-0.111182,4.000000,0.055556,0.111111,0.000000,0.000000,0.000000,0.038889,3.000000,0,0.045659,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.094676,-0.106521,-0.236015,-0.265255,-0.269365,-0.263141,0.020738,0.543854,10941280.242424,9685804.509091,10788760.672727,0.855073,30.758727,32.628727,34.828841,-0.202150,2.363636,0.090909,0.000000,0.000000,0.000000,0.090909,0.027273,0.000000,0,0.020070,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.104000,-0.137725,-0.194245,-0.252780,-0.271150,-0.022308,0.524962,1.145779,113820116.000000,108808729.600000,88590787.400000,0.915282,10.706000,11.436000,12.354500,-0.218605,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,0.048770,False,weak,none,unclear,unclear,needs_review
