industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,6,6,-0.065096,-0.119516,0.028052,0.157935,0.175231,0.543071,0.618465,1.055287,36117891.944444,28302691.833333,21778811.291667,1.271751,219.190335,229.440666,215.726667,-0.202627,4.833333,0.000000,0.500000,0.000000,0.000000,0.166667,0.141667,-3.000000,0,0.058842,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.017171,-0.047614,-0.038193,0.087540,0.025547,0.122479,-0.085641,-0.050610,5607460.611111,5560203.033333,5628552.425000,1.000952,116.643002,123.128835,118.997085,-0.115961,4.166667,0.166667,0.333333,0.000000,0.000000,0.333333,0.150000,-4.000000,0,-0.020518,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.055539,-0.100363,-0.019005,0.141509,0.134528,0.176866,-0.133166,0.017766,17576822.583333,16153413.550000,17574288.387500,1.025267,231.401749,243.230749,229.157099,-0.189403,3.875000,0.000000,0.500000,0.000000,0.000000,0.250000,0.150000,-5.000000,0,-0.023477,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.019599,-0.050124,-0.054014,-0.010841,0.002816,0.156953,0.068545,0.489974,55120341.000000,61724124.600000,50308451.150000,0.843972,297.327997,304.170001,304.235001,-0.078204,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,0.010084,False,weak,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.016916,-0.032918,-0.049245,-0.019504,-0.028422,0.017894,-0.110180,-0.060201,19559438.518519,20334023.111111,19517618.000000,0.946319,238.000445,241.901287,244.294844,-0.070162,3.666667,0.000000,0.111111,0.000000,0.000000,0.000000,0.027778,3.000000,0,-0.016592,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.011602,-0.044471,0.079862,0.220743,0.244074,0.431994,0.229138,0.118708,4634282.055556,4745742.566667,6107373.141667,0.721264,224.204665,235.787832,225.365666,-0.149488,4.500000,0.166667,0.833333,0.000000,0.000000,0.000000,0.241667,3.000000,2,0.037859,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,0.031106,0.023109,-0.008096,0.010446,-0.000908,-0.166481,0.017492,0.199705,1672187.761905,1659495.514286,1666666.021429,1.008189,332.360860,330.897163,333.131240,-0.044455,3.857143,0.857143,0.428571,0.000000,0.000000,0.142857,0.292857,6.000000,0,0.011286,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.010980,-0.125028,-0.163038,0.174793,0.099429,-0.159266,-0.050563,1.442770,13634396.000000,13908473.600000,23703626.400000,0.628966,53.188999,56.545500,53.733900,-0.227825,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.000000,0,0.024497,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.009845,0.011665,0.032047,0.042640,0.050877,0.071090,0.107614,0.278011,12423755.000000,13210509.666667,12653373.250000,0.914183,182.335000,178.119667,176.505861,-0.022986,4.833333,0.666667,1.000000,0.000000,0.000000,0.333333,0.416667,4.000000,3,-0.032196,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.021122,0.037845,0.000824,-0.012918,-0.013327,-0.010019,0.101193,0.080670,10498047.666667,11352851.933333,11252502.983333,0.713271,259.078333,256.338713,263.939374,-0.026998,4.833333,1.000000,0.500000,0.000000,0.000000,0.000000,0.325000,10.000000,0,-0.005750,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
