ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-06-11,251,0.000000,-0.057888,0.007278,0.111664,0.097236,0.166903,0.202707,0.633079,6486321.333333,6919352.800000,9460133.200000,0.555749,154.197998,161.684998,155.030999,-0.134432,5,False,False,False,True,-0.020774,infrastructure_leader,5,0.008830,-0.120014,0.766834,35.148830,0.250000,1.405953,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,avoid_for_now,5257464,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-06-11,251,-0.008950,-0.080390,-0.051881,-0.194897,-0.188625,0.122733,0.670316,1.604788,7675575.000000,7029345.000000,6122756.250000,0.817414,293.892004,309.841003,321.617003,-0.159975,5,False,False,False,True,-0.079933,infrastructure_leader,5,-0.073805,-0.208250,0.704782,33.654423,1.357000,0.248006,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,5004825,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-06-11,251,-0.023255,-0.072503,0.234663,0.605159,0.638277,1.619313,1.853270,2.504428,9184508.666667,9422705.200000,12125591.300000,0.643311,387.644000,410.352997,339.253497,-0.206305,5,False,False,False,True,0.206611,challenger,5,0.153857,-0.159906,0.791895,18.508380,2.825000,0.065516,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,too_extended,7800526,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-06-11,251,-0.061560,-0.128329,0.224810,0.459308,0.549156,1.182658,0.913002,1.646660,28331117.666667,30321010.600000,39488782.650000,0.587140,47.926000,49.466000,42.316500,-0.189849,5,False,False,False,True,0.196758,non_leader,5,0.105952,-0.166518,0.759859,11.706233,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,avoid_for_now,23185453,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-06-11,251,-0.273244,-0.318337,-0.225908,-0.000938,-0.025008,0.034628,-0.087093,-0.262685,162188391.000000,113491174.600000,60925058.650000,3.994558,37.502000,42.497000,38.477000,-0.416584,5,False,False,False,True,-0.253960,challenger,5,-0.169114,-0.473398,0.284719,10.026815,3.260000,0.030757,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,243368673,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-06-11,251,-0.023565,-0.059650,-0.020650,-0.032683,-0.019650,0.132193,0.158587,0.205450,2841438.000000,2632562.800000,2550545.700000,1.032334,393.980005,402.801999,397.665001,-0.108616,4,False,False,False,True,-0.048702,infrastructure_leader,5,-0.010122,-0.088409,0.676046,25.038038,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,falling_knife,avoid_for_now,2633014,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-06-11,251,-0.018069,-0.063066,-0.042666,-0.091756,-0.070981,0.119956,0.108936,0.414778,165582391.666667,170955095.000000,179248868.750000,0.859353,205.444000,211.793364,215.968896,-0.105662,4,False,False,False,True,-0.077092,core_leader,5,-0.051391,-0.129937,0.673419,16.097084,2.145000,0.075045,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,154038075,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-06-11,251,-0.003834,-0.066418,-0.057210,0.096409,0.089585,1.470163,1.203998,3.121941,31561783.666667,33348950.200000,31587767.550000,0.921501,474.614001,498.656000,478.880002,-0.166114,4,False,False,False,True,-0.091636,challenger,5,0.019984,-0.099665,0.873182,37.276300,0.912000,0.408731,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,29108151,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-06-11,251,-0.027811,-0.079587,-0.096137,-0.074906,-0.080444,0.150040,-0.047188,0.517921,36343333.666667,39455020.200000,31078105.050000,1.087891,386.432007,421.861005,421.614503,-0.227319,5,False,False,False,True,-0.130562,core_leader,5,-0.085492,-0.199348,0.591261,19.925625,0.854000,0.233321,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,33809601,ok,資料日期與本次市場日期一致。
TSM,Taiwan Semiconductor Manufacturing Co. Ltd.,Semiconductors,2026-06-11,251,-0.013425,-0.053605,-0.008921,0.053202,0.059882,0.254066,0.395460,0.971555,16030227.666667,15796056.600000,12815179.150000,1.073062,419.942004,428.209006,418.296002,-0.084936,6,False,False,False,True,-0.043346,core_leader,5,0.006632,-0.057355,0.892797,21.561401,0.584000,0.369202,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,falling_knife,avoid_for_now,13751483,ok,資料日期與本次市場日期一致。
