industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.009267,0.038469,0.064043,0.095562,0.098184,0.152965,0.843807,1.054876,12652695.095238,14435488.485714,14943169.264286,0.871707,252.931714,248.602510,243.560533,-0.086854,6.142857,0.857143,0.857143,0.714286,0.142857,0.142857,0.607143,-3.000000,0,-0.035693,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.011735,-0.010800,0.016907,0.011234,0.021634,0.115475,0.428093,0.125553,6220732.555556,10740772.866667,6683905.716667,0.981536,90.094501,90.895416,90.236999,-0.059769,4.833333,0.333333,0.833333,0.333333,0.166667,0.166667,0.408333,0.000000,0,0.013570,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,0.017486,0.016707,0.037727,0.053083,0.047647,0.384551,0.532657,0.091600,10862157.791667,12255567.175000,12759561.793750,0.734013,275.098999,272.043170,273.203171,-0.045680,4.625000,0.625000,0.750000,0.125000,0.000000,0.125000,0.356250,0.000000,0,-0.013362,False,neutral,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.009027,-0.003205,0.028631,0.071686,0.083963,0.221914,0.332117,0.312574,32245053.000000,43664511.800000,42997737.950000,0.566647,337.560004,335.389999,328.071500,-0.011273,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-5.000000,0,-0.017073,False,neutral,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.019315,-0.017463,-0.003371,-0.068071,-0.066169,0.074136,0.093233,-0.097717,20011169.481481,23726492.800000,17948310.977778,1.070494,262.334335,261.289353,259.576910,-0.070316,5.000000,0.222222,0.333333,0.111111,0.111111,0.333333,0.211111,6.000000,0,0.009437,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.075118,0.059894,0.183960,0.276909,0.250434,0.475709,1.250214,0.749871,4957141.277778,6207191.433333,6617883.691667,0.666674,207.002000,199.124666,191.337750,-0.034428,5.833333,0.833333,1.000000,0.833333,0.000000,0.000000,0.625000,-1.000000,8,0.009314,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.032121,-0.044918,-0.034637,-0.081537,-0.092330,0.009486,-0.183762,-0.034649,1368192.380952,1812261.142857,1478566.000000,0.881408,319.447143,321.744908,327.451974,-0.051023,4.714286,0.000000,0.000000,0.000000,0.000000,0.142857,0.014286,-3.000000,0,-0.013592,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.008347,0.002523,-0.003577,-0.012746,-0.015598,-0.004836,-0.311670,-0.270462,20082163.266667,18791453.960000,16341700.490000,0.940750,45.376400,44.675100,44.069600,-0.075491,4.600000,0.600000,0.600000,0.200000,0.000000,0.400000,0.360000,-2.000000,0,0.018176,False,early_recovery,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.000447,0.005602,0.004155,-0.023855,-0.016462,0.124419,0.214452,0.357086,10810814.222222,13863021.866667,11501212.133333,0.980985,196.060999,195.531498,197.031753,-0.019952,4.833333,0.666667,0.666667,0.333333,0.000000,0.000000,0.383333,3.000000,0,0.004265,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.006793,-0.010259,-0.008142,-0.036904,-0.046975,-0.037510,-0.013419,0.069234,10335406.055556,12576323.633333,10579155.908333,1.013509,242.935332,243.868587,246.739579,-0.029560,5.000000,0.500000,0.500000,0.000000,0.000000,0.166667,0.241667,-2.000000,0,-0.006636,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.007034,0.032059,0.039553,0.092881,0.079058,0.007518,-0.020754,-0.107348,29226086.000000,35240031.600000,38858277.900000,0.667190,375.305994,368.179996,364.819498,-0.024245,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,3.000000,0,-0.029492,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.065098,-0.038267,-0.129032,-0.145566,-0.141976,-0.411567,-0.353120,-0.246064,3769590.133333,4462138.080000,3596286.520000,1.144494,56.672000,54.792600,54.884000,-0.164730,3.600000,0.200000,0.200000,0.000000,0.000000,0.400000,0.130000,-2.000000,0,0.026177,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.004763,0.040734,0.033658,-0.033373,-0.042135,0.140213,0.306480,-0.168535,19528765.777778,20648826.133333,17024224.866667,0.816476,89.545000,86.954000,86.935398,-0.075384,5.333333,0.666667,0.500000,0.166667,0.000000,0.000000,0.300000,10.000000,0,-0.002028,False,neutral,none,unclear,unclear,needs_review
