industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.014789,0.040351,0.028424,0.084028,0.093286,0.213476,0.979470,1.096094,13156022.142857,13271059.000000,14965978.321429,0.813833,255.557144,249.821518,244.647090,-0.031757,6.000000,0.857143,0.714286,0.714286,0.142857,0.142857,0.571429,-2.000000,0,0.001882,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.015816,-0.013858,-0.006711,0.013168,0.019394,0.075729,0.452346,0.115257,5184427.111111,5559276.266667,6594754.066667,0.702015,90.330167,90.933750,90.370083,-0.061376,3.500000,0.333333,0.333333,0.166667,0.000000,0.000000,0.191667,-4.000000,0,-0.003058,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.000479,0.022861,0.038749,-0.016385,0.053224,0.309020,0.546100,0.085150,11108155.958333,10983731.075000,12324072.768750,0.818899,277.489874,274.334755,273.589101,-0.052283,4.625000,0.625000,0.750000,0.125000,0.125000,0.250000,0.393750,10.000000,0,0.006154,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.003885,0.014697,0.026485,0.084208,0.088116,0.202918,0.351096,0.340053,28680562.333333,32350537.400000,42877694.350000,0.691497,338.548004,336.270001,329.396001,-0.011273,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,-3.000000,0,0.017902,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.001629,0.004803,-0.012817,-0.046808,-0.064112,0.054667,0.127331,-0.096946,18180993.592593,19643500.600000,18025872.372222,0.785775,263.086555,261.527863,259.302322,-0.072509,4.777778,0.444444,0.222222,0.111111,0.000000,0.000000,0.172222,4.000000,0,0.022266,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.025337,0.017815,0.153693,0.023092,0.186464,0.325812,1.126721,0.654883,4856167.222222,4991847.000000,6296943.416667,0.837084,209.021667,204.728500,193.486250,-0.065494,5.833333,0.666667,1.000000,0.500000,0.000000,0.166667,0.525000,0.000000,9,-0.042079,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.009156,-0.033005,-0.035216,-0.095122,-0.094695,0.003078,-0.186073,-0.051095,1409203.047619,1434761.828571,1505691.885714,0.870072,315.345714,319.905287,324.535262,-0.051684,4.714286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,0.011913,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.028001,-0.023141,-0.027895,-0.067349,-0.039556,-0.034465,-0.240799,-0.302510,19708560.666667,18091496.400000,16224453.100000,0.716316,44.684800,44.920500,44.063700,-0.082823,4.400000,0.200000,0.400000,0.000000,0.000000,0.000000,0.140000,2.000000,0,-0.025664,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.003020,-0.000705,0.009145,-0.015353,-0.021601,0.098907,0.200901,0.347057,11205523.277778,13468953.966667,11495925.158333,0.930362,196.100333,195.735089,196.852024,-0.020509,5.166667,0.666667,0.666667,0.500000,0.000000,0.000000,0.425000,0.000000,0,-0.006307,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.002388,-0.011762,-0.008748,-0.034168,-0.038600,-0.025757,-0.019027,0.074172,10150494.444444,12564486.666667,10605838.333333,1.026428,243.053664,243.823103,246.165140,-0.029930,5.000000,0.500000,0.500000,0.000000,0.000000,0.166667,0.241667,-3.000000,0,-0.001503,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.017920,0.021522,0.018252,0.048758,0.076022,-0.020015,0.000000,-0.155064,34813911.000000,33854246.600000,39601136.650000,1.130107,376.873993,368.846994,365.684497,-0.021072,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,4.000000,0,-0.010537,False,neutral,none,unclear,unclear,needs_review
Energy Storage,5,5,0.009615,-0.014951,-0.062708,-0.134308,-0.132284,-0.384888,-0.301338,-0.227410,3824751.933333,3745107.160000,3588795.790000,1.586497,56.479600,55.505000,54.876900,-0.140339,4.200000,0.400000,0.200000,0.000000,0.000000,0.200000,0.150000,1.000000,0,0.023316,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.013271,0.005814,0.020280,-0.050583,-0.033149,0.095602,0.335038,-0.166307,15254596.944444,18543971.500000,17002354.541667,0.763633,89.734667,87.400500,86.772827,-0.075384,4.833333,0.666667,0.666667,0.166667,0.000000,0.166667,0.358333,7.000000,0,-0.034920,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.010283,0.008022,0.013004,0.002544,0.003686,0.028615,0.218326,0.265325,16704396.791667,17458003.150000,14908339.275000,0.952623,457.136477,453.683116,454.457563,-0.018725,4.625000,0.750000,0.750000,0.250000,0.000000,0.125000,0.412500,-1.000000,0,-0.007298,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.046534,0.006494,-0.037527,-0.144953,-0.125723,-0.137602,-0.195816,-0.416183,7578726.333333,7855313.300000,8619783.950000,0.730455,89.920000,89.309303,93.492263,-0.064854,3.500000,0.625000,0.250000,0.000000,0.000000,0.000000,0.187500,3.000000,0,0.015703,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.116348,0.162280,0.237551,0.071126,0.136148,-0.077672,0.524129,-0.324019,47727477.666667,35065806.600000,24004566.650000,1.141447,42.850000,40.511000,39.489000,-0.029995,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,7.000000,3,0.047258,False,momentum_leader,none,unclear,unclear,needs_review
Renewables,5,5,-0.029450,-0.023103,-0.063011,-0.098474,-0.088960,-0.242248,-0.174441,-0.004166,2832688.600000,2693469.160000,2820937.290000,0.796930,264.296000,260.966601,263.231701,-0.079704,4.600000,0.400000,0.200000,0.200000,0.000000,0.200000,0.200000,-3.000000,0,-0.003314,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.000959,0.034216,0.026927,0.031758,0.041029,0.039091,0.215838,0.417739,1257003.444444,1448508.733333,1577238.850000,0.801658,281.619667,273.546501,270.527286,-0.036399,6.333333,0.833333,0.833333,0.833333,0.000000,0.000000,0.583333,-1.000000,0,-0.011897,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,0.002585,0.071936,0.073052,0.088904,0.105973,-0.042148,0.723014,1.244623,18864699.370370,21616495.177778,22480752.127778,0.833734,410.018602,391.349688,385.300933,-0.030103,6.277778,0.944444,0.944444,0.722222,0.055556,0.111111,0.627778,-1.000000,0,-0.014953,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.001692,0.076707,0.093815,-0.001961,0.015588,-0.033131,0.069272,0.593378,6927741.878788,7231256.036364,7087405.827273,0.907509,31.370182,30.519363,30.185552,-0.053408,5.818182,0.909091,0.909091,0.636364,0.090909,0.090909,0.595455,4.000000,2,0.032547,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
