ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-24,251,-0.003380,0.031908,-0.069373,0.051617,0.075739,0.008345,0.257062,0.522489,3775575.666667,4742085.400000,7947801.350000,0.458621,173.880002,174.221001,172.642002,-0.076738,6,False,False,False,False,-0.032433,infrastructure_leader,5,0.007808,-0.069373,0.821547,38.945805,0.250000,1.557832,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,too_extended,3645027,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-24,251,-0.046437,0.002763,-0.089381,-0.108149,-0.082388,-0.097373,0.603851,1.114497,2991503.666667,3246002.200000,5542810.550000,0.530581,298.346002,298.941998,306.587500,-0.053323,4,False,False,False,False,-0.052441,infrastructure_leader,5,-0.052929,-0.228078,0.662855,32.891210,1.357000,0.242382,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,research_candidate,2940911,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-24,251,0.082519,0.105674,0.007479,0.070272,0.009591,1.065725,2.751633,2.376582,5517239.333333,5310963.600000,7072955.900000,0.596387,420.807996,418.565018,419.503625,-0.165363,4,True,False,False,True,0.044419,challenger,5,0.042899,-0.059527,0.921919,20.090694,2.825000,0.071118,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,4218218,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-24,251,0.020762,0.040812,-0.017511,0.020762,-0.021744,0.712478,1.253649,1.348450,12713539.666667,12649703.800000,18570340.950000,0.609446,46.948000,46.988000,45.861500,-0.100888,5,True,False,False,True,0.019429,non_leader,5,0.039870,-0.148183,0.773206,11.926644,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,11317619,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-24,251,0.180392,0.244830,0.063229,-0.049874,-0.072419,0.125234,-0.072419,-0.447402,99406401.666667,74859001.000000,48496850.250000,0.998316,28.238000,27.225000,27.669500,-0.138467,3,True,False,False,True,0.100169,challenger,5,0.087840,-0.504200,0.238178,9.089290,3.260000,0.027881,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,deep_pullback,extended,overextended,too_extended,48415205,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-24,251,0.002779,0.010200,-0.007882,-0.037631,-0.001285,-0.045497,0.216771,0.042301,1622463.000000,1680377.800000,2189519.450000,0.579300,406.094006,405.795999,406.380998,-0.046327,6,True,False,False,False,0.029058,infrastructure_leader,5,-0.005687,-0.072766,0.739675,25.612583,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,1268389,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-24,251,-0.134381,0.056609,-0.145140,-0.268324,-0.276862,0.195378,0.938771,2.655246,18516529.666667,19616757.800000,18516334.450000,1.259358,205.288000,198.003000,213.149500,-0.184029,6,False,False,False,True,-0.108200,emerging_leader,4,-0.119069,-0.345042,0.581362,-116.380840,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,avoid_for_now,23318689,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-24,251,-0.002171,0.019871,-0.019530,0.056708,0.039397,0.037272,0.120387,0.193749,119664975.333333,111276405.200000,131905086.300000,0.840332,207.645996,207.626997,203.330499,-0.045600,5,False,False,False,False,0.075292,core_leader,5,0.017260,-0.121570,0.593893,16.072695,2.145000,0.074931,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,110844026,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-24,251,-0.041291,0.052828,-0.064421,-0.019941,0.004252,0.709462,1.057108,2.135400,26339698.666667,26300979.200000,28212909.800000,0.960103,532.394006,527.033008,533.059500,-0.095543,4,False,False,False,True,0.030400,challenger,5,-0.020841,-0.101496,0.862810,38.623997,0.912000,0.423509,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,avoid_for_now,27087296,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-24,251,-0.011850,0.029906,-0.045128,0.007944,-0.000393,-0.089097,0.177692,0.325792,15754624.333333,15795094.600000,22222543.650000,0.627695,387.172003,384.857999,381.401999,-0.059476,5,False,False,False,False,0.049693,core_leader,5,0.001358,-0.205672,0.490967,19.625223,0.854000,0.229804,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,research_candidate,13948973,ok,資料日期與本次市場日期一致。
